STR.time;STR.data
1572547201909;20.06306
1572547201976;20.037909
1572547202043;20.02532
1572547202109;19.987698
1572547202176;19.975182
1572547202243;19.962664
1572547202309;19.937582
1572547202376;19.912596
1572547202443;19.887562
1572547202509;19.88761
1572547202576;19.837612
1572547202643;19.800182
1572547202709;19.750185
1572547202776;19.725224
1572547202843;19.700283
1572547202909;19.687862
1572547202976;19.700403
1572547203043;20.766754
1572547203109;20.766754
1572547203176;22.296448
1572547203243;20.766754
1572547203309;20.001907
1572547203376;19.950361
1572547203443;20.050402
1572547203509;20.162983
1572547203576;20.350761
1572547203643;20.563574
1572547203709;20.789238
1572547203776;21.002407
1572547203843;21.253319
1572547203909;21.504494
1572547203976;21.755833
1572547204043;22.057552
1572547204109;22.321863
1572547204176;22.586174
1572547204243;22.825523
1572547204309;23.052639
1572547204376;23.292679
1572547204443;23.519821
1572547204509;23.721977
1572547204576;23.87392
1572547204643;24.000807
1572547204709;24.114866
1572547204776;24.241348
1572547204843;24.342842
1572547204909;24.419231
1572547204976;24.470158
1572547205043;24.495644
1572547205109;24.520798
1572547205176;24.545952
1572547205243;24.558372
1572547205309;24.570507
1572547205376;24.544687
1572547205443;24.5192
1572547205509;24.480696
1572547205576;24.442192
1572547205643;24.403687
1572547205709;24.377604
1572547205776;24.30131
1572547205843;24.237057
1572547205909;24.185272
1572547205976;24.133533
1572547206043;24.06916
1572547206109;24.005098
1572547206176;23.928638
1572547206243;23.86467
1572547206309;23.788303
1572547206376;23.724337
1572547206443;23.622936
1572547206509;23.53434
1572547206576;23.433323
1572547206643;23.30727
1572547206709;23.143883
1572547206776;22.993202
1572547206843;22.805233
1572547206909;22.579521
1572547206976;22.354073
1572547207043;22.296448
1572547207109;23.061295
1572547207176;23.061295
1572547207243;22.296448
1572547207309;22.296448
1572547207376;22.296448
1572547207443;21.5316
1572547207509;20.766754
1572547207576;21.5316
1572547207643;21.5316
1572547207709;21.5316
1572547207776;20.001907
1572547207843;18.49677
1572547207909;18.472214
1572547207976;18.078846
1572547208043;17.926403
1572547208109;17.773743
1572547208176;17.684216
