HRV.time;HRV.x;HRV.y;HRV.z
1573142407660;77.7229;15.5701;6.70704
1573142407910;77.8067;15.6983;6.49504
1573142408160;77.9030;15.8016;6.29543
1573142408410;77.9890;15.8719;6.13910
1573142408660;78.0524;15.9043;6.04328
1573142408910;78.0649;15.9023;6.03279
1573142409160;77.9968;15.8694;6.13384
1573142409410;77.8793;15.8121;6.30854
1573142409660;77.7729;15.7413;6.48585
1573142409910;77.7116;15.6574;6.63100
1573142410160;77.7073;15.5649;6.72779
1573142410410;77.7652;15.4697;6.76512
1573142410660;77.8804;15.3635;6.75614
1573142410910;78.0281;15.2445;6.72737
1573142411160;78.1831;15.1120;6.70483
1573142411410;78.3279;14.9662;6.70591
1573142411660;78.4548;14.8104;6.73476
1573142411910;78.5686;14.6489;6.78251
1573142412160;78.6794;14.4857;6.83494
1573142412410;78.7966;14.3276;6.87580
1573142412660;78.9293;14.1783;6.89234
1573142412910;79.0711;14.0270;6.90191
1573142413160;79.1751;13.8983;6.92657
1573142413410;79.2424;13.7912;6.96641
1573142413660;79.2783;13.7039;7.01785
1573142413910;79.3082;13.6360;7.05579
1573142414160;79.3622;13.5758;7.06197
1573142414410;79.4481;13.5200;7.03185
1573142414660;79.5737;13.4655;6.96088
1573142414910;79.7522;13.4010;6.84674
1573142415160;79.9696;13.3210;6.70941
1573142415410;80.2068;13.2170;6.57614
1573142415660;80.4261;13.0889;6.48500
1573142415910;80.6118;12.9340;6.45419
1573142416160;80.7586;12.7523;6.48915
1573142416410;80.8744;12.5521;6.57352
1573142416660;80.9826;12.3315;6.68593
1573142416910;81.0966;12.0959;6.80754
1573142417160;81.2231;11.8471;6.92980
1573142417410;81.3567;11.5992;7.04414
1573142417660;81.4935;11.3578;7.14868
1573142417910;81.6276;11.1378;7.23466
1573142418160;81.7636;10.9290;7.30749
1573142418410;81.8878;10.7357;7.37652
1573142418660;81.9888;10.5601;7.45114
1573142418910;82.0580;10.4098;7.53218
1573142419160;82.0992;10.2892;7.61152
1573142419410;82.1241;10.2025;7.67343
1573142419660;82.1457;10.1497;7.70460
1573142419910;82.1693;10.1315;7.69926
1573142420160;82.1948;10.1463;7.65894
1573142420410;82.2167;10.1905;7.59283
1573142420660;82.2221;10.2601;7.51783
1573142420910;82.1976;10.3502;7.45215
1573142421160;82.1097;10.4693;7.42101
1573142421410;81.9413;10.6101;7.44855
1573142421660;81.7051;10.7699;7.52498
1573142421910;81.4863;10.9180;7.59576
1573142422160;81.3004;11.0664;7.63325
1573142422410;81.1518;11.2137;7.63451
1573142422660;80.9930;11.3794;7.62765
1573142422910;80.7952;11.5502;7.65459
1573142423160;80.5383;11.7244;7.73725
1573142423410;80.2083;11.9026;7.88906
1573142423660;79.8036;12.0877;8.10878
1573142423910;79.3328;12.2863;8.38090
1573142424160;78.8180;12.5061;8.67591
1573142424410;78.2423;12.7723;8.98539
1573142424660;77.6395;13.0871;9.27348
1573142424910;77.0242;13.4588;9.51696
1573142425160;76.4802;13.8491;9.67070
1573142425410;75.9635;14.2906;9.74599
1573142425660;75.4540;14.7817;9.76431
1573142425910;74.9249;15.3214;9.75369
1573142426160;74.3525;15.9078;9.73965
1573142426410;73.7267;16.5364;9.73691
1573142426660;73.0444;17.2086;9.74701
1573142426910;72.3192;17.9205;9.76038
1573142427160;71.5668;18.6710;9.76224
1573142427410;70.7995;19.4582;9.74225
1573142427660;70.0232;20.2759;9.70089
1573142427910;69.2324;21.1158;9.65173
1573142428160;68.4141;21.9669;9.61903
1573142428410;67.4167;22.9222;9.66107
1573142428660;66.2972;23.8709;9.83191
1573142428910;65.0663;24.8054;10.1284
1573142429160;63.7544;25.7240;10.5216
1573142429410;62.3985;26.6341;10.9674
1573142429660;61.0320;27.5466;11.4215
1573142429910;59.6794;28.4697;11.8509
1573142430160;58.3476;29.4078;12.2446
1573142430410;57.0208;30.3628;12.6164
1573142430660;55.6771;31.3281;12.9948
1573142430910;54.4388;32.2120;13.3492
1573142431160;53.1972;33.0956;13.7071
1573142431410;51.9359;33.9856;14.0784
1573142431660;50.5695;34.9385;14.4920
1573142431910;49.1668;35.9167;14.9165
1573142432160;47.7375;36.9444;15.3180
1573142432410;46.4032;37.9732;15.6236
1573142432660;45.0910;39.0831;15.8259
1573142432910;43.7938;40.2717;15.9345
1573142433160;42.4894;41.5286;15.9820
1573142433410;40.8133;43.0927;16.0941
1573142433660;38.9780;44.6468;16.3752
1573142433910;37.0071;46.1769;16.8161
1573142434160;34.9585;47.6887;17.3529
1573142434410;32.8905;49.2151;17.8945
1573142434660;30.8600;50.7862;18.3538
1573142434910;29.3146;52.1382;18.5472
1573142435160;27.8996;53.5880;18.5124
1573142435410;26.5765;55.0704;18.3531
1573142435660;25.3445;56.4240;18.2315
1573142435910;24.1153;57.5619;18.3228
1573142436160;22.8512;58.3466;18.8022
1573142436410;21.5393;58.6794;19.7814
1573142436660;19.9215;58.4448;21.6338
1573142436910;18.2337;57.5599;24.2063
1573142437160;16.5328;56.1193;27.3479
1573142437410;14.8897;54.2639;30.8464
1573142437660;13.3012;52.0405;34.6583
1573142437910;11.7622;49.4377;38.8001
1573142438160;10.4841;46.8766;42.6393
1573142438410;9.24767;43.9796;46.7728
1573142438660;8.03648;40.6937;51.2698
1573142438910;6.85415;37.0504;56.0955
1573142439160;5.52499;32.4698;62.0052
1573142439410;4.26977;27.7001;68.0301
1573142439660;3.14201;23.0409;73.8171
1573142439910;2.24669;19.0363;78.7170
1573142440160;1.58357;15.7132;82.7032
1573142440410;1.27903;13.4316;85.2893
1573142440660;1.62230;12.9433;85.4344
1573142440910;3.10863;15.5205;81.3709
1573142441160;5.71661;21.3287;72.9547
1573142441410;5.22741;20.1690;74.6036
1573142441660;4.82183;19.2182;75.9600
1573142441910;4.49773;18.5196;76.9827
1573142442160;4.24113;18.0671;77.6918
1573142442410;3.63804;17.4361;78.9259
1573142442660;3.18578;17.5492;79.2650
1573142442910;2.95188;18.3050;78.7431
1573142443160;2.94026;18.3884;78.6713
1573142443410;2.92569;18.4451;78.6292
1573142443660;2.91029;18.4847;78.6050
1573142443910;2.92418;18.4526;78.6232
1573142444160;3.04662;18.2582;78.6952
1573142444410;3.22969;18.0709;78.6994
1573142444660;3.35903;17.9546;78.6863
1573142444910;3.50215;17.8637;78.6341
1573142445160;3.66993;17.8660;78.4640
1573142445410;3.87571;18.0231;78.1012
1573142445660;3.74412;17.8531;78.4028
1573142445910;3.59569;17.6134;78.7909
1573142446160;3.43667;17.3304;79.2330
1573142446410;3.46985;17.3890;79.1412
1573142446660;3.59254;17.5819;78.8256
1573142446910;3.71574;17.7302;78.5540
1573142447160;3.88824;17.8493;78.2624
1573142447410;4.03946;17.8637;78.0969
1573142447660;4.18512;17.7922;78.0227
1573142447910;4.32937;17.6566;78.0140
1573142448160;4.04375;18.0628;77.8935
1573142448410;3.77000;18.6241;77.6059
1573142448660;3.51666;19.3258;77.1576
1573142448910;3.56824;19.1492;77.2825
1573142449160;3.79409;18.3145;77.8914
1573142449410;4.03269;17.4249;78.5424
1573142449660;4.25147;16.6509;79.0976
1573142449910;4.30808;16.4722;79.2197
1573142450160;4.36999;16.3114;79.3186
1573142450410;4.59772;15.8855;79.5168
1573142450660;4.65656;15.8114;79.5321
1573142450910;4.71934;15.7562;79.5245
1573142451160;4.78315;15.7127;79.5041
1573142451410;4.54444;15.8879;79.5677
1573142451660;4.87786;15.5965;79.5257
1573142451910;5.17900;15.3275;79.4935
1573142452160;5.43239;15.1401;79.4275
1573142452410;5.33609;15.1744;79.4895
1573142452660;5.23353;15.1480;79.6185
1573142452910;5.11612;15.0311;79.8528
1573142453160;5.00076;14.8436;80.1556
1573142453410;4.87517;14.5798;80.5450
1573142453660;4.74923;14.2692;80.9815
1573142453910;4.75887;14.2963;80.9448
1573142454160;4.85877;14.6192;80.5220
1573142454410;4.92901;14.8966;80.1744
1573142454660;4.96683;15.1129;79.9202
1573142454910;4.92085;13.8793;81.1998
1573142455160;5.17346;12.9843;81.8423
1573142455410;5.69125;12.5223;81.7864
1573142455660;6.29946;12.4137;81.2868
1573142455910;6.73351;12.5204;80.7461
1573142456160;6.60325;12.7406;80.6562
1573142456410;6.57768;13.6185;79.8038
1573142456660;6.60190;14.9715;78.4266
1573142456910;6.61337;16.6453;76.7413
1573142457160;6.63403;16.1543;77.2116
1573142457410;6.68971;15.8043;77.5060
1573142457660;6.78565;15.5919;77.6224
1573142457910;6.92047;15.5288;77.5507
1573142458160;7.28886;15.7423;76.9688
1573142458410;7.64950;16.2285;76.1220
1573142458660;8.00971;16.9587;75.0316
1573142458910;8.32123;17.8502;73.8285
1573142459160;8.56916;18.9256;72.5052
1573142459410;8.42118;17.7997;73.7791
1573142459660;8.38348;16.7593;74.8572
1573142459910;8.45377;15.8026;75.7436
1573142460160;8.61750;14.9140;76.4685
1573142460410;8.84423;14.0689;77.0868
1573142460660;9.08905;13.2470;77.6640
1573142460910;9.31945;12.3941;78.2864
1573142461160;9.48103;11.6202;78.8988
1573142461410;9.40421;12.1703;78.4255
1573142461660;9.29049;13.1373;77.5722
1573142461910;9.13581;14.2628;76.6014
1573142462160;8.91837;15.4313;75.6503
1573142462410;8.75471;16.0494;75.1959
1573142462660;9.19479;15.0235;75.7817
1573142462910;9.71985;14.4874;75.7927
1573142463160;9.97274;14.4714;75.5559
1573142463410;10.2553;14.6426;75.1021
1573142463660;9.83222;14.2370;75.9308
1573142463910;9.40351;13.7845;76.8120
1573142464160;9.24218;13.5957;77.1621
1573142464410;9.10698;13.4147;77.4783
1573142464660;9.00613;13.2586;77.7352
1573142464910;8.97121;13.1903;77.8385
1573142465160;8.95445;13.1376;77.9079
1573142465410;8.93418;12.9732;78.0926
1573142465660;8.95313;12.9585;78.0883
1573142465910;8.98930;13.1999;77.8108
1573142466160;9.02932;13.7070;77.2637
1573142466410;9.07465;14.4837;76.4416
1573142466660;9.11026;15.0403;75.8495
1573142466910;9.15898;15.6758;75.1652
1573142467160;9.10622;15.1141;75.7797
1573142467410;9.06239;14.6838;76.2538
1573142467660;9.05516;14.4163;76.5286
1573142467910;9.11290;14.3591;76.5280
1573142468160;9.25245;14.5379;76.2097
1573142468410;9.58644;15.1853;75.2283
1573142468660;9.99907;16.1535;73.8474
1573142468910;10.4299;17.3301;72.2400
1573142469160;10.4722;17.4614;72.0664
1573142469410;10.5036;17.5744;71.9220
1573142469660;10.2871;16.6791;73.0338
1573142469910;10.2276;16.4082;73.3642
1573142470160;10.2059;16.3034;73.4908
1573142470410;10.1845;16.3161;73.4993
1573142470660;10.1218;16.3855;73.4927
1573142470910;9.96733;16.4734;73.5593
1573142471160;10.1935;16.4592;73.3474
1573142471410;10.4792;16.5615;72.9592
1573142471660;10.5814;16.6143;72.8044
1573142471910;10.6105;16.6280;72.7614
1573142472160;10.6362;16.6350;72.7288
1573142472410;10.7312;16.6225;72.6463
1573142472660;10.7854;16.5618;72.6528
1573142472910;10.7191;16.9205;72.3603
1573142473160;10.6995;17.5059;71.7946
1573142473410;10.7017;18.2422;71.0561
1573142473660;10.7062;18.5573;70.7364
1573142473910;10.7125;18.8590;70.4285
1573142474160;10.7157;18.9924;70.2918
1573142474410;10.7083;18.8211;70.4706
1573142474660;10.6985;18.7203;70.5812
1573142474910;10.6879;18.7011;70.6111
1573142475160;10.6824;18.7980;70.5197
1573142475410;10.6839;19.0174;70.2987
1573142475660;10.6897;19.3543;69.9560
1573142475910;10.6912;19.7898;69.5190
1573142476160;10.6787;20.1863;69.1349
1573142476410;10.6416;20.6027;68.7557
1573142476660;10.5339;21.2245;68.2417
1573142476910;10.7096;20.5861;68.7044
1573142477160;10.9339;20.0021;69.0640
1573142477410;11.4345;18.9673;69.5983
1573142477660;11.9535;18.0263;70.0202
1573142477910;12.1469;17.6886;70.1645
1573142478160;12.3262;17.3667;70.3071
1573142478410;12.3949;17.2394;70.3656
1573142478660;12.2436;17.5096;70.2468
1573142478910;12.0776;17.7658;70.1566
1573142479160;11.9583;17.9076;70.1341
1573142479410;11.9965;17.8768;70.1268
1573142479660;12.0384;17.8573;70.1042
1573142479910;11.8104;17.9079;70.2817
1573142480160;11.5696;17.9284;70.5020
1573142480410;11.1304;17.9447;70.9249
1573142480660;10.7020;17.9737;71.3244
1573142480910;10.2971;18.0330;71.6698
1573142481160;10.0674;18.0866;71.8460
1573142481410;9.85325;18.1476;71.9992
1573142481660;9.40321;18.2869;72.3099
1573142481910;8.73242;18.5127;72.7549
1573142482160;8.07600;18.7592;73.1648
1573142482410;7.46568;19.0437;73.4906
1573142482660;7.30082;19.1453;73.5539
1573142482910;7.16190;19.2668;73.5713
1573142483160;7.05160;19.4166;73.5318
1573142483410;6.77667;20.0293;73.1940
1573142483660;6.56997;20.7514;72.6786
1573142483910;6.40906;21.4903;72.1006
1573142484160;6.26742;22.1815;71.5510
1573142484410;6.20580;22.4199;71.3743
1573142484660;6.14693;22.5523;71.3007
1573142484910;6.09709;22.5990;71.3039
1573142485160;6.09900;22.5996;71.3014
1573142485410;6.09969;22.6017;71.2986
1573142485660;6.09894;22.6042;71.2968
1573142485910;6.16991;22.5359;71.2942
1573142486160;6.31611;22.4418;71.2421
1573142486410;6.49832;22.2666;71.2351
1573142486660;6.56159;22.1408;71.2976
1573142486910;6.61336;21.9221;71.4645
1573142487160;6.64964;21.6036;71.7467
1573142487410;6.67122;21.1952;72.1335
1573142487660;6.67211;21.1582;72.1697
1573142487910;6.67279;21.1173;72.2100
1573142488160;6.67386;21.0747;72.2514
1573142488410;6.65541;21.5251;71.8195
1573142488660;6.66400;21.3762;71.9598
1573142488910;6.67420;21.2278;72.0980
1573142489160;6.75784;20.0689;73.1732
1573142489410;6.83552;18.9931;74.1714
1573142489660;6.91394;17.9530;75.1330
1573142489910;7.00646;17.0129;75.9806
1573142490160;7.13581;16.2441;76.6201
1573142490410;7.33568;15.6871;76.9772
1573142490660;7.60718;15.4271;76.9657
1573142490910;7.97299;15.4376;76.5894
1573142491160;8.14738;15.5248;76.3278
1573142491410;8.34085;15.6567;76.0024
1573142491660;8.53407;15.7953;75.6706
1573142491910;9.17745;16.2683;74.5542
1573142492160;9.65434;16.6495;73.6962
1573142492410;9.71639;16.6882;73.5954
1573142492660;9.75278;16.6855;73.5618
1573142492910;9.64972;16.8147;73.5356
1573142493160;9.50673;17.0488;73.4445
1573142493410;9.30572;17.3317;73.3626
1573142493660;9.26388;17.3815;73.3546
1573142493910;9.22297;17.4309;73.3462
1573142494160;9.19048;17.4886;73.3209
1573142494410;9.18035;17.5282;73.2914
1573142494660;9.17912;17.5743;73.2466
1573142494910;9.12943;17.2364;73.6341
1573142495160;9.05864;17.0656;73.8758
1573142495410;9.02405;17.1600;73.8160
1573142495660;9.03856;17.2892;73.6722
1573142495910;9.08687;17.5273;73.3858
1573142496160;9.17993;17.9253;72.8948
1573142496410;9.54063;19.4931;70.9663
1573142496660;9.88648;21.2266;68.8869
1573142496910;10.1136;22.8444;67.0420
1573142497160;10.1328;23.5166;66.3507
1573142497410;10.4167;22.1962;67.3871
1573142497660;11.0357;21.6711;67.2932
1573142497910;11.5238;21.7817;66.6945
1573142498160;12.0525;22.1447;65.8029
1573142498410;12.4749;22.5522;64.9729
1573142498660;12.6506;22.8006;64.5487
1573142498910;12.7191;22.8265;64.4543
1573142499160;12.9442;23.0500;64.0058
1573142499410;13.2810;23.3860;63.3329
1573142499660;13.8467;23.8730;62.2803
1573142499910;14.3198;24.1049;61.5753
1573142500160;14.5729;23.8927;61.5344
1573142500410;14.5595;23.0980;62.3425
1573142500660;14.6524;23.7220;61.6256
1573142500910;14.7308;24.5107;60.7585
1573142501160;14.7252;25.3432;59.9317
1573142501410;14.7887;24.9292;60.2821
1573142501660;14.9113;24.5712;60.5175
1573142501910;15.0870;24.2587;60.6543
1573142502160;16.1709;22.6595;61.1696
1573142502410;17.1605;21.0862;61.7534
1573142502660;17.9231;19.6048;62.4721
1573142502910;18.4559;18.3681;63.1760
1573142503160;18.3726;18.5070;63.1204
1573142503410;18.2306;18.6348;63.1346
1573142503660;18.0237;18.7443;63.2320
1573142503910;18.4868;18.5786;62.9346
1573142504160;18.9960;18.4198;62.5842
1573142504410;24.3906;17.7370;57.8725
1573142504660;21.6540;20.1632;58.1827
1573142504910;18.6972;22.4252;58.8776
1573142505160;17.0852;24.5379;58.3769
1573142505410;16.5464;26.8456;56.6080
1573142505660;16.7870;28.6401;54.5729
1573142505910;17.6096;31.0747;51.3157
1573142506160;18.9721;34.1595;46.8684
1573142506410;18.9114;34.0450;47.0436
1573142506660;18.8300;33.9128;47.2572
1573142506910;18.7369;33.7807;47.4824
1573142507160;19.2543;34.4014;46.3443
1573142507410;19.9698;35.0543;44.9759
1573142507660;20.5766;35.3506;44.0728
1573142507910;21.0553;35.2764;43.6683
1573142508160;20.4991;35.8143;43.6867
1573142508410;19.9590;36.6688;43.3722
1573142508660;19.3848;37.7211;42.8941
1573142508910;18.7477;38.8634;42.3889
1573142509160;18.1423;39.8706;41.9871
1573142509410;17.5062;40.8717;41.6221
1573142509660;17.9521;40.1361;41.9117
1573142509910;18.2387;39.5946;42.1667
1573142510160;18.4993;39.0303;42.4703
1573142510410;18.7367;38.4671;42.7962
1573142510660;18.5316;38.9376;42.5308
1573142510910;18.3201;39.3404;42.3394
1573142511160;18.0978;39.6561;42.2460
1573142511410;17.9027;39.8480;42.2492
1573142511660;17.7084;39.9784;42.3132
1573142511910;17.5258;40.0714;42.4028
1573142512160;17.4244;40.1246;42.4510
1573142512410;17.3430;40.1861;42.4710
1573142512660;17.5644;39.8815;42.5541
1573142512910;17.6946;39.5181;42.7873
1573142513160;17.6887;39.5444;42.7669
1573142513410;17.6347;39.7188;42.6465
1573142513660;17.5554;39.7903;42.6542
1573142513910;17.5974;39.8049;42.5977
1573142514160;17.5026;39.7125;42.7849
1573142514410;17.3997;39.5819;43.0183
1573142514660;17.4492;39.6490;42.9018
1573142514910;17.4827;39.6901;42.8272
1573142515160;17.4944;39.6911;42.8145
1573142515410;17.4830;39.6492;42.8679
1573142515660;17.6847;40.1943;42.1210
1573142515910;17.9158;40.8005;41.2837
1573142516160;18.1298;41.3463;40.5239
1573142516410;18.1485;41.3877;40.4637
1573142516660;18.1690;41.4211;40.4099
1573142516910;18.0773;41.3186;40.6041
1573142517160;17.9586;41.2252;40.8162
1573142517410;17.8088;41.1372;41.0540
1573142517660;17.6639;41.0739;41.2622
1573142517910;17.4984;41.0275;41.4740
1573142518160;17.4569;41.0245;41.5187
1573142518410;17.4144;41.0330;41.5525
1573142518660;17.1021;41.1891;41.7089
1573142518910;16.7865;41.4366;41.7769
1573142519160;16.3368;41.9045;41.7587
1573142519410;15.8805;42.4672;41.6523
1573142519660;15.6775;42.7546;41.5679
1573142519910;15.5523;42.9547;41.4930
1573142520160;15.4284;43.1680;41.4036
1573142520410;15.3544;43.2995;41.3462
1573142520660;15.2310;43.5174;41.2516
1573142520910;15.1068;43.7280;41.1652
1573142521160;14.8675;44.1032;41.0293
1573142521410;14.6363;44.4271;40.9367
1573142521660;14.4011;44.7160;40.8829
1573142521910;14.1622;44.9675;40.8703
1573142522160;13.8652;45.2259;40.9089
1573142522410;13.6325;45.3892;40.9783
1573142522660;13.3987;45.5225;41.0789
1573142522910;13.3714;45.5362;41.0925
1573142523160;13.2913;45.5758;41.1329
1573142523410;13.2132;45.6162;41.1706
1573142523660;13.1372;45.6590;41.2038
1573142523910;12.9131;45.7922;41.2947
1573142524160;12.6903;45.9247;41.3850
1573142524410;12.4679;46.0545;41.4776
1573142524660;12.2452;46.1793;41.5755
1573142524910;11.9723;46.3223;41.7054
1573142525160;11.6999;46.4554;41.8447
1573142525410;11.4309;46.5848;41.9843
1573142525660;11.0497;46.7749;42.1754
1573142525910;10.6850;46.9785;42.3364
1573142526160;10.3443;47.2162;42.4395
1573142526410;10.1894;47.3663;42.4443
1573142526660;10.1552;47.4147;42.4302
1573142526910;10.1253;47.4727;42.4021
1573142527160;9.91756;47.9415;42.1410
1573142527410;9.87415;48.0408;42.0850
1573142527660;9.83308;48.1274;42.0395
1573142527910;9.79280;48.1930;42.0142
1573142528160;9.62926;48.3387;42.0321
1573142528410;9.46197;48.3541;42.1839
1573142528660;9.29587;48.2635;42.4406
1573142528910;9.16659;48.1387;42.6947
1573142529160;9.16158;48.1333;42.7051
1573142529410;9.15737;48.1298;42.7128
1573142529660;9.10927;48.1079;42.7828
1573142529910;8.98856;48.0686;42.9428
1573142530160;8.88232;48.0031;43.1146
1573142530410;8.78561;47.8946;43.3198
1573142530660;8.73733;47.8213;43.4414
1573142530910;8.73733;47.8213;43.4414
1573142531160;8.73733;47.8213;43.4414
1573142531410;8.73605;47.8217;43.4423
1573142531660;8.74214;47.8105;43.4473
1573142531910;8.74691;47.7913;43.4618
1573142532160;8.75070;47.7663;43.4830
1573142532410;8.75957;47.6827;43.5577
1573142532660;8.75664;47.7120;43.5313
1573142532910;8.75347;47.7354;43.5111
1573142533160;8.73306;47.8039;43.4631
1573142533410;8.72628;47.8052;43.4685
1573142533660;8.72070;47.7957;43.4836
1573142533910;8.72280;47.8039;43.4733
1573142534160;8.72322;47.8118;43.4650
1573142534410;8.72586;47.7270;43.5472
1573142534660;8.72981;47.5490;43.7211
1573142534910;8.73647;47.2585;44.0050
1573142535160;8.73319;47.3283;43.9385
1573142535410;8.72661;47.3896;43.8838
1573142535660;8.73555;47.3446;43.9199
1573142535910;8.74734;47.3063;43.9464
1573142536160;8.79845;47.1699;44.0317
1573142536410;8.83600;47.0669;44.0971
1573142536660;8.87301;46.9515;44.1755
1573142536910;8.89199;46.8799;44.2281
1573142537160;8.91017;46.7940;44.2958
1573142537410;8.92520;46.7031;44.3717
1573142537660;8.93725;46.6122;44.4506
1573142537910;8.95561;46.4472;44.5972
1573142538160;8.96667;46.3450;44.6884
1573142538410;8.97704;46.2695;44.7535
1573142538660;8.98396;46.2409;44.7751
1573142538910;8.98931;46.2355;44.7752
1573142539160;8.99365;46.2430;44.7633
1573142539410;8.99581;46.2564;44.7478
1573142539660;8.99567;46.2581;44.7462
1573142539910;8.99506;46.2593;44.7456
1573142540160;8.99394;46.2597;44.7463
1573142540410;8.98450;46.2569;44.7586
1573142540660;8.98258;46.2560;44.7615
1573142540910;8.98046;46.2552;44.7643
1573142541160;8.97822;46.2550;44.7668
1573142541410;8.92131;46.2529;44.8258
1573142541660;8.85954;46.2369;44.9035
1573142541910;8.79196;46.2033;45.0047
1573142542160;8.71793;46.1512;45.1309
1573142542410;8.66114;46.1068;45.2321
1573142542660;8.60067;46.0638;45.3355
1573142542910;7.85677;44.8873;47.2559
1573142543160;7.23630;42.8796;49.8841
1573142543410;6.92127;41.1563;51.9225
1573142543660;6.91968;41.1047;51.9756
1573142543910;6.93364;41.1742;51.8922
1573142544160;6.96263;41.3374;51.7000
1573142544410;7.00368;41.5734;51.4229
1573142544660;7.07991;42.0103;50.9098
1573142544910;7.15652;42.4410;50.4025
1573142545160;7.22439;42.8088;49.9668
1573142545410;7.27791;43.0789;49.6432
1573142545660;7.28508;43.1107;49.6042
1573142545910;7.28995;43.1276;49.5825
1573142546160;7.29350;43.1355;49.5710
1573142546410;7.29667;43.1402;49.5631
