TEMP.time;TEMP.data
1573142380661;28.752361
1573142380727;28.752361
1573142380794;28.752361
1573142380861;28.77455
1573142380927;28.77455
1573142380994;28.77455
1573142381061;28.77455
1573142381127;28.752361
1573142381194;28.752361
1573142381261;28.752361
1573142381327;28.752361
1573142381394;28.77455
1573142381461;28.752361
1573142381527;28.752361
1573142381594;28.752361
1573142381661;28.752361
1573142381727;28.752361
1573142381794;28.77455
1573142381861;28.752361
1573142381927;28.77455
1573142381994;28.752361
1573142382061;28.730179
1573142382127;28.752361
1573142382194;28.730179
1573142382261;28.730179
1573142382327;28.752361
1573142382394;28.752361
1573142382461;28.752361
1573142382527;28.752361
1573142382594;28.752361
1573142382661;28.752361
1573142382727;28.77455
1573142382794;28.752361
1573142382861;28.77455
1573142382927;28.752361
1573142382994;28.77455
1573142383061;28.752361
1573142383127;28.752361
1573142383194;28.752361
1573142383261;28.752361
1573142383327;28.752361
1573142383394;28.752361
1573142383461;28.752361
1573142383527;28.77455
1573142383594;28.752361
1573142383661;28.752361
1573142383727;28.752361
1573142383794;28.752361
1573142383861;28.752361
1573142383927;28.752361
1573142383994;28.77455
1573142384061;28.730179
1573142384127;28.752361
1573142384194;28.77455
1573142384261;28.752361
1573142384327;28.752361
1573142384394;28.77455
1573142384461;28.752361
1573142384527;28.752361
1573142384594;28.752361
1573142384661;28.752361
1573142384727;28.752361
1573142384794;28.752361
1573142384861;28.752361
1573142384927;28.752361
1573142384994;28.752361
1573142385061;28.752361
1573142385127;28.752361
1573142385194;28.752361
1573142385261;28.77455
1573142385327;28.752361
1573142385394;28.730179
1573142385461;28.752361
1573142385527;28.752361
1573142385594;28.752361
1573142385661;28.730179
1573142385727;28.752361
1573142385794;28.752361
1573142385861;28.730179
1573142385927;28.752361
1573142385994;28.77455
1573142386061;28.752361
1573142386127;28.752361
1573142386194;28.752361
1573142386261;28.77455
1573142386327;28.752361
1573142386394;28.752361
1573142386461;28.752361
1573142386527;28.752361
1573142386594;28.752361
1573142386661;28.752361
1573142386727;28.752361
1573142386794;28.752361
1573142386861;28.752361
1573142386927;28.77455
1573142386994;28.752361
1573142387061;28.752361
1573142387127;28.752361
1573142387194;28.752361
1573142387261;28.752361
1573142387327;28.752361
1573142387394;28.752361
1573142387461;28.730179
1573142387527;28.752361
1573142387594;28.752361
1573142387661;28.752361
1573142387727;28.730179
1573142387794;28.752361
1573142387861;28.77455
1573142387927;28.730179
1573142387994;28.752361
1573142388061;28.730179
1573142388127;28.752361
1573142388194;28.752361
1573142388261;28.730179
1573142388327;28.752361
1573142388394;28.752361
1573142388461;28.752361
1573142388527;28.752361
1573142388594;28.77455
1573142388661;28.752361
1573142388727;28.752361
1573142388794;28.752361
1573142388861;28.752361
1573142388927;28.752361
1573142388994;28.752361
1573142389061;28.752361
1573142389127;28.77455
1573142389194;28.77455
1573142389261;28.77455
1573142389327;28.752361
1573142389394;28.752361
1573142389461;28.77455
1573142389527;28.77455
1573142389594;28.752361
1573142389661;28.752361
1573142389727;28.752361
1573142389794;28.752361
1573142389861;28.730179
1573142389927;28.730179
1573142389994;28.752361
1573142390061;28.752361
1573142390127;28.752361
1573142390194;28.730179
1573142390261;28.752361
1573142390327;28.77455
1573142390394;28.752361
1573142390461;28.752361
1573142390527;28.752361
1573142390594;28.730179
1573142390661;28.77455
1573142390727;28.752361
1573142390794;28.77455
1573142390861;28.752361
1573142390927;28.752361
1573142390994;28.752361
1573142391061;28.752361
1573142391127;28.752361
1573142391194;28.752361
1573142391261;28.752361
1573142391327;28.730179
1573142391394;28.752361
1573142391461;28.77455
1573142391527;28.752361
1573142391594;28.752361
1573142391661;28.752361
1573142391727;28.752361
1573142391794;28.752361
1573142391861;28.730179
1573142391927;28.752361
1573142391994;28.730179
1573142392061;28.752361
1573142392127;28.77455
1573142392194;28.77455
1573142392261;28.730179
1573142392327;28.77455
1573142392394;28.77455
1573142392461;28.752361
1573142392527;28.752361
1573142392594;28.752361
1573142392661;28.752361
1573142392727;28.77455
1573142392794;28.752361
1573142392861;28.752361
1573142392927;28.752361
1573142392994;28.752361
1573142393061;28.752361
1573142393127;28.752361
1573142393194;28.752361
1573142393261;28.752361
1573142393327;28.752361
1573142393394;28.752361
1573142393461;28.730179
1573142393527;28.752361
1573142393594;28.752361
1573142393661;28.752361
1573142393727;28.730179
1573142393794;28.730179
1573142393861;28.730179
1573142393927;28.730179
1573142393994;28.752361
1573142394061;28.730179
1573142394127;28.730179
1573142394194;28.730179
1573142394261;28.752361
1573142394327;28.77455
1573142394394;28.77455
1573142394461;28.752361
1573142394527;28.752361
1573142394594;28.752361
1573142394661;28.752361
1573142394727;28.752361
1573142394794;28.752361
1573142394861;28.752361
1573142394927;28.752361
1573142394994;28.752361
1573142395061;28.730179
1573142395127;28.730179
1573142395194;28.730179
1573142395261;28.752361
1573142395327;28.730179
1573142395394;28.752361
1573142395461;28.730179
1573142395527;28.730179
1573142395594;28.730179
1573142395661;28.752361
1573142395727;28.730179
1573142395794;28.752361
1573142395861;28.730179
1573142395927;28.752361
1573142395994;28.752361
1573142396061;28.752361
1573142396127;28.752361
1573142396194;28.730179
1573142396261;28.752361
1573142396327;28.752361
1573142396394;28.730179
1573142396461;28.752361
1573142396527;28.730179
1573142396594;28.752361
1573142396661;28.730179
1573142396727;28.730179
1573142396794;28.730179
1573142396861;28.752361
