STR.time;STR.data
1573142390461;25.17559
1573142390527;25.915642
1573142390594;25.914688
1573142390661;25.174637
1573142390727;25.174637
1573142390794;25.174637
1573142390861;23.695488
1573142390927;22.95639
1573142390994;22.21634
1573142391061;20.73719
1573142391127;20.73719
1573142391194;20.159914
1573142391261;20.185835
1573142391327;20.21608
1573142391394;20.241983
1573142391461;20.267887
1573142391527;20.298082
1573142391594;20.319654
1573142391661;20.33257
1573142391727;20.336843
1573142391794;20.349749
1573142391861;20.739098
1573142391927;20.371243
1573142391994;21.478195
1573142392061;22.217293
1573142392127;21.477242
1573142392194;21.476288
1573142392261;22.954483
1573142392327;21.475334
1573142392394;20.735283
1573142392461;21.475334
1573142392527;22.215385
1573142392594;22.215385
1573142392661;22.215385
1573142392727;20.735283
1573142392794;20.735283
1573142392861;20.599312
1573142392927;20.633823
1573142392994;20.681288
1573142393061;20.737429
1573142393127;20.776356
1573142393194;20.81963
1573142393261;20.875885
1573142393327;20.93652
1573142393394;21.479149
1573142393461;22.218246
1573142393527;21.478195
1573142393594;21.478195
1573142393661;21.478195
1573142393727;22.957344
1573142393794;23.696442
1573142393861;24.43554
1573142393927;25.174637
1573142393994;24.434586
1573142394061;25.91278
1573142394127;26.651878
1573142394194;26.650925
1573142394261;27.390976
1573142394327;26.650925
1573142394394;24.431725
1573142394461;23.692627
1573142394527;23.692627
1573142394594;23.692627
1573142394661;22.95353
1573142394727;22.910847
1573142394794;22.995235
1573142394861;23.070837
1573142394927;23.14666
1573142394994;23.226841
1573142395061;23.289581
1573142395127;23.352255
1573142395194;23.401917
1573142395261;23.44295
1573142395327;23.488613
1573142395394;23.547264
1573142395461;23.695488
1573142395527;24.434586
1573142395594;25.173683
1573142395661;25.91278
1573142395727;26.651878
1573142395794;26.651878
1573142395861;28.130074
1573142395927;28.870125
1573142395994;28.130074
1573142396061;27.390976
1573142396127;26.651878
1573142396194;26.651878
1573142396261;25.911827
1573142396327;25.17273
1573142396394;25.911827
1573142396461;24.433632
1573142396527;24.433632
1573142396594;23.764938
1573142396661;24.433632
1573142396727;23.694534
1573142396794;24.433632
1573142396861;24.434586
1573142396927;23.694534
1573142396994;23.694534
1573142397061;23.458673
1573142397127;23.405022
1573142397194;23.346813
1573142397261;23.29324
1573142397327;23.243893
1573142397394;23.186077
1573142397461;24.433632
1573142397527;24.433632
1573142397594;24.433632
1573142397661;24.433632
1573142397727;24.433632
1573142397794;23.694534
1573142397861;22.954483
1573142397927;23.69358
1573142397994;24.432678
1573142398061;25.910873
1573142398127;27.390022
1573142398194;28.869171
1573142398261;30.34832
1573142398327;30.34832
1573142398394;30.34832
1573142398461;30.349274
1573142398527;31.089325
1573142398594;31.089325
1573142398661;31.089325
1573142398727;31.089325
1573142398794;31.089325
1573142398861;31.089325
1573142398927;30.350227
1573142398994;30.350227
1573142399061;30.350227
1573142399127;28.871078
1573142399194;26.652832
1573142399261;25.91278
1573142399327;26.652832
1573142399394;26.652832
1573142399461;26.651878
1573142399527;25.17273
1573142399594;24.433632
1573142399661;25.173683
1573142399727;25.91278
1573142399794;27.39193
1573142399861;28.131027
1573142399927;28.131027
1573142399994;28.131027
1573142400061;27.39193
1573142400127;27.39193
1573142400194;28.870125
1573142400261;28.870125
1573142400327;26.651878
1573142400394;25.91278
1573142400461;26.652832
1573142400527;26.652832
1573142400594;27.39193
1573142400661;25.91278
1573142400727;25.173683
1573142400794;24.55832
1573142400861;24.567165
1573142400927;24.575819
1573142400994;24.597824
1573142401061;24.606474
1573142401127;24.610615
1573142401194;25.174637
1573142401261;24.587502
1573142401327;25.914688
1573142401394;27.393837
1573142401461;26.653786
1573142401527;27.392883
1573142401594;28.13198
1573142401661;28.871078
1573142401727;30.350227
1573142401794;30.350227
1573142401861;31.089325
1573142401927;31.089325
1573142401994;32.56752
1573142402061;32.56752
1573142402127;32.566566
1573142402194;31.826515
1573142402261;33.30471
1573142402327;31.825562
1573142402394;31.08551
1573142402461;30.346413
1573142402527;29.607315
1573142402594;28.868217
1573142402661;28.12912
1573142402727;25.910873
1573142402794;25.171776
1573142402861;23.69358
1573142402927;22.969032
1573142402994;22.850395
1573142403061;22.722836
1573142403127;22.586477
1573142403194;22.459026
1573142403261;22.32253
1573142403327;22.190388
1573142403394;22.062613
1573142403461;21.925982
1573142403527;21.789045
1573142403594;21.65205
1573142403661;22.217293
1573142403727;23.695488
1573142403794;24.434586
1573142403861;25.91278
1573142403927;27.390976
1573142403994;27.390976
1573142404061;28.130074
1573142404127;28.869171
1573142404194;29.608269
1573142404261;30.347366
1573142404327;28.12912
1573142404394;26.649971
1573142404461;25.171776
1573142404527;23.69358
1573142404594;22.215385
1573142404661;22.215385
1573142404727;20.73719
1573142404794;20.73719
1573142404861;19.998093
1573142404927;19.258995
1573142404994;19.206184
1573142405061;19.258995
1573142405127;19.998093
1573142405194;19.258995
1573142405261;19.258995
1573142405327;20.73719
1573142405394;20.73719
1573142405461;22.215385
1573142405527;22.954483
1573142405594;24.432678
1573142405661;23.69358
1573142405727;24.432678
1573142405794;23.69358
1573142405861;24.432678
1573142405927;24.432678
1573142405994;25.171776
1573142406061;25.171776
1573142406127;25.171776
1573142406194;26.649971
1573142406261;25.910873
1573142406327;24.432678
1573142406394;23.69358
1573142406461;22.215385
1573142406527;21.476288
1573142406594;21.477242
1573142406661;20.738144
1573142406727;20.738144
1573142406794;21.477242
1573142406861;21.477242
1573142406927;20.738144
1573142406994;19.938
1573142407061;19.933613
1573142407127;19.915945
1573142407194;19.889404
1573142407261;19.845165
1573142407327;19.787659
1573142407394;19.725735
1573142407461;19.646103
1573142407527;19.999046
1573142407594;19.998093
1573142407661;20.73719
1573142407727;21.476288
1573142407794;21.476288
1573142407861;20.73719
1573142407927;21.476288
1573142407994;22.215385
1573142408061;22.215385
1573142408127;23.69358
1573142408194;24.432678
1573142408261;24.432678
1573142408327;27.762432
1573142408394;27.392406
1573142408461;27.392406
1573142408527;27.02238
1573142408594;27.02238
1573142408661;26.652355
1573142408727;25.91278
1573142408794;25.173683
1573142408861;24.804134
1573142408927;24.06456
1573142408994;24.065037
1573142409061;24.065037
1573142409127;23.695488
1573142409194;23.32594
1573142409261;22.586365
1573142409327;22.586365
1573142409394;22.586365
1573142409461;22.95639
1573142409527;22.95639
1573142409594;23.326416
1573142409661;23.326416
1573142409727;23.695965
1573142409794;24.435062
1573142409861;25.544662
1573142409927;26.284237
1573142409994;26.653786
1573142410061;27.023811
1573142410127;27.39336
1573142410194;27.762909
1573142410261;28.132458
1573142410327;28.132458
1573142410394;28.132935
1573142410461;27.39336
1573142410527;27.39336
1573142410594;26.653786
1573142410661;26.653786
1573142410727;26.653786
1573142410794;27.023811
1573142410861;26.284237
1573142410927;25.914688
1573142410994;25.544662
1573142411061;24.805088
1573142411127;24.805088
1573142411194;24.06599
1573142411261;23.326893
1573142411327;23.326893
1573142411394;23.326416
1573142411461;23.695965
1573142411527;23.695965
1573142411594;24.065514
1573142411661;24.065514
1573142411727;24.43554
1573142411794;24.065514
1573142411861;24.43554
1573142411927;24.435062
1573142411994;24.805088
1573142412061;25.174637
1573142412127;25.174637
1573142412194;26.650925
1573142412261;28.12912
1573142412327;26.650925
1573142412394;26.650925
1573142412461;25.913734
1573142412527;26.28376
1573142412594;26.28376
1573142412661;26.28376
1573142412727;25.544186
1573142412794;25.544186
1573142412861;25.17416
1573142412927;24.804611
1573142412994;24.804611
1573142413061;24.435062
1573142413127;24.065514
1573142413194;24.43554
1573142413261;24.43554
1573142413327;24.805088
1573142413394;25.175114
1573142413461;25.544662
1573142413527;25.174637
1573142413594;25.174637
1573142413661;25.174637
1573142413727;25.544186
1573142413794;25.544186
1573142413861;25.544186
1573142413927;25.913734
1573142413994;25.543709
1573142414061;25.913258
1573142414127;26.282806
1573142414194;26.650925
1573142414261;26.650925
1573142414327;26.282806
1573142414394;25.543232
1573142414461;25.543232
1573142414527;25.173683
1573142414594;25.173683
1573142414661;24.804134
1573142414727;24.434586
1573142414794;24.434586
1573142414861;24.065037
1573142414927;24.065037
1573142414994;24.065514
1573142415061;24.065514
1573142415127;24.065514
1573142415194;24.065514
1573142415261;24.065514
1573142415327;24.065514
1573142415394;24.435062
1573142415461;24.435062
1573142415527;24.804611
1573142415594;24.804611
1573142415661;25.17416
1573142415727;25.543709
1573142415794;25.543709
1573142415861;25.913258
1573142415927;26.283283
1573142415994;26.650925
1573142416061;26.650925
1573142416127;28.12912
1573142416194;28.12912
1573142416261;28.12912
1573142416327;27.390022
1573142416394;26.650925
1573142416461;25.91278
1573142416527;25.91278
1573142416594;25.91278
1573142416661;25.91278
1573142416727;25.543232
1573142416794;25.173683
1573142416861;25.543709
1573142416927;24.804134
1573142416994;24.804134
1573142417061;24.434586
1573142417127;24.065037
1573142417194;24.065037
1573142417261;23.32594
1573142417327;23.32594
1573142417394;23.32594
1573142417461;23.695488
1573142417527;23.695488
1573142417594;24.065514
1573142417661;24.435062
1573142417727;25.17416
1573142417794;25.543709
1573142417861;25.173683
1573142417927;25.543232
1573142417994;25.543232
1573142418061;25.91278
1573142418127;26.282806
1573142418194;26.652832
1573142418261;27.761955
1573142418327;27.761955
1573142418394;27.761955
1573142418461;28.13198
1573142418527;28.502007
1573142418594;27.762432
1573142418661;27.022858
1573142418727;27.022858
1573142418794;27.022858
1573142418861;26.653309
1573142418927;25.914211
1573142418994;25.914211
1573142419061;25.914211
1573142419127;25.174637
1573142419194;24.435062
1573142419261;24.065037
1573142419327;24.435062
1573142419394;24.435062
1573142419461;24.065037
1573142419527;23.695011
1573142419594;23.695011
1573142419661;24.434586
1573142419727;24.434586
1573142419794;25.17416
1573142419861;25.543709
1573142419927;26.652832
1573142419994;26.652832
1573142420061;26.652832
1573142420127;27.02238
1573142420194;27.39193
1573142420261;27.39193
1573142420327;26.652355
1573142420394;26.282806
1573142420461;26.652832
1573142420527;26.652832
1573142420594;27.02238
1573142420661;26.652355
1573142420727;26.282806
1573142420794;25.543232
1573142420861;25.173683
1573142420927;24.804134
1573142420994;24.434586
1573142421061;24.434586
1573142421127;24.435062
1573142421194;25.174637
1573142421261;24.805088
1573142421327;25.544662
1573142421394;26.654263
1573142421461;26.653786
1573142421527;27.023335
1573142421594;27.023335
1573142421661;27.392883
1573142421727;27.762909
1573142421794;28.132458
1573142421861;28.502007
1573142421927;28.502007
1573142421994;28.871555
1573142422061;29.241104
1573142422127;29.240627
1573142422194;28.501053
1573142422261;28.870602
1573142422327;28.870125
1573142422394;28.13055
1573142422461;27.391453
1573142422527;27.021904
1573142422594;27.021904
1573142422661;26.652355
1573142422727;25.91278
1573142422794;24.803658
1573142422861;24.434109
1573142422927;24.06456
1573142422994;24.06456
1573142423061;23.325462
1573142423127;22.955914
1573142423194;22.955914
1573142423261;22.955914
1573142423327;22.95639
1573142423394;23.326416
1573142423461;24.065514
1573142423527;24.435062
1573142423594;24.435062
1573142423661;24.435062
1573142423727;24.804611
1573142423794;25.543709
1573142423861;25.913258
1573142423927;26.282806
1573142423994;26.282806
1573142424061;26.652355
1573142424127;26.652355
1573142424194;26.652355
1573142424261;26.652355
1573142424327;25.91278
1573142424394;25.912304
1573142424461;25.910873
1573142424527;25.173206
1573142424594;25.910873
1573142424661;25.910873
1573142424727;25.171776
1573142424794;25.910873
1573142424861;25.910873
1573142424927;25.910873
1573142424994;25.171776
1573142425061;25.173206
1573142425127;25.542755
1573142425194;25.173206
1573142425261;25.173206
1573142425327;25.912304
1573142425394;25.173206
1573142425461;25.173206
1573142425527;25.173206
1573142425594;25.173206
1573142425661;24.803658
1573142425727;24.803658
1573142425794;24.06456
1573142425861;24.434109
1573142425927;24.06456
1573142425994;24.06456
1573142426061;23.695011
1573142426127;23.695011
1573142426194;24.434109
1573142426261;24.06456
1573142426327;23.325462
1573142426394;23.325462
1573142426461;23.69358
1573142426527;23.69358
1573142426594;23.695488
1573142426661;24.065037
1573142426727;24.804134
1573142426794;25.543232
1573142426861;25.543232
1573142426927;25.91278
1573142426994;25.543232
1573142427061;25.173683
1573142427127;25.173683
1573142427194;24.434586
1573142427261;24.804134
1573142427327;25.173683
1573142427394;25.173683
1573142427461;25.173683
1573142427527;24.804134
1573142427594;24.434109
1573142427661;25.911827
1573142427727;25.911827
1573142427794;25.17273
1573142427861;25.911827
1573142427927;25.911827
1573142427994;25.911827
1573142428061;25.911827
1573142428127;25.911827
1573142428194;25.911827
1573142428261;25.17273
1573142428327;24.433632
1573142428394;24.433632
1573142428461;24.433632
1573142428527;25.17273
1573142428594;24.433632
1573142428661;23.695011
1573142428727;23.694534
1573142428794;23.62923
1573142428861;23.664934
1573142428927;23.696203
1573142428994;23.718758
1573142429061;24.06456
1573142429127;24.434109
1573142429194;24.06456
1573142429261;24.434109
1573142429327;25.173206
1573142429394;25.542755
1573142429461;25.912304
1573142429527;25.912304
1573142429594;26.281853
1573142429661;26.281853
1573142429727;26.651402
1573142429794;27.389069
1573142429861;27.389069
1573142429927;27.389069
1573142429994;27.389069
1573142430061;27.389069
1573142430127;27.389069
1573142430194;26.649971
1573142430261;26.649971
1573142430327;26.649971
1573142430394;25.912304
1573142430461;25.912304
1573142430527;25.542755
1573142430594;25.173206
1573142430661;24.803658
1573142430727;24.06456
1573142430794;23.695011
1573142430861;23.695011
1573142430927;23.695011
1573142430994;23.695011
1573142431061;23.325462
1573142431127;22.955914
1573142431194;23.325462
1573142431261;22.955914
1573142431327;23.325462
1573142431394;23.325462
1573142431461;23.325462
1573142431527;23.695011
1573142431594;24.06456
1573142431661;24.434109
1573142431727;49.58757
1573142431794;49.58757
1573142431861;49.58757
1573142431927;49.58757
1573142431994;49.58757
1573142432061;49.58757
1573142432127;49.58757
1573142432194;49.58757
1573142432261;49.58757
1573142432327;49.58757
1573142432394;49.58757
1573142432461;49.58757
1573142432527;49.58757
1573142432594;49.58757
1573142432661;49.58757
1573142432727;49.58757
1573142432794;49.58757
1573142432861;49.58757
1573142432927;49.58757
1573142432994;49.58757
1573142433061;49.58757
1573142433127;49.58757
1573142433194;49.58757
1573142433261;49.58757
1573142433327;49.58757
1573142433394;49.58757
1573142433461;49.58757
1573142433527;49.58757
1573142433594;49.58757
1573142433661;49.58757
1573142433727;49.58757
1573142433794;49.58757
1573142433861;49.58757
1573142433927;49.58757
1573142433994;49.58757
1573142434061;49.58757
1573142434127;49.58757
1573142434194;49.58757
1573142434261;49.58757
1573142434327;49.58757
1573142434394;52.520676
1573142434461;52.520676
1573142434527;52.520676
1573142434594;52.520676
1573142434661;52.520676
1573142434727;52.520676
1573142434794;52.520676
1573142434861;52.520676
1573142434927;52.520676
1573142434994;52.520676
1573142435061;52.520676
1573142435127;52.520676
1573142435194;52.520676
1573142435261;52.520676
1573142435327;52.520676
1573142435394;52.520676
1573142435461;52.520676
1573142435527;52.520676
1573142435594;52.520676
1573142435661;52.520676
1573142435727;52.520676
1573142435794;52.520676
1573142435861;52.520676
1573142435927;52.520676
1573142435994;52.520676
1573142436061;54.19694
1573142436127;54.19694
1573142436194;54.19694
1573142436261;54.19694
1573142436327;54.19694
1573142436394;54.19694
1573142436461;54.19694
1573142436527;54.19694
1573142436594;54.19694
1573142436661;54.19694
1573142436727;54.19694
1573142436794;54.19694
1573142436861;54.19694
1573142436927;54.19694
1573142436994;54.19694
1573142437061;54.19694
1573142437127;54.19694
1573142437194;54.19694
1573142437261;54.19694
1573142437327;54.19694
1573142437394;54.19694
1573142437461;54.19694
1573142437527;54.19694
1573142437594;54.19694
1573142437661;54.19694
1573142437727;60.322834
1573142437794;60.322834
1573142437861;60.322834
1573142437927;60.322834
1573142437994;60.322834
1573142438061;60.322834
1573142438127;60.322834
1573142438194;60.322834
1573142438261;60.322834
1573142438327;60.322834
1573142438394;60.322834
1573142438461;60.322834
1573142438527;60.322834
1573142438594;59.057648
1573142438661;59.057648
1573142438727;59.057648
1573142438794;59.057648
1573142438861;59.057648
1573142438927;59.057648
1573142438994;59.057648
1573142439061;59.057648
1573142439127;59.057648
1573142439194;59.057648
1573142439261;59.057648
1573142439327;59.057648
1573142439394;59.057648
1573142439461;59.057648
1573142439527;59.057648
1573142439594;59.057648
1573142439661;59.057648
1573142439727;59.057648
1573142439794;59.057648
1573142439861;59.057648
1573142439927;59.057648
1573142439994;59.057648
1573142440061;59.057648
1573142440127;59.057648
1573142440194;58.466484
1573142440261;58.466484
1573142440327;58.466484
1573142440394;58.466484
1573142440461;58.466484
1573142440527;58.466484
1573142440594;58.466484
1573142440661;58.466484
1573142440727;58.466484
1573142440794;58.466484
1573142440861;58.466484
1573142440927;58.466484
1573142440994;58.466484
1573142441061;58.466484
1573142441127;58.466484
1573142441194;58.466484
1573142441261;58.466484
1573142441327;58.466484
1573142441394;58.466484
1573142441461;58.466484
1573142441527;58.466484
1573142441594;58.466484
1573142441661;58.466484
1573142441727;58.466484
1573142441794;58.466484
1573142441861;58.466484
1573142441927;58.276466
1573142441994;58.276466
1573142442061;58.276466
1573142442127;58.276466
1573142442194;58.276466
1573142442261;58.276466
1573142442327;58.276466
1573142442394;58.276466
1573142442461;58.276466
1573142442527;58.276466
1573142442594;58.276466
1573142442661;58.276466
1573142442727;58.276466
1573142442794;58.956074
1573142442861;58.956074
1573142442927;58.956074
1573142442994;58.956074
1573142443061;58.956074
1573142443127;58.956074
1573142443194;58.956074
1573142443261;58.956074
1573142443327;58.956074
1573142443394;58.956074
1573142443461;58.956074
1573142443527;58.956074
1573142443594;58.956074
1573142443661;49.39656
1573142443727;49.39656
1573142443794;49.39656
1573142443861;49.39656
1573142443927;49.39656
1573142443994;49.39656
1573142444061;49.39656
1573142444127;49.39656
1573142444194;49.39656
1573142444261;49.39656
1573142444327;49.39656
1573142444394;49.39656
1573142444461;49.39656
1573142444527;49.39656
1573142444594;49.39656
1573142444661;49.39656
1573142444727;49.39656
1573142444794;49.39656
1573142444861;49.39656
1573142444927;49.39656
1573142444994;49.39656
1573142445061;49.39656
1573142445127;49.39656
1573142445194;49.39656
1573142445261;38.940697
1573142445327;38.940697
1573142445394;38.940697
1573142445461;38.940697
1573142445527;38.940697
1573142445594;38.940697
1573142445661;38.940697
1573142445727;38.940697
1573142445794;38.940697
1573142445861;38.940697
1573142445927;38.940697
1573142445994;38.940697
1573142446061;38.940697
1573142446127;43.756264
1573142446194;43.756264
1573142446261;43.756264
1573142446327;43.756264
1573142446394;43.756264
1573142446461;43.756264
1573142446527;43.756264
1573142446594;43.756264
1573142446661;43.756264
1573142446727;43.756264
1573142446794;43.756264
1573142446861;43.756264
1573142446927;43.756264
1573142446994;43.756264
1573142447061;43.756264
1573142447127;43.756264
1573142447194;43.756264
1573142447261;43.756264
1573142447327;43.756264
1573142447394;43.756264
1573142447461;43.756264
1573142447527;43.756264
1573142447594;43.756264
1573142447661;43.756264
1573142447727;43.756264
1573142447794;43.756264
1573142447861;43.756264
1573142447927;62.93853
1573142447994;62.93853
1573142448061;62.93853
1573142448127;62.93853
1573142448194;62.93853
1573142448261;62.93853
1573142448327;62.93853
1573142448394;62.93853
1573142448461;62.93853
1573142448527;62.93853
1573142448594;62.93853
1573142448661;62.93853
1573142448727;63.3226
1573142448794;63.3226
1573142448861;63.3226
1573142448927;63.3226
1573142448994;63.3226
1573142449061;63.3226
1573142449127;63.3226
1573142449194;63.3226
1573142449261;63.3226
1573142449327;63.3226
1573142449394;63.3226
1573142449461;60.12819
1573142449527;60.12819
1573142449594;60.12819
1573142449661;60.12819
1573142449727;60.12819
1573142449794;60.12819
1573142449861;60.12819
1573142449927;60.12819
1573142449994;60.12819
1573142450061;60.12819
1573142450127;60.12819
1573142450194;60.12819
1573142450261;60.12819
1573142450327;59.074554
1573142450394;59.074554
1573142450461;59.074554
1573142450527;59.074554
1573142450594;59.074554
1573142450661;59.074554
1573142450727;59.074554
1573142450794;59.074554
1573142450861;59.074554
1573142450927;59.074554
1573142450994;59.074554
1573142451061;59.074554
1573142451127;59.074554
1573142451194;59.33283
1573142451261;59.33283
1573142451327;59.33283
1573142451394;59.33283
1573142451461;59.33283
1573142451527;59.33283
1573142451594;59.33283
1573142451661;59.33283
1573142451727;59.33283
1573142451794;59.33283
1573142451861;59.33283
1573142451927;59.33283
1573142451994;57.67833
1573142452061;57.67833
1573142452127;57.67833
1573142452194;57.67833
1573142452261;57.67833
1573142452327;57.67833
1573142452394;57.67833
1573142452461;57.67833
1573142452527;57.67833
1573142452594;57.67833
1573142452661;57.67833
1573142452727;57.67833
1573142452794;57.67833
1573142452861;57.67833
1573142452927;56.63297
1573142452994;56.63297
1573142453061;56.63297
1573142453127;56.63297
1573142453194;56.63297
1573142453261;56.63297
1573142453327;56.63297
1573142453394;56.63297
1573142453461;56.63297
1573142453527;56.63297
1573142453594;56.63297
1573142453661;56.63297
1573142453727;55.98728
1573142453794;55.98728
1573142453861;55.98728
1573142453927;55.98728
1573142453994;55.98728
1573142454061;55.98728
1573142454127;55.98728
1573142454194;55.98728
1573142454261;55.98728
1573142454327;55.98728
1573142454394;55.98728
1573142454461;55.98728
1573142454527;55.315704
1573142454594;55.315704
1573142454661;55.315704
1573142454727;55.315704
1573142454794;55.315704
1573142454861;55.315704
1573142454927;55.315704
1573142454994;55.315704
1573142455061;55.315704
1573142455127;55.315704
1573142455194;55.315704
1573142455261;55.315704
1573142455327;55.315704
1573142455394;55.315704
1573142455461;52.547905
1573142455527;52.547905
1573142455594;52.547905
1573142455661;52.547905
1573142455727;52.547905
1573142455794;52.547905
1573142455861;52.547905
1573142455927;52.547905
1573142455994;52.547905
1573142456061;52.547905
1573142456127;52.547905
1573142456194;50.49257
1573142456261;50.49257
1573142456327;50.49257
1573142456394;50.49257
1573142456461;50.49257
1573142456527;50.49257
1573142456594;50.49257
1573142456661;50.49257
1573142456727;50.49257
1573142456794;50.49257
1573142456861;50.49257
1573142456927;50.49257
1573142456994;50.49257
1573142457061;43.253014
1573142457127;43.253014
1573142457194;43.253014
1573142457261;43.253014
1573142457327;43.253014
1573142457394;43.253014
1573142457461;43.253014
1573142457527;43.253014
1573142457594;43.253014
1573142457661;43.253014
1573142457727;43.253014
1573142457794;43.253014
1573142457861;43.253014
1573142457927;43.444847
1573142457994;43.444847
1573142458061;43.444847
1573142458127;43.444847
1573142458194;43.444847
1573142458261;43.444847
1573142458327;43.444847
1573142458394;43.444847
1573142458461;43.444847
1573142458527;43.444847
1573142458594;43.444847
1573142458661;43.444847
1573142458727;43.444847
1573142458794;43.444847
1573142458861;41.153133
1573142458927;41.153133
1573142458994;41.153133
1573142459061;41.153133
1573142459127;41.153133
1573142459194;41.153133
1573142459261;41.153133
1573142459327;41.153133
1573142459394;41.153133
1573142459461;41.153133
1573142459527;41.153133
1573142459594;41.153133
1573142459661;41.153133
1573142459727;41.153133
1573142459794;41.153133
1573142459861;41.153133
1573142459927;30.988098
1573142459994;30.988098
1573142460061;30.988098
1573142460127;30.988098
1573142460194;30.988098
1573142460261;30.988098
1573142460327;30.988098
1573142460394;30.988098
1573142460461;30.988098
1573142460527;30.988098
1573142460594;30.988098
1573142460661;30.988098
1573142460727;30.988098
1573142460794;30.988098
1573142460861;30.988098
1573142460927;30.988098
1573142460994;30.988098
1573142461061;30.988098
1573142461127;30.988098
1573142461194;30.988098
1573142461261;23.483091
1573142461327;23.483091
1573142461394;23.483091
1573142461461;23.483091
1573142461527;23.510475
1573142461594;23.69525
1573142461661;24.064798
1573142461727;24.249573
1573142461794;24.434347
1573142461861;24.803896
1573142461927;24.98867
1573142461994;24.98867
1573142462061;25.173445
1573142462127;25.35822
1573142462194;25.542994
1573142462261;25.727768
1573142462327;25.542994
1573142462394;25.35822
1573142462461;25.173445
1573142462527;24.98867
1573142462594;24.803896
1573142462661;24.434347
1573142462727;24.416002
1573142462794;24.416002
1573142462861;23.69525
1573142462927;23.69525
1573142462994;23.510475
1573142463061;23.3257
1573142463127;23.140926
1573142463194;23.014526
1573142463261;23.014526
1573142463327;23.140926
1573142463394;23.510475
1573142463461;23.880024
1573142463527;24.249573
1573142463594;24.434347
1573142463661;24.434347
1573142463727;24.619122
1573142463794;24.803896
1573142463861;24.98867
1573142463927;24.98867
1573142463994;25.35822
1573142464061;25.35822
1573142464127;25.35822
1573142464194;25.727768
1573142464261;25.727768
1573142464327;25.35822
1573142464394;24.98867
1573142464461;24.619122
1573142464527;24.249573
1573142464594;24.064798
1573142464661;24.064798
1573142464727;23.880024
1573142464794;23.69525
1573142464861;23.510475
1573142464927;23.3257
1573142464994;23.140926
1573142465061;23.140926
1573142465127;23.140926
1573142465194;22.771378
1573142465261;22.771378
1573142465327;23.140926
1573142465394;23.510475
1573142465461;23.880024
1573142465527;24.064798
1573142465594;24.249573
1573142465661;24.619122
1573142465727;24.803896
1573142465794;24.803896
1573142465861;24.98867
1573142465927;25.173445
1573142465994;25.35822
