EDA.time;EDA.data
1573142402726;0.6527637
1573142402793;0.64478564
1573142402860;0.64279664
1573142402926;0.64677685
1573142402993;0.64379084
1573142403060;0.6408098
1573142403126;0.6388252
1573142403193;0.6318961
1573142403260;0.6279486
1573142403326;0.6398172
1573142403393;0.67792416
1573142403460;0.7230676
1573142403526;0.7886127
1573142403593;0.818984
1573142403660;0.818984
1573142403726;0.81570643
1573142403793;0.8004859
1573142403860;0.8004859
1573142403926;0.79832155
1573142403993;0.8048221
1573142404060;0.75238276
1573142404126;0.7418597
1573142404193;0.73766714
1573142404260;0.75555134
1573142404326;0.7832405
1573142404393;0.789689
1573142404460;0.7961597
1573142404526;0.7918434
1573142404593;0.78431374
1573142404660;0.7778837
1573142404726;0.7757453
1573142404793;0.7736093
1573142404860;0.7778837
1573142404926;0.7821679
1573142404993;0.79832155
1573142405060;0.827752
1573142405126;0.8487399
1573142405193;0.85430175
1573142405260;0.8443021
1573142405326;0.8531881
1573142405393;0.85764664
1573142405460;0.8643541
1573142405526;0.86099744
1573142405593;0.8688388
1573142405660;0.8587629
1573142405726;0.8632345
1573142405793;0.8587629
1573142405860;0.8632345
1573142405926;0.8665951
1573142405993;0.8665951
1573142406060;0.8688388
1573142406126;0.87108505
1573142406193;0.8722092
1573142406260;0.87558556
1573142406326;0.87445945
1573142406393;0.87783974
1573142406460;0.88235617
1573142406526;0.88461834
1573142406593;0.88688314
1573142406660;0.8891507
1573142406726;0.8959692
1573142406793;0.8982475
1573142406860;0.8948311
1573142406926;0.8891507
1573142406993;0.8834869
1573142407060;0.8891507
1573142407126;0.89142084
1573142407193;0.8925569
1573142407260;0.8948311
1573142407326;0.8948311
1573142407393;0.8959692
1573142407460;0.8948311
1573142407526;0.8959692
1573142407593;0.8948311
1573142407660;0.8959692
1573142407726;0.897108
1573142407793;0.8948311
1573142407860;0.8948311
1573142407926;0.8959692
1573142407993;0.8936937
1573142408060;0.8936937
1573142408126;0.8948311
1573142408193;0.8959692
1573142408260;0.8959692
1573142408326;0.8959692
1573142408393;0.8959692
1573142408460;0.8959692
1573142408526;0.897108
1573142408593;0.897108
1573142408660;0.897108
1573142408726;0.8982475
1573142408793;0.8993876
1573142408860;0.8993876
1573142408926;0.90166986
1573142408993;0.90166986
1573142409060;0.902812
1573142409126;0.9039548
1573142409193;0.9039548
1573142409260;0.9062425
1573142409326;0.9062425
1573142409393;0.9062425
1573142409460;0.90853286
1573142409526;0.90853286
1573142409593;0.90853286
1573142409660;0.90853286
1573142409726;0.90853286
1573142409793;0.90967906
1573142409860;0.9108259
1573142409926;0.9108259
1573142409993;0.9119735
1573142410060;0.91312176
1573142410126;0.91312176
1573142410193;0.91427064
1573142410260;0.91312176
1573142410326;0.91427064
1573142410393;0.91542023
1573142410460;0.91427064
1573142410526;0.91427064
1573142410593;0.91427064
1573142410660;0.91427064
1573142410726;0.91542023
1573142410793;0.91542023
1573142410860;0.91542023
1573142410926;0.91657054
1573142410993;0.91657054
1573142411060;0.91542023
1573142411126;0.91657054
1573142411193;0.91542023
1573142411260;0.91657054
1573142411326;0.91657054
1573142411393;0.91657054
1573142411460;0.91542023
1573142411526;0.91427064
1573142411593;0.91542023
1573142411660;0.91542023
1573142411726;0.91427064
1573142411793;0.91427064
1573142411860;0.91312176
1573142411926;0.91427064
1573142411993;0.91312176
1573142412060;0.91312176
1573142412126;0.9119735
1573142412193;0.9119735
1573142412260;0.9108259
1573142412326;0.90967906
1573142412393;0.9108259
1573142412460;0.9073873
1573142412526;0.9073873
1573142412593;0.9062425
1573142412660;0.9062425
1573142412726;0.9050983
1573142412793;0.9050983
1573142412860;0.9062425
1573142412926;0.9039548
1573142412993;0.9039548
1573142413060;0.90166986
1573142413126;0.9005284
1573142413193;0.8993876
1573142413260;0.8993876
1573142413326;0.8982475
1573142413393;0.897108
1573142413460;0.8959692
1573142413526;0.8925569
1573142413593;0.88688314
1573142413660;0.88461834
1573142413726;0.87445945
1573142413793;0.86996156
1573142413860;0.8665951
1573142413926;0.85987985
1573142413993;0.856531
1573142414060;0.849851
1573142414126;0.8409806
1573142414193;0.8321513
1573142414260;0.8266538
1573142414326;0.82445925
1573142414393;0.8255562
1573142414460;0.82445925
1573142414526;0.82226723
1573142414593;0.8200778
1573142414660;0.8211722
1573142414726;0.8211722
1573142414793;0.818984
1573142414860;0.818984
1573142414926;0.81134516
1573142414993;0.8080808
1573142415060;0.8048221
1573142415126;0.8037371
1573142415193;0.8004859
1573142415260;0.7994034
1573142415326;0.8004859
1573142415393;0.7972403
1573142415460;0.79832155
1573142415526;0.79832155
1573142415593;0.79832155
1573142415660;0.8004859
1573142415726;0.79832155
1573142415793;0.7994034
1573142415860;0.7994034
1573142415926;0.7972403
1573142415993;0.79292154
1573142416060;0.79292154
1573142416126;0.7940003
1573142416193;0.7950797
1573142416260;0.7950797
1573142416326;0.7950797
1573142416393;0.79832155
1573142416460;0.7972403
1573142416526;0.7994034
1573142416593;0.7961597
1573142416660;0.7972403
1573142416726;0.7972403
1573142416793;0.7994034
1573142416860;0.7961597
1573142416926;0.8037371
1573142416993;0.8026528
1573142417060;0.8026528
1573142417126;0.8037371
1573142417193;0.8037371
1573142417260;0.8059077
1573142417326;0.8091683
1573142417393;0.80699396
1573142417460;0.8059077
1573142417526;0.80699396
1573142417593;0.8080808
1573142417660;0.8080808
1573142417726;0.8080808
1573142417793;0.8080808
1573142417860;0.80699396
1573142417926;0.81134516
1573142417993;0.8124345
1573142418060;0.8102564
1573142418126;0.81134516
1573142418193;0.8124345
1573142418260;0.8124345
1573142418326;0.8124345
1573142418393;0.81461513
1573142418460;0.8102564
1573142418526;0.8091683
1573142418593;0.81134516
1573142418660;0.8102564
1573142418726;0.8080808
1573142418793;0.80699396
1573142418860;0.8059077
1573142418926;0.8004859
1573142418993;0.7940003
1573142419060;0.7918434
1573142419126;0.7961597
1573142419193;0.7918434
1573142419260;0.7907659
1573142419326;0.786462
1573142419393;0.7853876
1573142419460;0.78431374
1573142419526;0.774677
1573142419593;0.75555134
1573142419660;0.75238276
1573142419726;0.74606174
1573142419793;0.74081063
1573142419860;0.733484
1573142419926;0.73035294
1573142419993;0.7230676
1573142420060;0.7209914
1573142420126;0.7178814
1573142420193;0.7127097
1573142420260;0.7127097
1573142420326;0.7096137
1573142420393;0.7085828
1573142420460;0.70755255
1573142420526;0.70755255
1573142420593;0.7065229
1573142420660;0.7044652
1573142420726;0.7044652
1573142420793;0.7044652
1573142420860;0.70343727
1573142420926;0.7096137
1573142420993;0.71064514
1573142421060;0.71064514
1573142421126;0.7096137
1573142421193;0.71167713
1573142421260;0.71374285
1573142421326;0.71477664
1573142421393;0.71581095
1573142421460;0.71581095
1573142421526;0.71581095
1573142421593;0.71581095
1573142421660;0.71477664
1573142421726;0.71684587
1573142421793;0.71581095
1573142421860;0.71684587
1573142421926;0.71684587
1573142421993;0.71684587
1573142422060;0.71581095
1573142422126;0.7127097
1573142422193;0.71374285
1573142422260;0.71374285
1573142422326;0.7127097
1573142422393;0.7127097
1573142422460;0.7127097
1573142422526;0.71374285
1573142422593;0.71477664
1573142422660;0.71477664
1573142422726;0.71477664
1573142422793;0.71581095
1573142422860;0.71684587
1573142422926;0.71477664
1573142422993;0.71374285
1573142423060;0.71374285
1573142423126;0.71374285
1573142423193;0.71374285
1573142423260;0.71374285
1573142423326;0.7127097
1573142423393;0.71167713
1573142423460;0.70755255
1573142423526;0.7065229
1573142423593;0.70240986
1573142423660;0.70138305
1573142423726;0.70240986
1573142423793;0.70343727
1573142423860;0.7044652
1573142423926;0.7065229
1573142423993;0.70549375
1573142424060;0.70549375
1573142424126;0.7065229
1573142424193;0.70549375
1573142424260;0.7065229
1573142424326;0.70755255
1573142424393;0.70549375
1573142424460;0.70035684
1573142424526;0.6931892
1573142424593;0.6880867
1573142424660;0.68910605
1573142424726;0.6880867
1573142424793;0.6911465
1573142424860;0.6911465
1573142424926;0.6911465
1573142424993;0.6911465
1573142425060;0.69523424
1573142425126;0.6962576
1573142425193;0.6983061
1573142425260;0.6983061
1573142425326;0.69933116
1573142425393;0.69933116
1573142425460;0.6983061
1573142425526;0.69933116
1573142425593;0.70035684
1573142425660;0.70138305
1573142425726;0.70343727
1573142425793;0.70549375
1573142425860;0.680967
1573142425926;0.6819824
1573142425993;0.66781807
1573142426060;0.6718538
1573142426126;0.6718538
1573142426193;0.670844
1573142426260;0.6728641
1573142426326;0.6728641
1573142426393;0.67488647
1573142426460;0.6728641
1573142426526;0.6718538
1573142426593;0.6698348
1573142426660;0.6718538
1573142426726;0.673875
1573142426793;0.67589843
1573142426860;0.6819824
1573142426926;0.68503195
1573142426993;0.6911465
1573142427060;0.6942114
1573142427126;0.6962576
1573142427193;0.6983061
1573142427260;0.6983061
1573142427326;0.6983061
1573142427393;0.6983061
1573142427460;0.70035684
1573142427526;0.69933116
1573142427593;0.7044652
1573142427660;0.70343727
1573142427726;0.7065229
1573142427793;0.7065229
1573142427860;0.7065229
1573142427926;0.70755255
1573142427993;0.70343727
1573142428060;0.7065229
1573142428126;0.7044652
1573142428193;0.70138305
1573142428260;0.6983061
1573142428326;0.70035684
1573142428393;0.70035684
1573142428460;0.70138305
1573142428526;0.7044652
1573142428593;0.70343727
1573142428660;0.70343727
1573142428726;0.70138305
1573142428793;0.70240986
1573142428860;0.6983061
1573142428926;0.69523424
1573142428993;0.6921676
1573142429060;0.6942114
1573142429126;0.6962576
1573142429193;0.69728154
1573142429260;0.6983061
1573142429326;0.70035684
1573142429393;0.70240986
1573142429460;0.70549375
1573142429526;0.7065229
1573142429593;0.7096137
1573142429660;0.71167713
1573142429726;0.71684587
1573142429793;0.7220292
1573142429860;0.7251462
1573142429926;0.73243976
1573142429993;0.73766714
1573142430060;0.73035294
1573142430126;0.73243976
1573142430193;0.7355744
1573142430260;0.7355744
1573142430326;0.7387144
1573142430393;0.7387144
1573142430460;0.74081063
1573142430526;0.7387144
1573142430593;0.7387144
1573142430660;0.74081063
1573142430726;0.73766714
1573142430793;0.73035294
1573142430860;0.71995413
1573142430926;0.7085828
1573142430993;0.6962576
1573142431060;0.69728154
1573142431126;0.6921676
1573142431193;0.6921676
1573142431260;0.6911465
1573142431326;0.690126
1573142431393;0.6921676
1573142431460;0.690126
1573142431526;0.6911465
1573142431593;0.6921676
1573142431660;0.6931892
1573142431726;0.6942114
1573142431793;0.69523424
1573142431860;0.69933116
1573142431926;0.70035684
1573142431993;0.70035684
1573142432060;0.70240986
1573142432126;0.70549375
1573142432193;0.71374285
1573142432260;0.71995413
1573142432326;0.73035294
1573142432393;0.7355744
1573142432460;0.7481664
1573142432526;0.75132775
1573142432593;0.75449455
1573142432660;0.7566087
1573142432726;0.75872535
1573142432793;0.76084435
1573142432860;0.7619048
1573142432926;0.75343835
1573142432993;0.75343835
1573142433060;0.74606174
1573142433126;0.7127097
1573142433193;0.6983061
1573142433260;0.6698348
1573142433326;0.6617813
1573142433393;0.6617813
1573142433460;0.6668106
1573142433526;0.670844
1573142433593;0.6728641
1573142433660;0.673875
1573142433726;0.67691106
1573142433793;0.67589843
1573142433860;0.68299836
1573142433926;0.6880867
1573142433993;0.6931892
1573142434060;0.6962576
1573142434126;0.69728154
1573142434193;0.70240986
1573142434260;0.7127097
1573142434326;0.7209914
1573142434393;0.72722715
1573142434460;0.7293104
1573142434526;0.73452896
1573142434593;0.73976225
1573142434660;0.7429093
1573142434726;0.7450103
1573142434793;0.7481664
1573142434860;0.75238276
1573142434926;0.75449455
1573142434993;0.75766677
1573142435060;0.75872535
1573142435126;0.75766677
1573142435193;0.75027335
1573142435260;0.74921954
1573142435326;0.74606174
1573142435393;0.73243976
1573142435460;0.7251462
1573142435526;0.7220292
1573142435593;0.7189174
1573142435660;0.71064514
1573142435726;0.7096137
1573142435793;0.6983061
1573142435860;0.6931892
1573142435926;0.69523424
1573142435993;0.69523424
1573142436060;0.6962576
1573142436126;0.6962576
1573142436193;0.69933116
1573142436260;0.70035684
1573142436326;0.70138305
1573142436393;0.70138305
1573142436460;0.70138305
1573142436526;0.70343727
1573142436593;0.70755255
1573142436660;0.7127097
1573142436726;0.7293104
1573142436793;0.7366205
1573142436860;0.7429093
1573142436926;0.7450103
1573142436993;0.75238276
1573142437060;0.7566087
1573142437126;0.75766677
1573142437193;0.76084435
1573142437260;0.75766677
1573142437326;0.7619048
1573142437393;0.7597845
1573142437460;0.7566087
1573142437526;0.72722715
1573142437593;0.7241066
1573142437660;0.7178814
1573142437726;0.71581095
1573142437793;0.7178814
1573142437860;0.71581095
1573142437926;0.7178814
1573142437993;0.70755255
1573142438060;0.70138305
1573142438126;0.6983061
1573142438193;0.69728154
1573142438260;0.6931892
1573142438326;0.6942114
1573142438393;0.6962576
1573142438460;0.6983061
1573142438526;0.6983061
1573142438593;0.69933116
1573142438660;0.6983061
1573142438726;0.70035684
1573142438793;0.70035684
1573142438860;0.70240986
1573142438926;0.7178814
1573142438993;0.733484
1573142439060;0.73976225
1573142439126;0.74395955
1573142439193;0.75027335
1573142439260;0.7566087
1573142439326;0.7566087
1573142439393;0.76084435
1573142439460;0.76084435
1573142439526;0.76084435
1573142439593;0.75872535
1573142439660;0.75555134
1573142439726;0.75132775
1573142439793;0.75343835
1573142439860;0.7355744
1573142439926;0.73452896
1573142439993;0.73452896
1573142440060;0.733484
1573142440126;0.7313961
1573142440193;0.73035294
1573142440260;0.7293104
1573142440326;0.7293104
1573142440393;0.72722715
1573142440460;0.71995413
1573142440526;0.7096137
1573142440593;0.70549375
1573142440660;0.7065229
1573142440726;0.70755255
1573142440793;0.7085828
1573142440860;0.7096137
1573142440926;0.71581095
1573142440993;0.7178814
1573142441060;0.71995413
1573142441126;0.7209914
1573142441193;0.7220292
1573142441260;0.7355744
1573142441326;0.74606174
1573142441393;0.75555134
1573142441460;0.7672159
1573142441526;0.7640274
1573142441593;0.7566087
1573142441660;0.74081063
1573142441726;0.7355744
1573142441793;0.7366205
1573142441860;0.7387144
1573142441926;0.7387144
1573142441993;0.7418597
1573142442060;0.74711376
1573142442126;0.7450103
1573142442193;0.75555134
1573142442260;0.7640274
1573142442326;0.76934457
1573142442393;0.77681416
1573142442460;0.7886127
1573142442526;0.7994034
1573142442593;0.8200778
1573142442660;0.8321513
1573142442726;0.8431943
1573142442793;0.8621156
1573142442860;0.8632345
1573142442926;0.86996156
1573142442993;0.86996156
1573142443060;0.8722092
1573142443126;0.87783974
1573142443193;0.88235617
1573142443260;0.8857504
1573142443326;0.8880166
1573142443393;0.89028543
1573142443460;0.89142084
1573142443526;0.8936937
1573142443593;0.8959692
1573142443660;0.897108
1573142443726;0.897108
1573142443793;0.8993876
1573142443860;0.90166986
1573142443926;0.9050983
1573142443993;0.9073873
1573142444060;0.9108259
1573142444126;0.9119735
1573142444193;0.91427064
1573142444260;0.91657054
1573142444326;0.91657054
1573142444393;0.9188732
1573142444460;0.9200255
1573142444526;0.9223322
1573142444593;0.92348665
1573142444660;0.92579746
1573142444726;0.9269539
1573142444793;0.9281111
1573142444860;0.9281111
1573142444926;0.9304274
1573142444993;0.9315866
1573142445060;0.9339071
1573142445126;0.9339071
1573142445193;0.93623036
1573142445260;0.93623036
1573142445326;0.9385564
1573142445393;0.93972045
1573142445460;0.9408852
1573142445526;0.94205064
1573142445593;0.94205064
1573142445660;0.94205064
1573142445726;0.9443836
1573142445793;0.9443836
1573142445860;0.94671935
1573142445926;0.9478883
1573142445993;0.9478883
1573142446060;0.94905794
1573142446126;0.9502283
1573142446193;0.95139927
1573142446260;0.95257103
1573142446326;0.95374346
1573142446393;0.95374346
1573142446460;0.9560904
1573142446526;0.9549166
1573142446593;0.9478883
1573142446660;0.9408852
1573142446726;0.94321674
1573142446793;0.94671935
1573142446860;0.9502283
1573142446926;0.95257103
1573142446993;0.95374346
1573142447060;0.9560904
1573142447126;0.9560904
1573142447193;0.9584402
1573142447260;0.9584402
1573142447326;0.9607928
1573142447393;0.9607928
1573142447460;0.96197015
1573142447526;0.96314824
1573142447593;0.96432704
1573142447660;0.9655065
1573142447726;0.9549166
1573142447793;0.94905794
1573142447860;0.95374346
1573142447926;0.9549166
1573142447993;0.9596161
1573142448060;0.96432704
1573142448126;0.9655065
1573142448193;0.9655065
1573142448260;0.9655065
1573142448326;0.9678676
1573142448393;0.9678676
1573142448460;0.97023153
1573142448526;0.97023153
1573142448593;0.97141457
1573142448660;0.9737828
1573142448726;0.97496796
1573142448793;0.97615385
1573142448860;0.97615385
1573142448926;0.9773404
1573142448993;0.97971576
1573142449060;0.97971576
1573142449126;0.9809045
1573142449193;0.982094
1573142449260;0.982094
1573142449326;0.9844751
1573142449393;0.9856667
1573142449460;0.9856667
1573142449526;0.9856667
1573142449593;0.986859
1573142449660;0.98805207
1573142449726;0.986859
1573142449793;0.99044037
1573142449860;0.99044037
1573142449926;0.9892459
1573142449993;0.99044037
1573142450060;0.9892459
1573142450126;0.9856667
1573142450193;0.9773404
1573142450260;0.93972045
1573142450326;0.873334
1573142450393;0.8299504
1573142450460;0.8080808
1573142450526;0.7832405
1573142450593;0.7800246
1573142450660;0.774677
1573142450726;0.74081063
1573142450793;0.733484
1573142450860;0.7230676
1573142450926;0.7127097
1573142450993;0.70755255
1573142451060;0.70549375
1573142451126;0.70035684
1573142451193;0.6962576
1573142451260;0.6983061
1573142451326;0.70138305
1573142451393;0.7044652
1573142451460;0.7044652
1573142451526;0.7044652
1573142451593;0.7065229
1573142451660;0.7085828
1573142451726;0.71064514
1573142451793;0.71167713
1573142451860;0.71374285
1573142451926;0.71477664
1573142451993;0.71581095
1573142452060;0.71581095
1573142452126;0.7178814
1573142452193;0.7189174
1573142452260;0.71995413
1573142452326;0.7220292
1573142452393;0.7230676
1573142452460;0.7241066
1573142452526;0.7261864
1573142452593;0.7293104
1573142452660;0.7293104
1573142452726;0.7293104
1573142452793;0.73035294
1573142452860;0.7313961
1573142452926;0.73035294
1573142452993;0.7313961
1573142453060;0.7355744
1573142453126;0.73452896
1573142453193;0.73452896
1573142453260;0.73976225
1573142453326;0.7387144
1573142453393;0.7387144
1573142453460;0.7418597
1573142453526;0.7418597
1573142453593;0.7429093
1573142453660;0.7418597
1573142453726;0.7429093
1573142453793;0.7429093
1573142453860;0.7418597
1573142453926;0.74395955
1573142453993;0.7450103
1573142454060;0.74395955
1573142454126;0.74395955
1573142454193;0.74606174
1573142454260;0.74606174
1573142454326;0.74606174
1573142454393;0.74711376
1573142454460;0.74606174
1573142454526;0.7450103
1573142454593;0.74606174
1573142454660;0.74711376
1573142454726;0.7481664
1573142454793;0.74711376
1573142454860;0.74921954
1573142454926;0.74921954
1573142454993;0.74711376
1573142455060;0.74921954
1573142455126;0.74921954
1573142455193;0.7481664
1573142455260;0.74921954
1573142455326;0.74921954
1573142455393;0.74921954
1573142455460;0.75132775
1573142455526;0.74921954
1573142455593;0.75132775
1573142455660;0.74921954
1573142455726;0.75132775
1573142455793;0.75132775
1573142455860;0.75343835
1573142455926;0.75238276
1573142455993;0.75238276
1573142456060;0.75343835
1573142456126;0.75343835
1573142456193;0.75343835
1573142456260;0.75343835
1573142456326;0.75555134
1573142456393;0.75555134
1573142456460;0.7566087
1573142456526;0.75766677
1573142456593;0.75766677
1573142456660;0.7597845
1573142456726;0.7597845
1573142456793;0.7619048
1573142456860;0.76084435
1573142456926;0.7597845
1573142456993;0.76084435
1573142457060;0.7597845
1573142457126;0.7619048
1573142457193;0.76084435
1573142457260;0.7597845
1573142457326;0.7619048
1573142457393;0.7629658
1573142457460;0.7619048
1573142457526;0.7629658
1573142457593;0.7629658
1573142457660;0.7619048
1573142457726;0.7629658
1573142457793;0.7629658
1573142457860;0.7629658
1573142457926;0.7619048
1573142457993;0.7619048
1573142458060;0.7629658
1573142458126;0.7629658
1573142458193;0.7619048
1573142458260;0.7619048
1573142458326;0.7629658
1573142458393;0.7640274
1573142458460;0.7629658
