TEMP.time;TEMP.data
1573142085686;20.795101
1573142085752;20.795101
1573142085819;20.795101
1573142085886;20.795101
1573142085952;20.795101
1573142086019;20.795101
1573142086086;20.795101
1573142086152;20.795101
1573142086219;20.795101
1573142086286;20.795101
1573142086352;20.795101
1573142086419;20.795101
1573142086486;20.795101
1573142086552;20.795101
1573142086619;20.773855
1573142086686;20.81635
1573142086752;20.81635
1573142086819;20.837599
1573142086886;20.837599
1573142086952;20.837599
1573142087019;20.837599
1573142087086;20.81635
1573142087152;20.837599
1573142087219;20.837599
1573142087286;20.837599
1573142087352;20.837599
1573142087419;20.837599
1573142087486;20.837599
1573142087552;20.837599
1573142087619;20.837599
1573142087686;20.837599
1573142087752;20.837599
1573142087819;20.837599
1573142087886;20.837599
1573142087952;20.85885
1573142088019;20.85885
1573142088086;20.837599
1573142088152;20.837599
1573142088219;20.85885
1573142088286;20.837599
1573142088352;20.81635
1573142088419;20.795101
1573142088486;20.81635
1573142088552;20.795101
1573142088619;20.795101
1573142088686;20.795101
1573142088752;20.773855
1573142088819;20.773855
1573142088886;20.773855
1573142088952;20.773855
1573142089019;20.75261
1573142089086;20.75261
1573142089152;20.773855
1573142089219;20.795101
1573142089286;20.773855
1573142089352;20.773855
1573142089419;20.75261
1573142089486;20.773855
1573142089552;20.795101
1573142089619;20.773855
1573142089686;20.795101
1573142089752;20.795101
1573142089819;20.795101
1573142089886;20.773855
1573142089952;20.773855
1573142090019;20.795101
1573142090086;20.773855
1573142090152;20.795101
1573142090219;20.773855
1573142090286;20.795101
1573142090352;20.773855
1573142090419;20.795101
1573142090486;20.795101
1573142090552;20.773855
1573142090619;20.795101
1573142090686;20.795101
1573142090752;20.795101
1573142090819;20.795101
1573142090886;20.795101
1573142090952;20.795101
1573142091019;20.773855
1573142091086;20.795101
1573142091152;20.81635
1573142091219;20.795101
1573142091286;20.795101
1573142091352;20.795101
1573142091419;20.795101
1573142091486;20.795101
1573142091552;20.837599
1573142091619;20.81635
1573142091686;20.81635
1573142091752;20.837599
1573142091819;20.837599
1573142091886;20.837599
1573142091952;20.81635
1573142092019;20.837599
1573142092086;20.837599
1573142092152;20.81635
1573142092219;20.837599
1573142092286;20.81635
1573142092352;20.837599
1573142092419;20.837599
1573142092486;20.837599
1573142092552;20.81635
1573142092619;20.837599
1573142092686;20.81635
1573142092752;20.837599
1573142092819;20.837599
1573142092886;20.837599
1573142092952;20.837599
1573142093019;20.837599
1573142093086;20.837599
1573142093152;20.837599
1573142093219;20.81635
1573142093286;20.837599
1573142093352;20.837599
1573142093419;20.81635
1573142093486;20.837599
1573142093552;20.837599
1573142093619;20.837599
1573142093686;20.837599
1573142093752;20.81635
1573142093819;20.837599
1573142093886;20.81635
1573142093952;20.837599
1573142094019;20.85885
1573142094086;20.837599
1573142094152;20.837599
1573142094219;20.837599
1573142094286;20.81635
1573142094352;20.837599
1573142094419;20.837599
1573142094486;20.81635
1573142094552;20.837599
1573142094619;20.837599
1573142094686;20.837599
1573142094752;20.837599
1573142094819;20.837599
1573142094886;20.837599
1573142094952;20.837599
1573142095019;20.837599
1573142095086;20.837599
1573142095152;20.837599
1573142095219;20.837599
1573142095286;20.837599
1573142095352;20.837599
1573142095419;20.837599
1573142095486;20.837599
1573142095552;20.85885
1573142095619;20.85885
1573142095686;20.837599
1573142095752;20.837599
1573142095819;20.837599
1573142095886;20.85885
1573142095952;20.837599
1573142096019;20.837599
1573142096086;20.837599
1573142096152;20.837599
1573142096219;20.837599
1573142096286;20.837599
1573142096352;20.837599
1573142096419;20.81635
1573142096486;20.81635
1573142096552;20.837599
1573142096619;20.837599
1573142096686;20.81635
1573142096752;20.837599
1573142096819;20.837599
1573142096886;20.837599
1573142096952;20.81635
1573142097019;20.837599
1573142097086;20.837599
1573142097152;20.837599
1573142097219;20.837599
1573142097286;20.837599
1573142097352;20.81635
1573142097419;20.795101
1573142097486;20.81635
1573142097552;20.837599
1573142097619;20.837599
1573142097686;20.837599
1573142097752;20.81635
1573142097819;20.81635
1573142097886;20.81635
1573142097952;20.795101
1573142098019;20.81635
1573142098086;20.795101
1573142098152;20.837599
1573142098219;20.837599
1573142098286;20.837599
1573142098352;20.795101
1573142098419;20.81635
1573142098486;20.81635
1573142098552;20.81635
1573142098619;20.837599
1573142098686;20.837599
1573142098752;20.81635
1573142098819;20.81635
1573142098886;20.837599
1573142098952;20.81635
1573142099019;20.837599
1573142099086;20.837599
1573142099152;20.837599
1573142099219;20.837599
1573142099286;20.837599
1573142099352;20.837599
1573142099419;20.837599
1573142099486;20.85885
1573142099552;20.837599
1573142099619;20.837599
1573142099686;20.837599
1573142099752;20.837599
1573142099819;20.85885
1573142099886;20.85885
1573142099952;20.85885
1573142100019;20.85885
1573142100086;20.85885
1573142100152;20.8801
1573142100219;20.85885
1573142100286;20.85885
1573142100352;20.8801
1573142100419;20.85885
1573142100486;20.8801
1573142100552;20.85885
1573142100619;20.8801
1573142100686;20.8801
1573142100752;20.8801
1573142100819;20.8801
1573142100886;20.901354
1573142100952;20.901354
1573142101019;20.922607
1573142101086;20.901354
1573142101152;20.922607
1573142101219;20.901354
1573142101286;20.922607
1573142101352;20.922607
1573142101419;20.922607
1573142101486;20.901354
1573142101552;20.922607
1573142101619;20.922607
1573142101686;20.901354
1573142101752;20.901354
1573142101819;20.922607
1573142101886;20.922607
1573142101952;20.922607
1573142102019;20.922607
1573142102086;20.922607
1573142102152;20.922607
1573142102219;20.922607
1573142102286;20.922607
1573142102352;20.922607
1573142102419;20.922607
1573142102486;20.922607
1573142102552;20.922607
1573142102619;20.922607
1573142102686;20.922607
1573142102752;20.943861
1573142102819;20.922607
1573142102886;20.965117
1573142102952;20.922607
1573142103019;20.965117
1573142103086;20.943861
1573142103152;20.965117
1573142103219;20.965117
1573142103286;20.965117
1573142103352;20.922607
1573142103419;20.943861
1573142103486;20.922607
1573142103552;20.965117
1573142103619;20.965117
1573142103686;20.965117
1573142103752;20.965117
1573142103819;20.965117
1573142103886;20.965117
1573142103952;20.965117
1573142104019;20.965117
1573142104086;20.965117
1573142104152;20.943861
1573142104219;20.943861
1573142104286;20.965117
1573142104352;20.986374
1573142104419;20.965117
1573142104486;20.986374
1573142104552;20.943861
1573142104619;20.965117
1573142104686;20.986374
1573142104752;20.986374
1573142104819;20.965117
1573142104886;20.965117
1573142104952;20.965117
1573142105019;20.986374
1573142105086;20.986374
1573142105152;20.986374
1573142105219;21.007631
1573142105286;20.986374
1573142105352;21.007631
1573142105419;20.986374
1573142105486;20.986374
1573142105552;20.986374
1573142105619;21.007631
1573142105686;20.986374
1573142105752;20.986374
1573142105819;21.007631
1573142105886;20.965117
1573142105952;21.007631
1573142106019;21.007631
1573142106086;20.986374
1573142106152;21.007631
1573142106219;21.007631
1573142106286;21.007631
1573142106352;21.007631
1573142106419;20.986374
1573142106486;21.007631
1573142106552;21.007631
1573142106619;20.986374
1573142106686;21.007631
1573142106752;21.007631
1573142106819;21.007631
1573142106886;21.007631
1573142106952;21.007631
1573142107019;21.007631
1573142107086;21.007631
1573142107152;21.02889
1573142107219;21.007631
1573142107286;21.007631
1573142107352;21.007631
1573142107419;21.007631
1573142107486;21.007631
1573142107552;21.007631
1573142107619;21.007631
1573142107686;20.986374
1573142107752;21.007631
1573142107819;21.007631
1573142107886;21.007631
1573142107952;20.986374
1573142108019;21.007631
1573142108086;21.007631
1573142108152;21.007631
1573142108219;21.007631
1573142108286;21.007631
1573142108352;21.007631
1573142108419;21.007631
1573142108486;21.007631
1573142108552;21.007631
1573142108619;21.007631
1573142108686;21.007631
1573142108752;21.02889
1573142108819;21.007631
1573142108886;21.007631
1573142108952;21.02889
1573142109019;21.007631
1573142109086;21.007631
1573142109152;21.02889
1573142109219;21.02889
1573142109286;21.007631
1573142109352;21.007631
1573142109419;20.986374
1573142109486;21.007631
1573142109552;21.02889
1573142109619;21.007631
1573142109686;21.02889
1573142109752;21.02889
1573142109819;21.02889
1573142109886;21.02889
1573142109952;21.02889
1573142110019;21.02889
1573142110086;20.986374
1573142110152;21.02889
1573142110219;21.02889
1573142110286;21.02889
1573142110352;21.02889
1573142110419;21.02889
1573142110486;20.986374
1573142110552;21.02889
1573142110619;21.02889
1573142110686;21.02889
1573142110752;21.02889
1573142110819;21.02889
1573142110886;21.02889
1573142110952;21.05015
1573142111019;21.05015
1573142111086;21.02889
1573142111152;21.05015
1573142111219;21.05015
1573142111286;21.02889
1573142111352;21.05015
1573142111419;21.05015
1573142111486;21.02889
1573142111552;21.02889
1573142111619;21.05015
1573142111686;21.05015
1573142111752;21.02889
1573142111819;21.05015
1573142111886;21.02889
1573142111952;21.02889
1573142112019;21.05015
1573142112086;21.05015
1573142112152;21.05015
1573142112219;21.05015
1573142112286;21.02889
1573142112352;21.02889
1573142112419;21.02889
1573142112486;21.05015
1573142112552;21.02889
1573142112619;21.02889
1573142112686;21.05015
1573142112752;21.02889
1573142112819;21.05015
1573142112886;21.02889
1573142112952;21.05015
1573142113019;21.05015
1573142113086;21.02889
1573142113152;21.05015
1573142113219;21.05015
1573142113286;21.05015
1573142113352;21.05015
1573142113419;21.02889
1573142113486;21.05015
1573142113552;21.05015
1573142113619;21.05015
1573142113686;21.05015
1573142113752;21.02889
1573142113819;21.05015
1573142113886;21.05015
1573142113952;21.05015
1573142114019;21.05015
1573142114086;21.02889
1573142114152;21.02889
1573142114219;21.02889
1573142114286;21.02889
1573142114352;21.05015
1573142114419;21.05015
1573142114486;21.02889
1573142114552;21.05015
1573142114619;21.02889
1573142114686;21.02889
1573142114752;21.05015
1573142114819;21.05015
1573142114886;21.02889
1573142114952;21.05015
1573142115019;21.05015
1573142115086;21.02889
1573142115152;21.02889
1573142115219;21.071411
1573142115286;21.05015
1573142115352;21.05015
1573142115419;21.05015
1573142115486;21.05015
1573142115552;21.05015
1573142115619;21.02889
1573142115686;21.05015
1573142115752;21.02889
1573142115819;21.05015
1573142115886;21.02889
1573142115952;21.02889
1573142116019;21.05015
1573142116086;21.02889
1573142116152;21.02889
1573142116219;21.05015
1573142116286;21.05015
1573142116352;21.05015
1573142116419;21.02889
1573142116486;21.05015
1573142116552;21.02889
1573142116619;21.02889
1573142116686;21.05015
1573142116752;21.02889
1573142116819;21.02889
1573142116886;21.05015
1573142116952;21.05015
1573142117019;21.05015
1573142117086;21.02889
1573142117152;21.05015
1573142117219;21.05015
1573142117286;21.02889
1573142117352;21.02889
1573142117419;21.02889
1573142117486;21.02889
1573142117552;21.05015
1573142117619;21.05015
1573142117686;21.02889
1573142117752;21.05015
1573142117819;21.02889
1573142117886;21.05015
1573142117952;21.05015
