HR.time;HR.data
1573142412718;52.478134
1573142413613;68.965515
1573142414569;61.22449
1573142415445;68.44106
1573142416332;67.16418
1573142417222;69.23077
1573142418020;74.6888
1573142418842;77.25322
1573142419790;59.800663
1573142420724;66.17647
1573142421627;69.23077
1573142422408;72.58064
1573142423283;76.27119
1573142424112;67.92453
1573142425226;53.892216
1573142427452;52.863438
1573142428607;51.8732
1573142429771;50.9915
1573142430837;60.20067
1573142431684;65.454544
1573142433350;74.22681
1573142434193;69.49807
1573142435000;73.46939
1573142435740;81.44797
1573142437634;64.17112
1573142438948;44.554455
1573142441929;61.15515
1573142443013;53.731342
1573142446480;52.682926
1573142447374;65.69343
1573142448881;43.062202
1573142449632;76.92308
1573142450356;73.17073
1573142451847;79.4702
1573142452602;81.818184
1573142453316;81.08108
1573142454244;65.454544
1573142455014;78.26087
1573142456594;75.94936
1573142457553;65.454544
1573142458451;63.60424
1573142460133;71.856285
1573142461008;68.965515
1573142462164;50.847458
1573142463433;47.745358
1573142465104;71.71315
1573142465852;78.947365
1573142466671;73.77049
1573142469647;61.43345
1573142471531;62.608696
1573142473957;50.42017
1573142475542;73.319756
1573142476417;73.17073
1573142477117;82.94931
1573142478787;72.58064
1573142479522;76.59574
1573142481282;69.36416
1573142482193;64.05694
1573142483221;64.28571
1573142485221;60.60606
1573142486136;59.01639
1573142487110;62.93706
1573142488154;56.962025
1573142489313;53.412464
1573142490332;58.064518
1573142491359;56.42633
1573142492421;59.40594
1573142493616;48.12834
1573142495190;39.82301
1573142496277;52.785923
1573142497437;53.731342
1573142498456;58.252426
1573142499628;51.57593
1573142500676;54.545456
1573142501638;63.60424
1573142503443;65.57377
1573142505875;74.792244
1573142507731;63.60424
1573142510200;49.18033
1573142512781;46.99739
1573142514234;40.54054
1573142515244;61.643837
1573142516073;68.965515
1573142517400;45.0
1573142519919;48.780487
1573142522028;55.90062
1573142522958;67.92453
1573142523712;72.58064
1573142524768;58.631924
1573142526044;46.153847
1573142527785;68.965515
1573142529255;41.958042
1573142530214;60.20067
1573142533974;65.09946
1573142536965;58.695652
1573142538569;37.42204
1573142540029;41.18993
1573142541607;38.135593
1573142543251;38.135593
1573142544240;56.782333
1573142545278;57.692307
1573142546806;40.0
1573142548407;37.3444
1573142549788;42.65403
1573142551224;42.35294
1573142552824;38.29787
1573142554208;41.958042
1573142555782;38.05497
1573142557150;44.00978
1573142558963;65.93407
1573142559976;60.81081
1573142560871;67.669174
1573142562640;67.03911
1573142564445;70.588234
1573142565141;77.586205
1573142565759;92.30769
1573142566589;72.8745
1573142567371;77.25322
1573142568048;88.66995
1573142568906;73.46939
1573142569671;74.07407
1573142571268;77.08779
1573142572074;74.07407
1573142572892;70.86614
1573142573694;73.46939
1573142575149;42.154568
1573142576001;76.59574
1573142576842;65.21739
1573142577832;61.85567
1573142578823;60.60606
1573142579622;73.46939
1573142581056;82.75862
1573142582250;50.5618
1573142583618;44.77612
1573142584878;47.493404
1573142586177;45.34005
1573142587543;45.801525
1573142588829;47.244095
1573142589517;84.11215
1573142590142;88.66995
1573142590795;97.82609
1573142593481;67.41573
1573142594773;46.875
1573142596026;45.918365
1573142597392;45.22613
1573142598720;88.45209
1573142599370;89.10891
1573142600112;83.333336
1573142600847;87.37864
1573142601606;80.0
1573142602269;82.94931
1573142602947;90.0
1573142604556;73.921974
1573142605427;68.70229
1573142607475;58.82353
1573142608183;83.333336
1573142608904;84.11215
1573142609674;78.26087
1573142611243;78.77462
1573142612043;70.3125
1573142613291;48.51752
1573142616355;59.800663
1573142617247;64.51613
1573142619277;59.60265
1573142620658;41.958042
1573142621901;49.72376
1573142624477;69.76744
1573142626241;67.54221
1573142627318;55.90062
1573142628692;43.79562
1573142629555;70.3125
1573142630750;49.72376
1573142632115;43.68932
1573142633423;45.918365
1573142634827;44.226044
1573142636147;43.90244
1573142637546;43.79562
1573142638890;45.801525
1573142640221;43.062202
1573142641359;52.63158
1573142643480;56.692913
1573142644804;46.511627
1573142645811;58.064518
1573142646859;62.283737
1573142647808;58.064518
1573142649064;48.648647
1573142650063;60.402683
1573142651451;84.90566
1573142652155;87.37864
1573142652909;81.818184
1573142653652;81.818184
1573142654440;78.60262
1573142655245;76.59574
1573142656064;71.42857
1573142656842;77.25322
1573142657647;71.14625
1573142658490;72.0
1573142659361;65.69343
1573142660228;69.76744
1573142661961;71.14625
1573142662842;66.42066
1573142663655;74.380165
1573142664527;65.93407
1573142665306;77.25322
1573142666077;82.94931
1573142667035;59.60265
1573142667811;77.92208
1573142668588;77.25322
1573142669279;90.0
1573142670070;78.947365
1573142670986;61.22449
1573142671953;64.28571
1573142672643;84.50704
1573142674589;61.85567
1573142675815;48.12834
1573142676879;57.142857
1573142678451;80.71749
1573142679251;69.23077
1573142682067;65.375305
1573142682801;76.59574
1573142683577;78.60262
1573142684929;43.26923
1573142686894;60.913704
1573142689893;60.267857
1573142691656;71.57058
1573142693749;55.04587
1573142695444;70.17544
1573142696506;58.064518
1573142698119;73.46939
1573142699808;71.71315
1573142702153;52.478134
1573142703748;72.43461
1573142705040;46.391754
1573142707313;53.254436
1573142709914;68.35443
1573142712928;60.402683
1573142714437;40.08909
1573142717044;45.74333
1573142718022;65.21739
1573142718939;60.81081
1573142719808;69.49807
1573142720738;66.42066
1573142721676;65.454544
1573142722624;59.800663
1573142723667;59.800663
1573142724616;60.81081
1573142725565;67.92453
1573142726546;57.142857
1573142727613;56.962025
1573142728661;56.962025
1573142729725;56.782333
1573142730800;56.782333
1573142731850;56.42633
1573142732914;56.25
1573142733923;59.40594
1573142734928;59.01639
1573142735966;59.60265
1573142736964;58.44156
1573142738839;65.81353
1573142739871;54.878048
1573142740996;53.892216
1573142742075;56.25
1573142743281;52.478134
1573142744278;56.962025
1573142745362;54.545456
1573142746519;52.785923
1573142747608;55.214725
1573142748733;53.892216
1573142749759;56.25
1573142750864;55.04587
1573142751926;57.507988
1573142753025;53.57143
1573142754082;56.603775
1573142755237;54.878048
1573142756087;65.69343
1573142757121;59.210526
1573142758182;56.074768
1573142759233;60.0
1573142760223;57.507988
1573142761174;66.9145
1573142762157;58.631924
1573142763241;58.064518
1573142764193;60.0
1573142765222;59.210526
1573142766315;54.711246
1573142768238;61.85567
1573142769250;59.40594
1573142770261;58.82353
1573142771291;60.60606
1573142772250;60.81081
1573142773263;58.44156
1573142774303;59.800663
1573142775241;63.380283
1573142776247;59.01639
1573142777153;67.669174
1573142778058;65.454544
1573142779214;55.384617
1573142780115;63.60424
1573142781083;59.60265
1573142782049;64.05694
1573142782983;62.068966
1573142784054;62.5
1573142784915;61.43345
1573142785953;59.210526
1573142786927;59.800663
1573142787962;61.643837
1573142788936;58.064518
1573142790008;60.402683
1573142790979;57.142857
1573142792049;56.42633
1573142793002;63.157894
1573142794103;56.962025
1573142794981;65.69343
1573142796025;60.60606
1573142796975;59.40594
1573142797917;63.82979
1573142799821;62.71777
1573142800808;65.21739
1573142801732;61.22449
1573142802743;60.402683
1573142803711;60.0
1573142804836;55.214725
1573142805845;57.877815
1573142806860;60.81081
1573142807812;61.43345
1573142808825;61.643837
1573142809810;59.210526
1573142810778;61.643837
1573142811786;58.82353
1573142812825;59.60265
1573142813812;59.40594
1573142814890;55.727554
1573142815810;65.93407
1573142816825;61.01695
1573142817766;61.43345
1573142818700;64.98195
1573142819696;60.402683
1573142820744;57.692307
1573142821698;60.81081
1573142822729;60.402683
1573142823696;61.643837
1573142824703;60.402683
1573142826483;66.29834
1573142827590;58.064518
1573142828439;66.42066
1573142829427;60.0
1573142830468;57.32484
1573142831518;56.962025
1573142832530;60.0
1573142833649;53.57143
1573142834620;61.643837
1573142835687;56.25
1573142836661;61.22449
1573142838475;66.055046
1573142839406;65.21739
1573142840411;60.81081
1573142841432;58.064518
1573142842364;65.93407
1573142843468;53.412464
1573142844542;55.555557
1573142845530;60.81081
1573142846579;56.782333
1573142847588;60.0
1573142848596;59.40594
1573142849666;56.42633
1573142850630;62.068966
1573142851684;59.01639
1573142852692;57.877815
1573142853715;57.692307
1573142854748;61.22449
1573142855758;57.692307
1573142856764;61.01695
1573142857730;59.60265
1573142858696;62.068966
1573142859732;58.064518
1573142860771;58.252426
1573142861789;58.44156
1573142862645;70.588234
1573142863941;48.0
1573142864887;61.01695
1573142865947;56.603775
1573142866989;57.32484
1573142868102;53.412464
1573142869063;63.60424
1573142870076;58.82353
1573142871132;57.877815
1573142872171;56.962025
1573142873246;57.142857
1573142874221;59.40594
1573142875299;56.074768
1573142876278;61.22449
1573142877357;56.782333
1573142878443;59.01639
1573142879360;59.40594
1573142880418;58.82353
1573142881436;57.507988
1573142882485;57.877815
1573142883472;59.60265
1573142884530;56.603775
1573142885612;58.44156
1573142886587;57.877815
1573142887686;58.631924
1573142888628;59.800663
1573142889709;56.962025
1573142890662;61.43345
1573142891997;47.12042
1573142892894;67.92453
1573142893907;55.04587
1573142894969;56.25
1573142896091;53.731342
1573142897179;56.782333
1573142898226;55.04587
1573142899271;58.82353
1573142901175;64.05694
1573142902242;53.412464
1573142904170;62.608696
1573142905271;54.545456
1573142906287;58.82353
1573142907333;58.064518
1573142908401;60.402683
1573142909341;60.0
1573142910309;61.22449
1573142911367;55.727554
1573142913243;66.29834
1573142914204;58.44156
1573142915207;63.60424
1573142916398;51.57593
1573142917913;38.46154
1573142919773;65.454544
1573142921462;34.482758
1573142924363;62.863796
1573142925323;60.60606
1573142926411;55.90062
1573142927424;58.44156
1573142928558;52.785923
1573142929566;62.5
1573142931675;56.162247
1573142932788;58.064518
1573142933605;66.9145
1573142934579;59.800663
1573142935575;62.93706
1573142936559;58.631924
1573142937600;58.44156
1573142938675;55.90062
1573142939699;58.064518
1573142940836;55.04587
1573142941812;58.252426
1573142942888;56.782333
1573142943932;59.01639
1573142944918;59.210526
1573142946040;54.545456
1573142947813;33.962265
1573142948876;56.603775
1573142950551;36.885246
1573142952565;57.6
1573142953516;65.69343
1573142954543;55.384617
1573142956493;61.53846
1573142957520;59.01639
1573142958568;56.962025
1573142959610;58.82353
1573142960652;56.962025
1573142961684;58.631924
1573142962628;62.068966
1573142963707;56.782333
1573142964674;61.22449
1573142965733;58.631924
1573142966803;56.603775
1573142967786;58.252426
1573142968928;55.555557
1573142970059;57.507988
1573142971017;54.380665
1573142972117;57.32484
1573142973298;52.63158
1573142974275;56.074768
1573142975447;51.57593
1573142976489;59.210526
1573142977657;53.254436
1573142978629;57.692307
1573142979662;58.82353
1573142981375;35.15625
1573142982907;41.284405
1573142983841;62.5
1573142984936;53.412464
1573142986199;45.918365
1573142987662;42.35294
1573142990494;62.211983
1573142992089;38.37953
1573142993384;45.918365
1573142996089;44.94382
1573142997078;58.631924
1573142999653;47.430832
1573143001235;37.42204
1573143002711;40.358746
1573143003744;56.962025
1573143004674;65.454544
1573143005561;69.49807
1573143007361;65.57377
1573143008295;65.21739
1573143010935;45.397224
1573143012683;34.548943
1573143014464;33.898304
1573143016252;66.54344
1573143017220;64.7482
1573143018124;63.380283
1573143019125;61.85567
1573143020097;61.43345
1573143021126;60.0
1573143022179;59.40594
1573143023050;61.643837
1573143024045;61.643837
1573143025027;59.60265
1573143026012;62.71777
1573143026959;62.068966
1573143027945;62.93706
1573143028854;64.98195
1573143029778;65.21739
1573143030635;67.41573
1573143031626;65.69343
1573143032447;68.70229
1573143033496;65.454544
1573143034234;67.669174
1573143035202;65.69343
1573143036137;66.42066
1573143036979;64.7482
1573143038009;63.82979
1573143038856;66.666664
1573143039754;65.21739
1573143040639;67.16418
1573143041583;68.965515
1573143042456;67.16418
1573143043272;68.70229
1573143044166;67.669174
1573143045153;65.454544
1573143046021;64.28571
1573143046936;64.98195
1573143047855;65.454544
1573143048859;66.17647
1573143049665;66.17647
1573143050605;64.7482
1573143051553;64.28571
1573143052480;63.60424
1573143053309;72.289154
1573143054193;67.16418
1573143055069;70.588234
1573143055861;74.6888
1573143057171;48.51752
1573143058248;51.42857
1573143059755;40.723984
1573143060570;74.07407
1573143061355;73.77049
1573143062239;69.49807
1573143062993;80.0
1573143064046;66.9145
1573143064841;69.76744
1573143065670;66.666664
1573143066575;63.380283
1573143068418;67.16418
1573143069431;56.962025
1573143071602;56.42633
1573143072458;66.42066
1573143073360;67.16418
1573143074272;65.21739
1573143075163;67.92453
1573143076061;69.23077
1573143076880;68.70229
1573143077758;69.76744
1573143079294;78.0911
1573143080824;41.18993
1573143081636;68.965515
1573143083025;42.45283
1573143083817;76.27119
1573143084482;89.55224
1573143085337;72.0
1573143086720;43.26923
1573143088016;48.257374
1573143088937;61.01695
1573143090061;54.545456
1573143090928;66.666664
1573143092279;44.88778
1573143093639;45.454544
1573143095014;42.553192
1573143096446;42.959427
1573143097822;42.35294
1573143098561;82.19178
1573143099307;79.64602
1573143100073;82.19178
1573143100831;76.92308
1573143101579;82.19178
1573143102338;76.92308
1573143103175;77.586205
1573143103868;78.26087
1573143104630;78.26087
1573143105419;75.313805
1573143107539;58.15832
1573143108626;53.254436
1573143109386;78.60262
1573143110173;76.92308
1573143110951;76.92308
1573143111733;80.0
1573143112463;78.947365
1573143113234;78.26087
1573143114045;75.313805
1573143114827;78.26087
1573143115584;78.947365
1573143116322;80.0
1573143117117;76.27119
1573143117816;82.94931
1573143118595;75.94936
1573143119344;81.44797
1573143120117;78.947365
1573143120869;77.92208
1573143121669;76.27119
1573143122432;81.44797
1573143123260;77.586205
1573143123998;76.92308
1573143124701;79.64602
1573143125458;80.35714
1573143126217;77.25322
1573143127017;76.92308
1573143127799;76.92308
1573143128594;75.313805
1573143129381;75.63025
1573143130174;76.27119
1573143130973;75.63025
1573143131758;74.380165
1573143132564;74.380165
1573143133420;71.71315
1573143134199;76.92308
1573143135042;71.14625
1573143135892;70.588234
1573143136785;74.380165
1573143137516;74.380165
1573143138366;73.46939
1573143139164;72.58064
1573143139997;73.46939
1573143140838;69.49807
1573143141678;69.49807
1573143142524;72.289154
1573143143364;70.3125
1573143145045;71.856285
1573143146810;70.03891
1573143147676;70.03891
1573143148465;70.3125
1573143149321;69.76744
1573143150213;68.181816
1573143151049;71.71315
1573143151907;70.03891
1573143152843;69.76744
1573143153628;71.71315
1573143154473;68.70229
1573143155352;69.23077
1573143156215;68.44106
1573143157193;66.9145
1573143158003;72.289154
1573143159753;66.42066
1573143160912;53.097343
1573143161843;62.93706
1573143162954;53.892216
1573143163781;72.289154
1573143164580;76.59574
1573143166018;44.226044
1573143169000;58.82353
1573143169781;75.94936
1573143171382;75.471695
1573143172226;69.76744
1573143173234;64.98195
1573143173935;76.59574
1573143174692;80.35714
1573143176371;72.14429
1573143177035;86.53846
1573143177826;76.59574
1573143178578;80.35714
1573143179393;72.8745
1573143180257;70.86614
1573143181672;42.056076
1573143182541;69.49807
1573143184634;57.32484
1573143188258;66.35944
1573143190422;56.514915
1573143191985;38.793102
1573143193298;43.47826
1573143194708;42.553192
1573143196137;42.65403
1573143198798;69.76744
1573143199652;65.69343
1573143200971;44.554455
1573143202407;43.165466
1573143204527;55.384617
1573143206023;42.755344
1573143207439;39.82301
1573143208805;45.569622
1573143210163;42.553192
1573143211634;42.959427
1573143212916;44.88778
1573143214222;45.68528
1573143215496;47.36842
1573143216821;46.391754
1573143218094;46.153847
1573143219350;47.745358
1573143220613;47.12042
1573143221906;46.99739
1573143223811;62.176167
1573143225032;49.04632
1573143226397;46.753246
1573143228331;61.01695
1573143229534;50.139275
1573143230248;78.60262
1573143231448;50.0
1573143232841;44.117645
1573143234076;48.0
1573143235345;47.36842
1573143236614;46.753246
1573143238539;64.05694
1573143239804;48.12834
1573143241120;44.334976
1573143242276;51.136364
1573143243444;50.42017
1573143244732;47.745358
1573143245936;51.28205
1573143247173;49.315067
1573143249017;62.71777
1573143250205;50.704224
1573143251351;51.8732
1573143253271;63.157894
1573143254512;48.913044
1573143255730;48.51752
1573143256976;47.493404
1573143258234;48.51752
1573143259428;50.0
1573143260748;48.648647
1573143261927;47.87234
1573143263256;46.99739
1573143264511;91.37056
1573143265263;89.55224
1573143265898;84.90566
1573143266577;86.95652
1573143267291;86.53846
1573143268055;85.71429
1573143268742;85.30806
1573143269416;83.72093
1573143270128;82.94931
1573143270850;83.72093
1573143271599;81.08108
1573143272334;84.11215
1573143273032;84.50704
1573143273731;82.56881
1573143274465;80.71749
1573143275265;83.333336
1573143275995;83.333336
1573143276651;80.35714
1573143277363;84.11215
1573143278190;81.08108
1573143278884;80.35714
1573143280167;92.07161
1573143281020;70.588234
1573143281826;76.27119
1573143282573;78.60262
1573143283286;89.10891
1573143284033;83.333336
1573143285441;83.72093
1573143286134;85.30806
1573143286877;89.55224
1573143287404;95.74468
1573143288235;72.289154
1573143288908;87.37864
1573143289791;74.380165
1573143292493;66.01467
1573143295806;71.57058
1573143297156;45.0
1573143298473;46.272495
1573143299753;45.801525
1573143301064;45.68528
1573143302469;45.801525
1573143303035;88.66995
1573143304456;46.99739
1573143305087;78.947365
1573143305753;89.55224
1573143306511;79.29515
1573143307779;47.12042
1573143309173;89.55224
1573143309823;86.124405
1573143310474;91.37056
1573143311217;88.23529
1573143311866;85.71429
1573143312520;92.30769
1573143313232;90.45226
1573143313841;88.66995
1573143314563;84.90566
1573143315307;86.124405
1573143316019;84.90566
1573143316657;86.53846
1573143317377;82.94931
1573143318086;83.333336
1573143318815;88.23529
1573143319468;85.71429
1573143320201;83.72093
1573143320882;90.45226
1573143321642;84.90566
1573143322343;82.94931
1573143323021;82.19178
1573143323728;84.90566
1573143324449;89.10891
1573143325111;85.30806
1573143325834;81.44797
1573143327080;49.315067
1573143327844;78.26087
1573143328502;90.45226
1573143329156;88.66995
1573143329823;91.83673
1573143330899;57.32484
1573143331785;68.965515
1573143332433;89.10891
1573143332973;105.882355
1573143333682;85.71429
1573143334399;91.83673
1573143334907;103.44827
1573143335625;89.55224
1573143336214;94.73684
1573143336899;99.44752
1573143337460;94.73684
1573143338163;92.78351
1573143338777;94.73684
1573143340037;93.50649
1573143340693;90.45226
1573143341331;92.78351
1573143342002;90.45226
1573143342594;100.0
1573143343945;92.07161
1573143344506;100.0
1573143345188;91.37056
1573143345820;93.26425
1573143346459;97.82609
1573143347080;90.45226
1573143347697;100.0
1573143348304;94.73684
1573143348942;93.26425
1573143350306;90.6801
1573143350916;92.78351
1573143351581;97.82609
1573143352202;93.26425
1573143352792;104.04624
1573143353423;91.83673
1573143354114;94.24084
1573143354671;97.297295
1573143355290;97.297295
1573143356054;92.78351
1573143356577;93.26425
1573143357271;89.10891
1573143357878;96.25668
1573143358583;85.71429
1573143359284;93.26425
1573143359822;100.0
1573143360501;88.23529
1573143361193;89.55224
1573143361886;85.71429
1573143362536;95.2381
1573143363236;87.37864
1573143363803;98.36066
1573143364463;89.55224
1573143365163;89.10891
1573143365776;93.26425
1573143366384;102.85714
1573143367078;84.11215
1573143367768;99.44752
1573143368410;87.80488
1573143369014;92.30769
1573143369653;96.77419
1573143370259;96.25668
1573143370922;93.75
1573143371560;98.36066
1573143372873;90.22556
1573143373426;104.04624
1573143374029;101.1236
1573143374655;95.74468
1573143375326;92.78351
1573143375888;102.27273
1573143376492;100.55866
1573143377060;102.85714
1573143377657;101.694916
1573143378331;93.75
1573143378845;111.111115
1573143379443;99.44752
1573143380046;106.50887
1573143380686;88.66995
1573143381746;56.074768
1573143382877;54.380665
1573143384600;102.07939
1573143386433;68.57143
1573143387024;90.45226
1573143387727;84.90566
1573143388868;52.941177
1573143389506;95.2381
1573143390643;52.785923
1573143391950;93.26425
1573143393053;52.941177
1573143395555;73.77049
1573143396150;90.45226
1573143397328;51.724136
1573143399046;69.36416
1573143400247;50.9915
1573143400979;80.35714
1573143402085;54.711246
1573143403189;57.507988
1573143403769;93.75
1573143404316;107.78443
1573143404906;101.694916
1573143405539;101.1236
1573143406632;52.63158
1573143407941;97.297295
1573143409035;52.173912
1573143410175;52.02312
1573143410861;90.90909
1573143411429;104.65116
1573143412025;103.44827
1573143412540;110.42945
1573143413162;98.36066
1573143414173;59.01639
1573143414867;89.10891
1573143416307;88.66995
1573143418582;75.10431
1573143419726;53.892216
1573143420930;49.18033
1573143422168;97.03504
1573143422860;94.73684
1573143423446;93.26425
1573143424087;99.44752
1573143424700;95.74468
1573143425246;107.78443
1573143426705;82.56881
1573143427404;86.95652
1573143428044;92.78351
1573143428738;84.90566
1573143430726;92.30769
1573143432037;90.22556
1573143433314;46.632126
1573143434178;69.49807
1573143437225;59.60265
1573143438421;48.257374
1573143439126;84.50704
1573143439828;89.55224
1573143440469;95.2381
1573143441735;46.632126
1573143442505;81.818184
1573143443765;46.272495
1573143445018;47.61905
1573143447045;59.210526
1573143448266;49.861496
1573143449033;75.94936
1573143450455;44.554455
1573143451114;86.95652
1573143451800;84.11215
1573143452528;82.19178
1573143453263;82.56881
1573143454035;78.947365
1573143454862;79.29515
1573143455590;80.0
1573143456340;75.313805
1573143457077;77.25322
1573143457908;75.63025
1573143458683;75.0
1573143459562;71.14625
1573143460438;72.289154
1573143461231;73.46939
1573143461972;78.947365
1573143462881;68.181816
1573143463761;65.69343
1573143464657;64.7482
1573143465635;64.7482
1573143466444;74.380165
1573143467242;71.42857
