HRV.time;HRV.x;HRV.y;HRV.z
1573142097440;90.9010;5.37047;3.72851
1573142097690;90.6602;5.14017;4.19961
1573142097940;90.3514;4.97540;4.67324
1573142098190;90.0599;4.88254;5.05754
1573142098440;89.8304;4.86430;5.30529
1573142098690;89.6641;4.91975;5.41614
1573142098940;89.5294;5.04489;5.42568
1573142099190;89.3802;5.23347;5.38634
1573142099440;89.2274;5.44054;5.33208
1573142099690;89.0576;5.67525;5.26718
1573142099940;88.8643;5.93259;5.20309
1573142100190;88.6782;6.18945;5.13234
1573142100440;88.5130;6.45368;5.03333
1573142100690;88.3793;6.72188;4.89885
1573142100940;88.2778;6.98964;4.73260
1573142101190;88.1959;7.25359;4.55053
1573142101440;88.1120;7.50871;4.37928
1573142101690;88.0025;7.75069;4.24681
1573142101940;87.8494;7.97680;4.17383
1573142102190;87.6470;8.18575;4.16722
1573142102440;87.4050;8.37801;4.21701
1573142102690;87.1435;8.55639;4.30015
1573142102940;86.9080;8.71390;4.37810
1573142103190;86.7098;8.86186;4.42833
1573142103440;86.5533;9.00352;4.44322
1573142103690;86.4289;9.14104;4.43004
1573142103940;86.0833;9.40306;4.51368
1573142104190;85.4277;9.73583;4.83643
1573142104440;84.5048;10.1391;5.35606
1573142104690;83.4050;10.6132;5.98183
1573142104940;82.2286;11.1647;6.60669
1573142105190;81.0862;11.7939;7.11990
1573142105440;80.0620;12.4981;7.43993
1573142105690;79.1939;13.2735;7.53261
1573142105940;78.4821;14.1065;7.41144
1573142106190;77.8966;14.9727;7.13066
1573142106440;77.3823;15.8520;6.76572
1573142106690;76.8862;16.7175;6.39633
1573142106940;76.3732;17.5436;6.08320
1573142107190;75.8344;18.3119;5.85368
1573142107440;75.2051;19.0810;5.71397
1573142107690;74.5503;19.7778;5.67187
1573142107940;73.9262;20.4060;5.66782
1573142108190;73.3810;20.9703;5.64867
1573142108440;72.9460;21.4706;5.58346
1573142108690;72.6188;21.9089;5.47236
1573142108940;72.3779;22.2776;5.34447
1573142109190;72.1899;22.5688;5.24128
1573142109440;72.0233;22.7758;5.20088
1573142109690;71.8607;22.8975;5.24183
1573142109940;71.6640;22.9459;5.39012
1573142110190;71.4429;22.9287;5.62845
1573142110440;71.2380;22.8664;5.89557
1573142110690;71.0892;22.7794;6.13136
1573142110940;71.0887;22.6961;6.21520
1573142111190;71.2605;22.6008;6.13866
1573142111440;71.5735;22.4885;5.93799
1573142111690;71.9771;22.3479;5.67496
1573142111940;72.4167;22.1662;5.41709
1573142112190;72.8672;21.9044;5.22843
1573142112440;73.2000;21.5926;5.20734
1573142112690;73.4324;21.2427;5.32484
1573142112940;73.6133;20.8719;5.51481
1573142113190;73.8129;20.5373;5.64984
1573142113440;74.1241;20.2044;5.67158
1573142113690;74.5586;19.8741;5.56731
1573142113940;75.0966;19.5397;5.36372
1573142114190;75.6949;19.1887;5.11642
1573142114440;76.3458;18.7572;4.89705
1573142114690;76.8696;18.2938;4.83663
1573142114940;77.2560;17.8003;4.94374
1573142115190;77.5352;17.2861;5.17864
1573142115440;77.7643;16.7668;5.46899
1573142115690;77.9782;16.4905;5.53131
1573142115940;78.3924;16.1920;5.41569
1573142116190;78.9502;15.8890;5.16089
1573142116440;79.6388;15.5503;4.81085
1573142116690;80.3890;15.1662;4.44476
1573142116940;81.1302;14.7279;4.14185
1573142117190;81.8054;14.2325;3.96204
1573142117440;82.3831;13.6865;3.93043
1573142117690;82.8667;13.1017;4.03168
1573142117940;83.3929;12.2828;4.32438
1573142118190;83.8030;11.4765;4.72056
1573142118440;84.1633;10.7092;5.12753
1573142118690;84.5261;9.99703;5.47688
1573142118940;84.9125;9.35237;5.73512
1573142119190;85.3129;8.78169;5.90543
1573142119440;85.6966;8.28640;6.01701
1573142119690;86.0269;7.86593;6.10715
1573142119940;86.2768;7.52029;6.20291
1573142120190;86.4416;7.24782;6.31059
1573142120440;86.5382;7.04721;6.41457
1573142120690;86.5983;6.91692;6.48483
1573142120940;86.6547;6.85263;6.49263
1573142121190;86.7275;6.84875;6.42378
1573142121440;86.8158;6.89753;6.28663
1573142121690;86.9049;6.98047;6.11459
1573142121940;86.9799;7.08786;5.93227
1573142122190;87.0057;7.21084;5.78346
1573142122440;86.9720;7.33007;5.69788
1573142122690;86.8850;7.44688;5.66815
1573142122940;86.7686;7.55143;5.68001
1573142123190;86.6426;7.64925;5.70819
1573142123440;86.5214;7.74327;5.73532
1573142123690;86.4109;7.83654;5.75250
1573142123940;86.3025;7.93283;5.76472
1573142124190;86.1774;8.03429;5.78831
1573142124440;86.0081;8.14592;5.84601
1573142124690;85.7701;8.27251;5.95741
1573142124940;85.4509;8.42048;6.12863
1573142125190;85.0552;8.59749;6.34734
1573142125440;84.6032;8.81204;6.58472
1573142125690;84.0982;9.08438;6.81743
1573142125940;83.5770;9.41597;7.00708
1573142126190;83.0526;9.81332;7.13409
1573142126440;82.5020;10.2942;7.20381
1573142126690;81.9187;10.8468;7.23453
1573142126940;81.3501;11.4075;7.24240
1573142127190;80.7369;12.0171;7.24600
1573142127440;80.0672;12.6687;7.26406
1573142127690;79.2469;13.4346;7.31848
1573142127940;78.3516;14.2413;7.40705
1573142128190;77.4077;15.0889;7.50337
1573142128440;76.3434;16.0564;7.60024
1573142128690;75.2483;17.0686;7.68315
1573142128940;74.1321;18.1188;7.74910
1573142129190;73.1837;19.0340;7.78227
1573142129440;72.2473;19.9553;7.79744
1573142129690;71.2135;20.9444;7.84205
1573142129940;70.1202;21.9244;7.95538
1573142130190;68.9656;22.8889;8.14552
1573142130440;67.7650;23.8396;8.39541
1573142130690;66.3894;24.8909;8.71966
1573142130940;64.9810;25.9548;9.06426
1573142131190;63.5639;27.0466;9.38958
1573142131440;62.1805;28.1541;9.66548
1573142131690;60.7996;29.3019;9.89847
1573142131940;59.5049;30.4090;10.0861
1573142132190;58.2074;31.5341;10.2585
1573142132440;56.8903;32.6714;10.4383
1573142132690;55.5496;33.8186;10.6318
1573142132940;54.1015;35.0498;10.8487
1573142133190;52.6463;36.2979;11.0557
1573142133440;51.2918;37.5111;11.1971
1573142133690;49.9990;38.7497;11.2513
1573142133940;48.7635;40.0070;11.2295
1573142134190;47.6119;41.2157;11.1723
1573142134440;46.4842;42.3749;11.1408
1573142134690;45.3530;43.4395;11.2075
1573142134940;44.0739;44.4559;11.4702
1573142135190;42.7527;45.2899;11.9575
1573142135440;41.4270;45.9477;12.6253
1573142135690;40.1914;46.4473;13.3613
1573142135940;39.0652;46.8446;14.0902
1573142136190;38.0762;47.1615;14.7623
1573142136440;37.2077;47.3912;15.4011
1573142136690;36.4468;47.4831;16.0701
1573142136940;35.7540;47.3722;16.8739
1573142137190;35.0914;46.9992;17.9094
1573142137440;34.3996;46.2976;19.3027
1573142137690;33.7379;45.3273;20.9348
1573142137940;33.1865;44.2083;22.6052
1573142138190;32.8718;43.1390;23.9892
1573142138440;32.8982;42.2557;24.8461
1573142138690;33.3557;41.6763;24.9680
1573142138940;34.2829;41.4425;24.2747
1573142139190;35.6365;41.4910;22.8724
1573142139440;37.2530;41.6390;21.1080
1573142139690;38.8474;41.6011;19.5515
1573142139940;40.0473;41.0761;18.8766
1573142140190;40.5701;39.8931;19.5369
1573142140440;40.4953;40.3268;19.1779
1573142140690;40.5514;40.1174;19.3312
1573142140940;40.6283;39.8955;19.4762
1573142141190;40.7403;39.6751;19.5846
1573142141440;41.0429;39.2501;19.7069
1573142141690;41.4186;38.8396;19.7418
1573142141940;42.1411;38.1375;19.7214
1573142142190;42.8891;37.3922;19.7187
1573142142440;43.6273;36.5795;19.7932
1573142142690;44.4367;35.5406;20.0227
1573142142940;44.8071;35.0293;20.1636
1573142143190;44.7859;35.0548;20.1593
1573142143440;44.7602;35.0794;20.1604
1573142143690;44.3365;35.3929;20.2706
1573142143940;44.0620;35.5549;20.3831
1573142144190;43.7639;35.7091;20.5270
1573142144440;44.4709;35.3331;20.1961
1573142144690;45.3159;34.7853;19.8988
1573142144940;46.0213;34.1685;19.8102
1573142145190;46.2369;33.9054;19.8577
1573142145440;46.3989;33.6297;19.9715
1573142145690;45.7791;34.8335;19.3874
1573142145940;45.3112;35.6542;19.0346
1573142146190;44.8355;36.3989;18.7656
1573142146440;44.3608;37.0524;18.5869
1573142146690;43.9076;37.6111;18.4812
1573142146940;43.7892;37.7610;18.4499
1573142147190;43.7097;37.8871;18.4033
1573142147440;43.6677;37.9854;18.3469
1573142147690;43.6556;38.0475;18.2969
1573142147940;43.6608;38.0619;18.2773
1573142148190;43.6692;38.0172;18.3135
1573142148440;43.6696;37.9058;18.4246
1573142148690;43.6576;37.7375;18.6048
1573142148940;43.6365;37.5133;18.8502
1573142149190;43.4956;36.3622;20.1422
1573142149440;43.3216;35.0897;21.5887
1573142149690;43.2087;33.8036;22.9876
1573142149940;43.2204;32.0756;24.7039
1573142150190;43.4627;30.5461;25.9912
1573142150440;43.3512;30.7430;25.9058
1573142150690;43.1468;30.8868;25.9665
1573142150940;42.8738;30.9885;26.1377
1573142151190;43.1636;30.9114;25.9250
1573142151440;44.2644;30.5895;25.1461
1573142151690;45.1790;30.1817;24.6393
1573142151940;45.8279;29.6661;24.5059
1573142152190;45.8869;29.5828;24.5304
1573142152440;45.9282;29.4941;24.5776
1573142152690;45.9616;29.4063;24.6322
1573142152940;45.9952;29.3243;24.6805
1573142153190;46.0345;29.2511;24.7144
1573142153440;46.0813;29.1874;24.7313
1573142153690;45.1649;29.9079;24.9273
1573142153940;43.8359;30.5306;25.6334
1573142154190;42.2753;31.1230;26.6017
1573142154440;42.5844;30.9763;26.4393
1573142154690;42.6287;30.9400;26.4313
1573142154940;42.6569;30.8956;26.4475
1573142155190;42.6699;30.8446;26.4855
1573142155440;42.6691;30.8811;26.4498
1573142155690;42.6735;30.9181;26.4084
1573142155940;42.7154;31.1484;26.1362
1573142156190;42.7527;31.3568;25.8904
1573142156440;42.7740;31.5333;25.6927
1573142156690;42.7711;31.6320;25.5969
1573142156940;42.7429;31.6936;25.5634
1573142157190;42.6815;31.7124;25.6061
1573142157440;42.5813;31.6844;25.7343
1573142157690;42.4422;31.6105;25.9473
1573142157940;43.2810;32.2280;24.4910
1573142158190;43.8608;32.8114;23.3278
1573142158440;44.3222;33.4390;22.2388
1573142158690;44.5958;34.0374;21.3668
1573142158940;44.5366;33.7857;21.6777
1573142159190;44.5253;33.5852;21.8895
1573142159440;44.5865;33.4025;22.0110
1573142159690;44.7201;33.3258;21.9541
1573142159940;45.0085;33.3654;21.6261
1573142160190;45.2810;33.5413;21.1777
1573142160440;45.4729;33.8118;20.7153
1573142160690;45.5229;33.9976;20.4795
1573142160940;45.5086;34.1900;20.3014
1573142161190;45.5385;34.0539;20.4077
1573142161440;45.5401;34.0474;20.4126
1573142161690;45.5424;34.0422;20.4154
1573142161940;45.5452;34.0389;20.4159
1573142162190;45.5708;34.0253;20.4039
1573142162440;45.5848;34.0334;20.3818
1573142162690;45.5822;34.0648;20.3530
1573142162940;45.5586;34.1209;20.3205
1573142163190;45.5817;34.0755;20.3428
1573142163440;45.6900;33.8413;20.4688
1573142163690;45.8144;33.5470;20.6387
1573142163940;45.9192;33.3153;20.7655
1573142164190;46.1082;32.9394;20.9524
1573142164440;46.3340;32.5211;21.1449
1573142164690;46.6303;31.9939;21.3758
1573142164940;46.9553;31.4242;21.6205
1573142165190;47.3055;30.8197;21.8748
1573142165440;47.6828;30.1938;22.1234
1573142165690;48.1385;29.4971;22.3644
1573142165940;48.6448;28.8228;22.5324
1573142166190;49.2185;28.1962;22.5853
1573142166440;49.5568;27.9118;22.5313
1573142166690;49.9431;27.6675;22.3894
1573142166940;50.5353;27.3703;22.0943
1573142167190;51.4962;26.9405;21.5633
1573142167440;52.3255;26.5526;21.1219
1573142167690;52.9468;26.1878;20.8654
1573142167940;52.4298;26.5717;20.9985
1573142168190;51.9558;26.9561;21.0881
1573142168440;52.1614;26.7345;21.1041
1573142168690;52.2557;26.5375;21.2068
1573142168940;52.2815;26.3919;21.3266
1573142169190;52.2922;26.3057;21.4021
1573142169440;52.3280;26.2912;21.3808
1573142169690;52.4034;26.3430;21.2536
1573142169940;52.5276;26.4522;21.0202
1573142170190;52.6958;26.6125;20.6917
1573142170440;52.8755;26.7961;20.3283
1573142170690;52.3808;26.3688;21.2504
1573142170940;51.7302;25.9676;22.3022
1573142171190;50.9773;25.6361;23.3866
1573142171440;49.8048;25.3193;24.8759
1573142171690;48.5176;25.1832;26.2992
1573142171940;48.6669;25.1759;26.1573
1573142172190;48.7754;25.1457;26.0789
1573142172440;48.8549;25.0891;26.0560
1573142172690;48.3781;25.6253;25.9966
1573142172940;47.7518;26.2849;25.9634
1573142173190;46.9612;27.0328;26.0060
1573142173440;46.0233;27.8401;26.1366
1573142173690;44.9724;28.6808;26.3468
1573142173940;43.5228;29.7307;26.7465
1573142174190;41.6600;30.8841;27.4559
1573142174440;39.6058;31.9411;28.4531
1573142174690;37.4416;32.8575;29.7009
1573142174940;36.2690;33.2958;30.4352
1573142175190;35.2414;33.6637;31.0949
1573142175440;34.1790;34.0084;31.8126
1573142175690;33.2481;34.2421;32.5098
1573142175940;32.4300;34.3439;33.2261
1573142176190;31.4190;34.2628;34.3182
1573142176440;30.4049;33.9391;35.6560
1573142176690;29.3910;33.3954;37.2136
1573142176940;28.4107;32.7033;38.8859
1573142177190;27.8082;32.1919;39.9999
1573142177440;27.3845;31.7675;40.8480
1573142177690;27.2006;31.5403;41.2591
1573142177940;27.2599;31.5553;41.1847
1573142178190;27.5703;31.8619;40.5678
1573142178440;28.3315;32.7798;38.8887
1573142178690;29.2334;34.0924;36.6742
1573142178940;30.1261;35.6818;34.1920
1573142179190;30.8482;37.4937;31.6581
1573142179440;31.0617;39.0405;29.8977
1573142179690;31.0781;38.8529;30.0690
1573142179940;31.1053;38.7022;30.1925
1573142180190;31.1935;38.3953;30.4112
1573142180440;31.2625;38.2073;30.5301
1573142180690;31.2999;38.1457;30.5544
1573142180940;31.2890;38.1976;30.5134
1573142181190;31.2112;38.3383;30.4504
1573142181440;31.0373;38.5424;30.4203
1573142181690;30.7519;38.7841;30.4641
1573142181940;30.7901;38.7533;30.4567
1573142182190;30.8318;38.7151;30.4530
1573142182440;30.9642;38.5775;30.4584
1573142182690;31.1005;38.4168;30.4827
1573142182940;31.2419;38.2366;30.5216
1573142183190;31.1732;38.3218;30.5050
1573142183440;31.0948;38.4085;30.4967
1573142183690;31.0063;38.4943;30.4994
1573142183940;30.9941;38.5048;30.5011
1573142184190;30.9811;38.5150;30.5039
1573142184440;30.9674;38.5251;30.5075
1573142184690;30.9534;38.5352;30.5115
1573142184940;30.9534;38.5352;30.5115
1573142185190;30.9534;38.5352;30.5115
1573142185440;30.9534;38.5352;30.5115
1573142185690;30.5639;38.8290;30.6071
1573142185940;30.1644;39.1082;30.7274
1573142186190;29.7569;39.3714;30.8716
1573142186440;29.1257;39.7466;31.1277
1573142186690;28.1173;40.2905;31.5922
1573142186940;26.9092;40.8957;32.1951
1573142187190;25.6944;41.5112;32.7943
1573142187440;25.0471;41.8948;33.0581
1573142187690;24.4368;42.3549;33.2083
1573142187940;23.8725;42.8797;33.2479
1573142188190;23.1769;43.6072;33.2159
1573142188440;22.4806;44.3375;33.1819
1573142188690;21.7617;45.0249;33.2135
1573142188940;21.0084;45.6362;33.3553
1573142189190;20.0248;46.2808;33.6944
1573142189440;19.0052;46.8259;34.1689
1573142189690;18.0834;47.2826;34.6340
1573142189940;17.5526;47.5850;34.8624
1573142190190;17.0579;47.9535;34.9887
1573142190440;16.6701;48.3278;35.0021
1573142190690;16.3062;48.7504;34.9434
1573142190940;15.6416;49.5428;34.8157
1573142191190;14.9507;50.2543;34.7950
1573142191440;14.2222;50.8233;34.9546
1573142191690;13.3437;51.2780;35.3784
1573142191940;12.4415;51.5563;36.0022
1573142192190;11.5465;51.7387;36.7148
1573142192440;10.9101;51.8930;37.1968
1573142192690;10.4430;52.0994;37.4576
1573142192940;10.0139;52.4244;37.5617
1573142193190;9.29585;53.1820;37.5222
1573142193440;8.75559;53.8593;37.3851
1573142193690;8.37014;54.3839;37.2459
1573142193940;7.99492;54.8798;37.1253
1573142194190;7.91941;54.9703;37.1103
1573142194440;7.84472;55.0487;37.1065
1573142194690;7.95149;54.9517;37.0969
1573142194940;8.05673;54.8660;37.0773
1573142195190;7.59019;55.1418;37.2680
1573142195440;7.09521;55.2692;37.6356
1573142195690;6.61407;55.2642;38.1218
1573142195940;6.05524;55.1439;38.8009
1573142196190;5.74187;55.0574;39.2007
1573142196440;5.45562;55.0156;39.5288
1573142196690;5.19791;55.0382;39.7639
1573142196940;5.01284;55.1163;39.8709
1573142197190;4.84821;55.2502;39.9015
1573142197440;4.65940;55.4632;39.8774
1573142197690;4.49377;55.6764;39.8298
1573142197940;4.34379;55.8673;39.7889
1573142198190;4.19843;56.0148;39.7868
1573142198440;4.07966;56.0720;39.8483
1573142198690;4.00491;56.0555;39.9396
1573142198940;3.97434;56.0313;39.9944
1573142199190;3.95278;56.0052;40.0420
1573142199440;3.94008;55.9774;40.0825
1573142199690;3.93463;55.9137;40.1517
1573142199940;3.94461;55.8125;40.2429
1573142200190;3.96923;55.6691;40.3617
1573142200440;4.00895;55.4784;40.5126
1573142200690;4.06288;55.2490;40.6881
1573142200940;4.13088;54.9912;40.8779
1573142201190;4.21298;54.7184;41.0686
1573142201440;4.22887;54.6757;41.0955
1573142201690;4.24604;54.6422;41.1117
1573142201940;4.26434;54.6176;41.1181
1573142202190;4.31133;54.5724;41.1163
1573142202440;4.36066;54.5346;41.1047
1573142202690;4.41191;54.5020;41.0861
1573142202940;4.46487;54.4753;41.0598
1573142203190;4.62981;54.3947;40.9755
1573142203440;4.80830;54.3015;40.8902
1573142203690;5.00149;54.2182;40.7803
1573142203940;5.07575;54.2075;40.7167
1573142204190;5.15377;54.2237;40.6225
1573142204440;5.23461;54.2534;40.5120
1573142204690;5.26401;54.2620;40.4739
1573142204940;5.34582;54.2517;40.4025
1573142205190;5.42377;54.1766;40.3996
1573142205440;5.38873;54.2478;40.3634
1573142205690;5.28324;54.5792;40.1376
1573142205940;5.18784;54.9751;39.8371
1573142206190;5.09941;55.3989;39.5016
1573142206440;4.96790;56.0194;39.0127
1573142206690;4.84147;56.5120;38.6465
1573142206940;4.87301;56.4193;38.7076
1573142207190;4.90671;56.3433;38.7500
1573142207440;5.13493;55.8771;38.9880
1573142207690;5.51312;54.9727;39.5142
1573142207940;5.93547;53.7711;40.2934
1573142208190;6.39106;52.3449;41.2640
1573142208440;6.52287;51.9597;41.5174
1573142208690;6.66245;51.6441;41.6934
1573142208940;6.81247;51.4190;41.7686
1573142209190;7.12621;51.1577;41.7161
1573142209440;7.46630;51.0508;41.4829
1573142209690;7.83096;51.0860;41.0830
1573142209940;8.01557;51.1662;40.8183
1573142210190;8.09531;51.2210;40.6837
1573142210440;8.17348;51.2794;40.5471
1573142210690;8.24619;51.3173;40.4365
1573142210940;8.02020;51.3037;40.6761
1573142211190;7.83396;51.4366;40.7295
1573142211440;7.69019;51.7371;40.5727
1573142211690;7.56007;52.2716;40.1683
1573142211940;7.46327;52.8628;39.6739
1573142212190;7.38108;53.3572;39.2617
1573142212440;7.29460;53.5878;39.1176
1573142212690;7.19380;53.4370;39.3692
1573142212940;7.07722;52.8885;40.0343
1573142213190;7.13929;53.3000;39.5607
1573142213440;7.19564;53.7485;39.0558
1573142213690;7.23242;54.1368;38.6307
1573142213940;7.23703;54.3727;38.3903
1573142214190;7.20260;54.4008;38.3966
1573142214440;7.49054;54.8982;37.6112
1573142214690;7.94547;55.6761;36.3785
1573142214940;8.54246;56.4310;35.0266
1573142215190;9.22636;56.7251;34.0485
1573142215440;9.33426;56.6552;34.0105
1573142215690;9.43143;56.4531;34.1155
1573142215940;9.51450;56.1089;34.3766
1573142216190;9.26699;57.6148;33.1182
1573142216440;9.03132;59.1917;31.7770
1573142216690;8.78320;60.6111;30.6057
1573142216940;8.93882;59.9641;31.0971
1573142217190;9.12298;59.4671;31.4099
1573142217440;9.33956;59.1608;31.4996
1573142217690;11.0975;57.4351;31.4674
1573142217940;12.0895;56.4503;31.4602
1573142218190;13.0792;55.5148;31.4060
1573142218440;12.2282;56.0134;31.7584
1573142218690;12.2679;56.0054;31.7267
1573142218940;12.3023;55.9942;31.7035
1573142219190;12.3297;55.9733;31.6971
1573142219440;12.3497;55.9417;31.7086
1573142219690;12.2067;56.2673;31.5259
1573142219940;12.0757;56.5192;31.4050
1573142220190;11.9578;56.5689;31.4733
1573142220440;11.8440;56.3689;31.7871
1573142220690;11.7534;56.0019;32.2447
1573142220940;11.6768;55.4868;32.8364
1573142221190;11.6262;54.8893;33.4845
1573142221440;11.6139;54.2768;34.1094
1573142221690;11.6938;51.8828;36.4234
1573142221940;11.8778;49.2872;38.8350
1573142222190;12.1488;47.3003;40.5508
1573142222440;12.5730;45.6676;41.7594
1573142222690;13.1659;44.4713;42.3627
1573142222940;14.1408;43.4473;42.4119
1573142223190;15.2772;42.8969;41.8260
1573142223440;16.5695;42.7780;40.6525
1573142223690;18.0141;43.0237;38.9622
1573142223940;19.2498;43.4610;37.2891
1573142224190;18.9297;43.2950;37.7753
1573142224440;18.5235;43.0530;38.4234
1573142224690;18.8613;43.2378;37.9010
1573142224940;19.4231;43.4590;37.1179
1573142225190;19.9928;43.5481;36.4591
1573142225440;19.7457;43.5810;36.6733
1573142225690;19.4167;43.7261;36.8572
1573142225940;19.0959;43.9668;36.9373
1573142226190;19.1586;43.9011;36.9403
1573142226440;19.2202;43.8202;36.9596
1573142226690;19.8247;42.8787;37.2966
1573142226940;20.4143;41.8246;37.7610
1573142227190;20.3949;41.8622;37.7429
1573142227440;20.6264;41.3947;37.9789
1573142227690;20.8544;40.9171;38.2285
1573142227940;21.3365;39.8773;38.7861
1573142228190;21.0977;40.3851;38.5172
1573142228440;20.8553;40.8644;38.2804
1573142228690;20.4949;41.5073;37.9978
1573142228940;19.6835;42.7648;37.5518
1573142229190;18.8672;43.8386;37.2943
1573142229440;18.0674;44.7383;37.1943
1573142229690;17.2116;45.5676;37.2207
1573142229940;16.4092;46.2327;37.3581
1573142230190;17.3869;45.4582;37.1549
1573142230440;18.5641;44.4620;36.9739
1573142230690;19.5513;43.7083;36.7404
1573142230940;19.5513;43.7083;36.7404
1573142231190;19.2634;43.5727;37.1639
1573142231440;18.9477;43.2319;37.8204
1573142231690;18.5879;42.6815;38.7305
1573142231940;18.2620;42.0628;39.6752
1573142232190;18.0140;41.4867;40.4993
1573142232440;17.2617;39.1942;43.5440
1573142232690;16.9673;37.5032;45.5295
1573142232940;17.2038;36.5220;46.2742
1573142233190;16.8175;36.5855;46.5970
1573142233440;16.2099;36.3843;47.4058
1573142233690;15.4910;36.1856;48.3233
1573142233940;14.8567;36.2737;48.8696
1573142234190;15.0808;35.9894;48.9298
1573142234440;15.2106;35.3931;49.3964
1573142234690;15.0662;37.7334;47.2004
1573142234940;15.0718;36.6823;48.2459
1573142235190;15.0593;35.5733;49.3674
1573142235440;15.0774;34.5460;50.3766
1573142235690;15.0718;34.5986;50.3296
1573142235940;15.7027;32.1812;52.1161
1573142236190;16.5387;30.4603;53.0009
1573142236440;17.4867;29.3560;53.1573
1573142236690;17.4280;29.3908;53.1812
1573142236940;17.3661;29.4060;53.2279
1573142237190;17.3060;29.4106;53.2834
1573142237440;17.2503;29.4096;53.3401
1573142237690;17.0745;29.3901;53.5354
1573142237940;16.9001;29.3459;53.7541
1573142238190;16.5652;29.2012;54.2337
1573142238440;16.1960;28.9820;54.8220
1573142238690;15.7954;28.7006;55.5040
1573142238940;15.3771;28.3888;56.2341
1573142239190;14.9599;28.0896;56.9505
1573142239440;14.4397;27.7708;57.7895
1573142239690;13.9485;27.5563;58.4952
1573142239940;13.4865;27.4586;59.0550
1573142240190;13.3605;27.4602;59.1792
1573142240440;13.2402;27.4811;59.2786
1573142240690;13.1180;27.5066;59.3754
1573142240940;12.7430;27.5540;59.7031
1573142241190;12.3227;27.5575;60.1199
1573142241440;11.8647;27.5235;60.6118
1573142241690;11.4623;27.4883;61.0494
1573142241940;11.0627;27.4811;61.4562
1573142242190;10.6800;27.5329;61.7872
1573142242440;10.3217;27.6606;62.0178
1573142242690;10.0050;27.8515;62.1434
1573142242940;9.63259;28.1498;62.2176
1573142243190;9.14014;28.5792;62.2806
1573142243440;8.63876;28.9809;62.3803
1573142243690;8.12522;29.3088;62.5660
1573142243940;7.60589;29.5440;62.8501
1573142244190;7.34290;29.6241;63.0330
1573142244440;7.08882;29.6802;63.2310
1573142244690;6.78125;29.7402;63.4785
1573142244940;6.43568;29.8129;63.7514
1573142245190;6.11611;29.8895;63.9944
1573142245440;5.82081;29.9637;64.2155
1573142245690;5.54110;30.0237;64.4352
1573142245940;4.98166;30.0805;64.9379
1573142246190;4.49506;30.0491;65.4558
1573142246440;4.05953;29.9618;65.9787
1573142246690;3.92553;29.9447;66.1298
1573142246940;3.82495;29.9836;66.1915
1573142247190;3.79363;30.0343;66.1721
1573142247440;3.77348;30.1166;66.1099
1573142247690;3.76441;30.1987;66.0369
1573142247940;3.75899;30.3146;65.9264
1573142248190;3.75832;30.4086;65.8331
1573142248440;3.75836;30.4014;65.8402
1573142248690;3.75877;30.3997;65.8416
1573142248940;3.75933;30.4020;65.8387
1573142249190;3.76017;30.4074;65.8325
1573142249440;3.74245;30.2389;66.0186
1573142249690;3.73361;30.0969;66.1695
1573142249940;3.72708;29.9355;66.3374
1573142250190;3.72332;29.7629;66.5138
1573142250440;3.72272;29.5929;66.6844
1573142250690;3.72284;29.5745;66.7026
1573142250940;3.72300;29.5577;66.7193
1573142251190;3.72330;29.5432;66.7335
1573142251440;3.73389;29.3948;66.8713
