edr.peak_time;edr.peak_dat;edr.rise_time;edr.max_deriv;edr.amplitude;edr.max_deriv2
1573142359716;6.65431;3933;0.125596;0.168002;0.217823
1573142363316;6.87083;2333;0.0733117;0.228711;0.0816198
1573142365649;6.31413;1066;1.34645;0.797174;2.23794
1573142367716;6.44605;1133;1.13460;0.708108;1.38793
1573142371849;6.44133;3133;0.0647056;0.0691528;0.0855092
1573142374516;6.49949;533;0.130851;0.0949478;0.0513412
1573142378783;5.38792;2667;0.494218;0.658130;1.81791
1573142381649;5.42663;1533;0.0982897;0.0468636;0.0435265
1573142384916;5.39295;2067;0.0517237;0.0803676;0.195047
1573142388183;5.38777;1334;0.0175269;0.0166616;0.0195119
1573142390316;5.30718;800;0.0269293;0.0210400;0.122704
1573142391116;5.30799;467;0.00122318;0.00119448;-0.0186639
1573142396049;5.35359;3200;0.0736415;0.134064;0.0730573
1573142399383;5.51310;3334;0.0856029;0.159516;0.0500627
1573142403583;5.22843;934;0.0244557;0.0234890;0.225981
1573142406849;5.36104;2333;0.100320;0.145756;0.0887193
1573142408583;5.47769;1734;0.111405;0.116649;0.0597229
1573142414183;5.67715;3067;0.235504;0.311914;0.140450
1573142414383;5.67531;67;0.000233702;-0.000432014;-0.0806950
1573142417516;5.57269;867;0.0702647;0.0270247;0.120813
1573142420116;5.53226;1333;0.0259120;0.0248766;0.0934121
1573142423383;5.52773;1800;0.0330272;0.0254960;0.0336793
1573142424583;5.51881;267;0.00164344;-0.000966549;0.0112290
1573142430183;5.55849;2000;0.0794145;0.0844431;0.0585712
1573142432049;5.55264;733;0.00411389;0.000967026;0.00573713
1573142434849;5.53266;800;0.0142536;0.00412655;0.0240651
1573142437116;5.56441;1533;0.0391887;0.0314703;0.0375701
1573142440449;5.65498;2866;0.0599194;0.0918097;0.0219302
1573142443316;5.67678;1667;0.122112;0.103885;0.185477
1573142444449;5.66506;133;0.00868287;-0.000604153;0.000903100
1573142444983;5.66264;534;0.0116832;-0.00241661;0.000259662
1573142449049;5.90845;3333;0.223954;0.252634;0.148624
1573142455249;5.85101;1200;0.107747;0.0754972;0.103950
1573142457716;6.06568;2467;0.180893;0.214669;0.0702449
1573142462116;6.08934;1733;0.113198;0.113653;0.129385
1573142462516;6.09102;267;0.0103695;0.00136375;0.00188553
1573142463383;6.10356;867;0.0184823;0.0125408;0.00373732
1573142467316;6.02529;1400;0.0155395;0.0112391;0.0314038
1573142469983;6.02665;1600;0.0209139;0.0136447;0.0176065
1573142475049;6.16029;3800;0.120121;0.171570;0.0899807
1573142478049;6.17526;1866;0.0171496;0.0177507;0.0163846
1573142485783;6.14552;1934;0.0181858;0.0224457;0.0231336
1573142487449;6.14094;200;0.000104000;-0.000643730;0.000180575
1573142489116;6.13869;400;0.00112817;-0.000188828;0.000553337
1573142491249;6.13667;733;0.0137285;0.00419378;0.0163518
1573142491383;6.13612;134;0.00373567;-0.000546455;0.0133241
1573142494916;6.42171;3000;0.165773;0.284687;0.136331
1573142497716;6.68271;2800;0.195261;0.261000;0.129523
1573142499716;6.45908;467;0.00340678;0.00753689;0.196755
1573142501983;6.62871;1867;0.120531;0.168047;0.106329
1573142505983;6.73989;1734;2.31201;2.36149;2.23705
1573142509716;6.77504;2800;0.123123;0.161295;0.0833923
1573142511249;6.74319;533;0.0253254;-0.00191545;0.0260247
1573142512316;6.71683;267;0.0444878;-0.0215135;-0.304010
1573142514716;6.78144;1200;1.05032;0.729299;1.46316
1573142515516;6.79084;400;0.0865580;0.0488739;-0.406751
1573142517983;6.66355;1200;2.11326;1.48715;3.23538
1573142519783;6.56891;800;0.0936682;0.0495038;0.0609326
1573142523649;6.64573;2800;1.07238;0.867959;1.61587
1573142524383;6.70265;734;0.108988;0.0569220;0.00596846
1573142526249;6.91504;933;1.87394;0.824988;1.62336
1573142528249;6.48330;933;2.63141;1.29924;3.62423
1573142531449;7.06450;2133;1.29409;1.43371;1.74610
1573142533916;7.01290;1200;2.47231;1.79813;3.79813
1573142536383;6.80139;534;0.0503405;0.0445051;0.0684251
1573142539449;7.17398;1600;1.18308;1.20957;1.78140
1573142542849;7.00414;400;0.00805939;-0.00274801;0.00382349
1573142545249;6.88675;866;0.0199704;0.0143847;0.123965
1573142545649;6.88732;400;0.00639256;0.000568390;0.0407728
1573142547316;6.97793;1600;0.111168;0.0900741;0.0684188
1573142552716;6.87064;1533;0.0289506;0.0312119;0.0425729
1573142553649;6.91357;533;0.00547097;0.0424061;-0.0371712
1573142557983;7.10102;2800;1.25332;1.46845;1.21846
1573142560316;7.01048;267;0.165289;-0.0344234;-0.583001
1573142562849;5.62669;266;0.180036;0.0414495;0.275912
1573142566116;5.64052;2000;0.443232;0.352908;0.549938
1573142567783;5.54559;800;0.364993;0.0530596;0.288552
1573142569649;5.84130;1133;0.518430;0.360829;0.773871
1573142571449;6.31222;1066;0.846631;0.485044;0.816671
1573142573516;5.40673;867;1.51585;0.637081;2.78460
1573142574583;5.34809;467;0.144407;-0.179693;-0.121901
1573142576249;5.98653;800;1.92260;0.579341;0.774767
1573142578449;5.83220;1133;2.33623;1.34671;3.48122
1573142583516;6.65171;4000;1.53947;1.78780;2.29125
1573142584316;6.67306;800;0.0434327;0.0213451;0.00712045
1573142585916;6.52577;400;0.0208969;-0.0146642;0.0722105
1573142588383;6.53633;1334;0.159083;0.120310;0.261597
1573142590183;6.47523;67;0.000405393;-2.00272e-05;0.00280895
1573142596316;6.28637;400;0.00100645;-0.000600815;0.0221141
1573142598316;6.42808;1533;0.150487;0.143032;0.120622
1573142617183;6.07861;267;0.000345614;0.000217438;0.0117361
1573142620316;6.10370;2400;0.0132595;0.0256777;0.0132579
1573142626049;6.13621;1600;0.0692681;0.0579863;0.0483171
1573142627983;6.21269;1067;0.144475;0.0990496;0.129526
1573142628383;6.20801;267;0.0170089;0.00233889;-0.0517413
1573142631916;6.24503;2733;0.0211848;0.0431924;0.0205371
1573142633049;6.28191;1133;0.0299433;0.0368743;0.00902639
1573142634916;6.05102;533;0.00402485;0.0192728;0.251244
1573142637049;6.12986;1733;0.0935720;0.0714760;0.0942817
1573142640516;6.18676;3467;0.0217520;0.0569015;0.00534773
1573142642249;6.25445;666;0.0468832;0.0763817;0.0263514
1573142645449;4.80803;1533;0.487786;0.535364;1.95760
1573142648716;4.97185;1933;0.394535;0.397769;0.340935
1573142652049;5.08999;2400;0.356947;0.204205;0.208128
1573142652183;5.07258;134;0.110213;-0.0174069;0.352183
1573142653983;6.10491;1600;0.961413;1.00163;0.620975
1573142655449;6.12958;1200;0.0872187;0.0609593;-0.0617497
1573142658116;5.72382;1200;0.361269;0.373216;1.05026
1573142659716;6.43650;1600;0.914801;0.712682;0.472551
1573142662716;6.02741;1867;0.123907;0.163669;0.781910
1573142666116;5.25622;1800;0.0973610;0.125321;0.790758
1573142669783;5.64528;3667;0.196638;0.389056;0.0992688
1573142670449;5.77182;666;0.196476;0.126547;0.00109254
1573142672983;6.17186;2534;0.296933;0.400037;0.0801873
1573142686649;5.24681;1666;0.106390;0.128098;0.393023
1573142687716;5.25145;733;0.00732932;0.00429010;-0.0128124
1573142690316;5.43495;1000;0.669931;0.334652;0.804955
1573142692116;5.38955;933;0.107075;0.102831;0.493934
1573142692849;5.43619;733;0.112267;0.0466380;0.00991583
1573142694983;5.44770;1467;0.0238719;0.0193682;0.0284763
1573142696316;5.45596;867;0.0179069;0.00798273;0.00991439
1573142702716;6.38160;3000;1.05088;1.59945;0.530802
1573142706316;5.46507;333;0.00510045;-0.0238070;0.277601
1573142707583;5.79410;934;0.730546;0.343955;0.884817
1573142710116;5.32627;1467;0.153525;0.134864;1.18892
1573142712583;5.71592;2000;0.320389;0.388353;0.197693
1573142715183;5.12409;1000;0.0576418;0.0781531;0.487230
1573142718916;5.43601;3733;0.164916;0.311924;0.0743311
1573142719983;5.43017;400;0.00466663;0.00436115;-0.0137241
1573142722049;5.28238;666;0.110416;0.0303464;0.212872
1573142725383;5.37927;2467;0.175049;0.134596;0.178831
1573142727249;5.39324;1000;0.0223905;0.0216856;0.0391796
1573142728449;5.42894;1200;0.0451993;0.0357051;0.0137456
1573142732249;5.65191;3800;0.162412;0.222966;0.109594
1573142732316;5.65172;67;0.00248620;-0.000187874;0.0145335
1573142735449;5.80286;2933;0.0563555;0.150634;0.0558899
1573142738583;6.05135;3134;0.135381;0.248488;0.0437470
1573142743116;5.81350;1000;0.0275357;0.0251102;0.0775097
1573142747049;6.00918;3933;0.0762271;0.195680;0.0341255
1573142748649;6.08642;1600;0.0751757;0.0772414;0.0246996
1573142751849;5.90361;733;0.00440734;0.00285435;0.0350721
1573142757383;6.18622;4867;0.154450;0.283230;0.102039
1573142760449;6.35045;3066;0.0782315;0.164222;0.0276059
1573142763983;6.44281;3534;0.0647838;0.0923686;0.0379912
1573142769383;6.40941;1800;0.0289506;0.0253367;0.0352357
1573142771383;6.26912;400;0.00554668;0.00430298;0.102574
1573142775583;6.25518;1467;0.0125436;0.0103779;0.0157492
1573142776516;6.25506;400;0.000807726;8.34465e-05;-0.00173391
1573142780983;6.36985;2667;0.0873390;0.126156;0.0752567
1573142783183;6.29694;867;0.0144681;0.0131154;0.101973
1573142784983;6.29028;200;0.000246762;-0.000202656;0.000621633
1573142789383;6.35298;3267;0.0269525;0.0662260;0.0162276
1573142792183;6.06557;734;0.0505184;0.0189481;0.154697
1573142797849;6.46824;4133;0.361769;0.599185;0.281220
1573142799716;6.45741;467;0.00226107;-1.57356e-05;0.00758286
1573142804516;6.43626;1267;0.0159079;0.0152254;0.0246340
1573142806983;6.51410;2467;0.0227265;0.0778484;0.00926985
1573142810449;6.06008;2066;0.115611;0.161936;0.704318
1573142813716;6.27991;3267;0.188423;0.219831;0.129674
1573142815716;6.27747;933;0.0146391;0.00799847;0.0203652
1573142818649;6.40330;1933;0.132552;0.165417;0.152452
1573142820649;6.50075;2000;0.0696557;0.0974550;0.00174284
1573142823983;6.50097;1667;0.0221116;0.0305338;0.0349870
1573142825383;6.52925;1400;0.0236084;0.0282798;0.000507893
1573142828716;6.44536;600;0.0136323;0.00426960;0.0153114
1573142830116;6.43000;267;0.000228496;-0.00455761;-0.00860670
1573142832049;6.45697;800;0.0613675;0.0473390;0.0575730
1573142834583;6.50321;1267;0.937030;0.710646;1.42207
1573142836983;6.51141;1400;0.101701;0.0798054;0.120997
1573142838849;6.52914;1066;0.0405295;0.0275483;0.0369761
1573142842049;5.52320;733;0.530672;0.154490;0.801005
1573142843916;6.07056;1000;1.29822;0.591912;1.09033
1573142845516;6.14059;800;0.529841;0.154516;0.370044
1573142846849;6.44434;1000;0.657358;0.294933;0.433303
1573142848649;5.83505;466;0.215943;0.0955400;0.768447
1573142850383;5.83795;1000;0.302165;0.178835;0.536523
1573142852249;5.06173;466;0.132014;0.146897;0.986925
1573142853249;5.12831;933;0.131914;0.0699453;-0.106214
1573142855116;5.39475;1200;0.567526;0.348854;0.527983
1573142858716;5.77392;3067;0.225222;0.414660;0.334305
1573142859049;5.78866;266;0.0265969;0.00729465;-0.0857529
1573142862849;7.03584;3200;0.866130;1.29780;0.569578
1573142866849;7.29053;3066;0.215412;0.417357;0.448463
1573142869249;6.31634;666;0.0124152;0.0373845;0.735271
1573142870916;6.68027;1000;0.862396;0.396666;0.677957
1573142873383;6.40275;1334;0.266719;0.319786;1.20787
1573142875649;6.32663;1200;0.0764994;0.0603776;0.240038
1573142880983;6.74164;4667;0.177867;0.428537;0.151467
1573142884383;6.74484;1667;0.144873;0.151728;0.203335
1573142887449;6.83000;1733;0.182905;0.189118;0.236139
1573142889183;6.78852;400;0.00446106;-0.00136900;0.0124312
1573142892716;6.70406;1133;0.0540437;0.0321894;0.0871579
1573142900649;6.41028;1000;0.0248859;0.0126247;0.0352955
1573142904983;6.32595;1800;0.0540061;0.0673618;0.119309
1573142908849;6.16591;1533;0.0877580;0.0887914;0.166304
1573142912183;6.10038;934;0.0355906;0.0205345;0.0655776
1573142916983;6.58852;4467;0.270208;0.487154;0.164630
1573142917783;6.60048;800;0.0184450;0.0119610;0.000840396
1573142922316;6.98918;3467;0.239138;0.403686;0.163319
1573142924449;6.47906;466;0.0177056;0.0145054;0.362743
1573142927049;6.76300;2466;0.189651;0.279448;0.173013
1573142928783;6.80307;867;0.268164;0.102595;0.261967
1573142930783;6.80333;1000;0.381821;0.185596;0.463530
1573142932916;6.63450;1000;0.139087;0.0923572;0.375159
1573142933516;6.63269;333;0.0313633;-0.00917435;0.0169545
1573142933649;6.63133;133;0.0100066;-0.00136423;0.0416023
1573142934516;6.66614;667;0.0353229;0.0291724;0.0382591
1573142939983;6.69115;3600;0.141837;0.340743;0.222790
1573142941649;6.73031;1000;0.0808230;0.0421166;0.0535348
1573142946049;6.59652;2400;0.310155;0.418607;0.387806
1573142947916;6.69546;1000;0.172558;0.148610;0.284762
1573142948649;6.83442;733;0.246880;0.138959;0.0235384
1573142950449;7.22243;1800;0.321501;0.388013;0.0989028
1573142951249;7.17466;200;0.0479686;-0.00875950;-0.435159
1573142954649;6.73515;1866;0.405450;0.660602;1.37886
1573142957316;6.23049;1200;1.08402;0.860575;2.17354
1573142957916;6.20617;267;0.120267;-0.0400038;0.00560245
1573142958316;6.22078;400;0.0483913;0.0146055;0.00560245
1573142961716;7.24542;2533;0.720693;1.08923;0.641268
1573142963983;7.64838;2267;0.349151;0.402964;0.0845121
1573142966983;7.33153;1467;0.352238;0.366776;0.889662
1573142970383;6.82815;1867;1.00938;1.10067;1.82924
1573142972849;7.02562;1400;1.16902;0.955527;1.97163
1573142973449;6.97687;66;0.00535018;-0.00301886;0.00122161
1573142973649;6.97192;200;0.00535018;-0.00494909;0.0487426
1573142976316;7.21194;2333;0.152778;0.233378;0.110193
1573142981049;7.17693;1333;0.946336;0.727875;0.953932
1573142983183;6.99115;334;0.00738209;0.000470161;0.0423837
1573142985049;6.92160;400;0.00592163;0.00164127;0.0491917
1573142986316;6.94337;333;0.0573446;0.0189486;-0.181987
1573142988383;6.19060;534;0.0544091;0.0660043;0.743064
1573142991449;6.21930;2533;0.0230012;0.0377274;0.0331527
1573142991983;6.24791;467;0.0204546;0.0213890;-0.00908596
1573142994783;6.45414;1334;0.754404;0.641037;0.959858
1573142998449;6.68303;2066;2.25098;2.53866;2.53045
1573142999316;6.59508;333;0.0194051;0.00273180;-0.00557740
1573143001116;6.61603;800;0.109267;0.0412579;0.0885762
1573143004716;6.47472;1533;1.17712;0.964994;1.92961
1573143008383;6.41664;1467;1.17457;1.04967;1.97212
1573143008849;6.40865;200;0.0714304;0.00653267;0.00188223
1573143011649;6.84857;2800;0.215055;0.439910;0.0875561
1573143012649;6.96138;1000;0.154818;0.112812;0.00122609
1573143015983;6.89415;1667;0.0522625;0.0559363;0.0862152
1573143016983;6.91667;1000;0.0307481;0.0225191;0.00384951
1573143018849;6.80689;400;0.00165927;0.00308943;0.0899783
1573143020649;6.83175;1333;0.0323442;0.0282960;0.0570266
1573143025849;7.03460;1866;0.296228;0.321952;0.256836
1573143027783;7.07142;1200;0.0620057;0.0403008;0.0471626
1573143030783;7.02123;334;0.0231184;-0.00329828;-0.292466
1573143034116;6.62110;2000;0.407625;0.384184;1.08822
1573143036183;7.00521;2067;0.351914;0.384113;0.210081
1573143037849;6.91270;466;0.0110098;0.00712490;0.111460
1573143043449;7.23728;3800;0.231646;0.414950;0.161671
1573143047649;7.20152;1333;0.0396630;0.0313072;0.0565125
1573143056783;7.41990;2400;0.267815;0.539508;0.284084
1573143058449;6.75686;200;0.0687904;-0.0100341;0.0952036
1573143061183;6.27305;1400;0.340606;0.215766;0.863390
1573143063249;6.58751;1266;0.535709;0.362757;0.485549
1573143064516;6.46290;200;0.00172952;-0.00107718;0.0949137
1573143068516;6.66632;1733;0.225985;0.317114;0.243689
1573143071116;5.91595;1267;1.23166;1.04862;2.84590
1573143071783;5.92225;600;0.0836083;0.0147929;0.0134996
1573143073183;6.06028;1400;0.137080;0.138030;0.0423309
1573143079783;6.81664;3000;0.741679;0.953457;0.460446
1573143081183;6.80762;400;0.00885351;0.0214195;-0.0601071
1573143083849;6.67469;1200;0.414838;0.418760;0.904432
1573143085449;6.40130;466;0.0141766;0.0170712;0.392235
1573143087249;6.47182;1333;0.108172;0.0940304;0.226372
1573143089849;6.59427;2133;0.0776532;0.126999;0.0599909
1573143091916;6.63274;1133;0.271786;0.170766;0.344065
1573143093983;6.59981;1000;0.137457;0.0797009;0.187719
1573143094983;6.59365;667;0.00744593;0.00209951;-0.00553333
1573143101649;6.83969;5066;0.132292;0.272409;0.0791795
1573143107583;6.83737;1734;0.250711;0.268374;0.332372
1573143109316;7.15489;1733;0.257398;0.317516;0.0743393
1573143112383;6.50283;1667;1.28195;1.06986;2.64120
1573143113716;6.76450;1333;0.313349;0.261677;0.0231296
1573143117716;7.42495;4000;0.259077;0.660447;0.102315
1573143120383;7.31314;200;0.0250348;8.29697e-05;-0.164350
1573143123849;8.00260;2733;0.717117;0.836569;0.702353
1573143127716;8.44108;3867;0.194633;0.438472;0.0712270
1573143135849;8.89593;3666;0.267282;0.587765;0.220594
1573143147983;7.96735;467;0.0414553;0.0215626;0.0228319
1573143149983;7.32042;400;0.0442796;0.0238304;0.523258
1573143155049;7.78253;4333;0.319830;0.472950;0.279845
1573143161583;8.06976;3067;0.202250;0.349399;0.155028
1573143165183;8.15969;1867;0.0853841;0.132972;0.0947079
1573143168716;7.52166;1933;0.642305;0.586880;1.01991
1573143170316;7.47018;467;0.0622999;0.0326815;-0.0532462
1573143173783;7.21570;2000;0.863598;0.982212;1.50073
1573143176316;7.52217;1600;0.488114;0.575027;0.731193
1573143179316;7.23259;1600;0.624573;0.680017;1.29482
1573143182049;7.57213;1866;0.465416;0.501925;0.671421
1573143185183;7.18442;1867;0.498495;0.602106;1.51798
1573143188783;7.33777;2334;0.311008;0.421574;0.398234
1573143192116;7.23918;2000;0.674174;0.900496;1.66863
1573143193916;7.40912;1133;0.270696;0.177292;0.250093
1573143195383;7.49605;1000;0.137162;0.0973454;0.0656266
1573143198449;7.30487;1800;0.617382;0.782299;1.60770
1573143200916;7.01749;1200;0.187014;0.163770;0.642636
1573143203583;7.46033;1600;0.507806;0.495282;0.445091
1573143205516;7.44931;867;0.161736;0.0758080;0.203217
1573143209649;7.13517;2666;0.156157;0.297003;0.625572
1573143217649;6.92850;1200;0.0355181;0.0251379;0.0672342
1573143226316;6.76035;2000;0.0247829;0.0283375;0.0322212
1573143228783;6.80365;1467;0.0548978;0.0489678;0.0501118
1573143233049;6.77672;2066;0.0258581;0.0321155;0.0401143
1573143238116;6.78191;1667;0.0429378;0.0449572;0.0436257
1573143241383;6.80895;1934;0.0324802;0.0365710;0.0312270
1573143245583;6.81358;2200;0.0217164;0.0272694;0.0239983
1573143253049;6.74586;2200;0.00966608;0.0114303;0.0193065
1573143255516;6.77402;2267;0.0254028;0.0279355;0.0162164
1573143259449;7.04264;2800;0.210804;0.286174;0.122731
1573143263183;7.18665;2800;0.109371;0.157619;0.0860421
1573143266583;7.25936;2334;0.0596241;0.0868464;0.0658201
1573143274249;7.10143;1733;0.0273025;0.0290470;0.0357983
1573143279716;7.21877;3000;0.0853160;0.147664;0.0802570
1573143285783;7.74749;5200;0.256339;0.534089;0.171461
1573143295649;7.54221;2666;0.100693;0.154458;0.0827438
1573143300316;7.57643;1667;0.180263;0.187829;0.229577
1573143302116;7.56016;400;0.00272410;0.00403881;0.0320504
1573143302383;7.56032;0;0.00268485;0.00000;0.00499452
1573143302983;7.56316;600;0.0100094;0.00283384;0.00499452
1573143305649;7.62524;2066;0.0521426;0.0629497;0.0405269
1573143315583;7.43392;1334;0.0100010;0.00699663;0.0148138
1573143321183;7.45157;2534;0.0362034;0.0548415;0.0442137
1573143323849;7.47397;1600;0.0365542;0.0332642;0.0400719
1573143330916;7.38671;533;0.0102609;0.000305653;0.0106520
1573143332983;7.39148;1000;0.0273209;0.0127926;0.0294082
1573143335916;7.41437;1800;0.0352005;0.0391316;0.0463974
1573143341183;7.40690;2067;0.0262569;0.0355864;0.0323835
1573143349449;7.86718;4866;0.240816;0.508493;0.138579
1573143353783;8.43992;4334;0.231647;0.572734;0.154728
1573143357783;8.37162;1000;0.0253432;0.0153818;0.0481870
1573143361049;8.29602;933;0.0315045;0.0202827;0.0948599
