HRV.time;HRV.x;HRV.y;HRV.z
1573142107335;10.8408;59.4374;29.7218
1573142107585;10.7940;59.4696;29.7365
1573142107835;10.7842;59.4823;29.7334
1573142108085;10.7752;59.5003;29.7244
1573142108335;10.7667;59.5218;29.7114
1573142108585;10.7291;59.6209;29.6500
1573142108835;10.7144;59.6549;29.6307
1573142109085;10.6987;59.6828;29.6186
1573142109335;10.6817;59.7031;29.6152
1573142109585;10.7585;59.6407;29.6008
1573142109835;10.8360;59.5899;29.5741
1573142110085;10.9114;59.5383;29.5503
1573142110335;11.0147;59.4444;29.5409
1573142110585;11.0644;59.3824;29.5532
1573142110835;11.1098;59.3118;29.5784
1573142111085;11.0928;59.3398;29.5674
1573142111335;10.9527;59.5134;29.5338
1573142111585;10.8070;59.5881;29.6049
1573142111835;10.7705;59.5845;29.6450
1573142112085;10.9157;59.6367;29.4476
1573142112335;11.0561;59.6903;29.2535
1573142112585;11.1915;59.7403;29.0682
1573142112835;11.2124;59.7506;29.0370
1573142113085;11.1953;59.7371;29.0676
1573142113335;11.1777;59.7182;29.1041
1573142113585;11.1732;59.7127;29.1141
1573142113835;11.1864;59.7286;29.0850
1573142114085;11.1987;59.7403;29.0610
1573142114335;11.2096;59.7442;29.0461
1573142114585;11.1732;59.7664;29.0604
1573142114835;11.1445;59.8282;29.0274
1573142115085;11.1231;59.9273;28.9496
1573142115335;11.1180;59.9700;28.9120
1573142115585;11.1139;60.0173;28.8688
1573142115835;11.1097;60.0622;28.8280
1573142116085;11.1043;60.0981;28.7976
1573142116335;11.1692;59.8639;28.9670
1573142116585;10.8825;59.9742;29.1433
1573142116835;10.5180;59.2042;30.2778
1573142117085;10.1524;57.9267;31.9209
1573142117335;9.86409;56.5935;33.5424
1573142117585;9.79423;56.1587;34.0471
1573142117835;9.80237;56.0247;34.1729
1573142118085;9.89140;56.2024;33.9062
1573142118335;10.0526;56.6342;33.3132
1573142118585;10.2688;57.2149;32.5163
1573142118835;10.6609;58.1328;31.2062
1573142119085;11.0661;58.8392;30.0947
1573142119335;11.4654;59.2592;29.2754
1573142119585;11.7048;59.3861;28.9091
1573142119835;11.9606;59.4769;28.5626
1573142120085;12.2449;59.5954;28.1596
1573142120335;12.5663;59.7824;27.6513
1573142120585;13.1554;60.1606;26.6840
1573142120835;13.7726;60.4887;25.7388
1573142121085;14.3884;60.6525;24.9591
1573142121335;14.9691;60.5370;24.4939
1573142121585;15.1413;60.4104;24.4483
1573142121835;15.3055;60.2079;24.4865
1573142122085;15.4637;59.9389;24.5974
1573142122335;15.6220;59.6290;24.7490
1573142122585;15.7895;59.3134;24.8971
1573142122835;15.9758;59.0273;24.9969
1573142123085;16.6858;58.1518;25.1624
1573142123335;17.5102;57.2948;25.1950
1573142123585;18.3990;56.5445;25.0566
1573142123835;19.3953;55.8626;24.7421
1573142124085;20.4515;55.2505;24.2980
1573142124335;21.2788;54.8463;23.8750
1573142124585;22.4082;54.3384;23.2534
1573142124835;23.5485;53.7769;22.6746
1573142125085;24.6742;53.1267;22.1990
1573142125335;25.4780;52.5956;21.9264
1573142125585;26.2684;52.0109;21.7207
1573142125835;27.0276;51.3546;21.6177
1573142126085;27.3266;51.0664;21.6070
1573142126335;27.2352;51.1541;21.6107
1573142126585;27.1417;51.2416;21.6168
1573142126835;27.0483;51.3304;21.6213
1573142127085;27.1584;51.2176;21.6240
1573142127335;28.4491;49.3469;22.2040
1573142127585;29.2991;47.1927;23.5082
1573142127835;29.8357;44.8874;25.2770
1573142128085;30.1430;42.9526;26.9044
1573142128335;30.3959;41.6012;28.0030
1573142128585;30.7074;40.8970;28.3956
1573142128835;31.1052;40.8011;28.0937
1573142129085;31.6712;41.2135;27.1153
1573142129335;32.1377;41.9112;25.9511
1573142129585;32.4710;42.6855;24.8435
1573142129835;32.7165;43.4676;23.8159
1573142130085;32.9209;44.2126;22.8664
1573142130335;33.1531;44.9500;21.8968
1573142130585;33.4673;45.6667;20.8660
1573142130835;33.9178;46.3816;19.7006
1573142131085;34.1006;46.5720;19.3274
1573142131335;34.3980;46.8019;18.8001
1573142131585;34.7838;47.0269;18.1893
1573142131835;35.2147;47.1852;17.6001
1573142132085;35.8024;47.2256;16.9720
1573142132335;36.3297;47.0313;16.6390
1573142132585;36.7766;46.5972;16.6262
1573142132835;37.0452;46.1635;16.7913
1573142133085;37.3819;45.4832;17.1349
1573142133335;37.7342;44.7705;17.4953
1573142133585;38.3513;43.6705;17.9782
1573142133835;39.0233;42.6596;18.3171
1573142134085;39.7354;41.7608;18.5039
1573142134335;40.9915;40.1413;18.8672
1573142134585;41.8482;38.5885;19.5633
1573142134835;42.2035;37.1381;20.6584
1573142135085;42.0661;35.8727;22.0612
1573142135335;41.5576;34.9025;23.5399
1573142135585;41.3923;34.7352;23.8724
1573142135835;41.2621;34.7168;24.0211
1573142136085;41.2528;34.9183;23.8290
1573142136335;41.3816;35.8954;22.7229
1573142136585;41.4641;37.1857;21.3502
1573142136835;41.4552;38.6509;19.8940
1573142137085;41.4029;39.7873;18.8099
1573142137335;41.2680;41.1933;17.5388
1573142137585;41.0183;42.4414;16.5404
1573142137835;40.6876;43.4832;15.8292
1573142138085;40.3268;44.3148;15.3584
1573142138335;39.9954;44.9481;15.0565
1573142138585;39.7427;45.4115;14.8458
1573142138835;39.5235;45.7690;14.7075
1573142139085;39.3339;45.9193;14.7468
1573142139335;39.1974;45.8564;14.9462
1573142139585;39.1417;45.6318;15.2265
1573142139835;39.1987;45.3167;15.4846
1573142140085;39.3916;44.9567;15.6517
1573142140335;39.7246;44.5876;15.6877
1573142140585;40.2208;44.1082;15.6710
1573142140835;40.7040;43.5905;15.7055
1573142141085;41.1571;43.0565;15.7863
1573142141335;41.4734;42.8098;15.7168
1573142141585;41.7352;42.7329;15.5319
1573142141835;42.1065;42.6959;15.1976
1573142142085;42.5543;42.6697;14.7759
1573142142335;43.3295;42.5785;14.0920
1573142142585;44.0605;42.3863;13.5533
1573142142835;44.7206;42.0788;13.2006
1573142143085;45.7007;41.2503;13.0489
1573142143335;46.3258;40.2178;13.4564
1573142143585;46.7192;39.1141;14.1667
1573142143835;46.7768;39.0146;14.2086
1573142144085;46.8877;38.9358;14.1765
1573142144335;47.0485;38.8728;14.0786
1573142144585;46.9393;38.9041;14.1566
1573142144835;46.7207;38.9680;14.3112
1573142145085;46.4961;39.0555;14.4484
1573142145335;46.2815;39.1777;14.5409
1573142145585;46.4313;39.0493;14.5193
1573142145835;46.5586;38.8885;14.5529
1573142146085;46.6669;38.7020;14.6311
1573142146335;46.7521;38.5221;14.7258
1573142146585;46.8318;38.3371;14.8311
1573142146835;46.9098;38.1544;14.9358
1573142147085;47.0058;37.9358;15.0584
1573142147335;47.0199;37.9053;15.0748
1573142147585;47.0338;37.8778;15.0885
1573142147835;47.0469;37.8538;15.0992
1573142148085;47.1162;37.7419;15.1419
1573142148335;47.1795;37.6574;15.1631
1573142148585;47.2377;37.6042;15.1581
1573142148835;47.1496;37.6338;15.2166
1573142149085;47.0634;37.6111;15.3255
1573142149335;46.9899;37.5450;15.4650
1573142149585;46.9438;37.4490;15.6072
1573142149835;46.9436;37.4927;15.5637
1573142150085;47.1201;37.0547;15.8252
1573142150335;47.4228;36.6124;15.9647
1573142150585;47.8371;36.1761;15.9868
1573142150835;48.3250;35.7412;15.9338
1573142151085;47.9425;36.0158;16.0417
1573142151335;47.4814;36.2848;16.2338
1573142151585;46.9922;36.5636;16.4442
1573142151835;46.5168;36.8636;16.6196
1573142152085;45.4303;37.6007;16.9690
1573142152335;44.3483;38.3263;17.3253
1573142152585;43.2863;39.0078;17.7059
1573142152835;42.2518;39.6129;18.1354
1573142153085;41.4706;40.0235;18.5059
1573142153335;40.7579;40.3636;18.8786
1573142153585;40.1278;40.6387;19.2335
1573142153835;40.3169;40.5306;19.1525
1573142154085;40.3959;40.4135;19.1906
1573142154335;40.3951;40.5372;19.0677
1573142154585;40.4470;40.6679;18.8851
1573142154835;40.5204;40.7480;18.7316
1573142155085;40.5955;40.7752;18.6293
1573142155335;40.6620;40.7589;18.5791
1573142155585;40.7032;40.7369;18.5598
1573142155835;40.7455;40.7258;18.5288
1573142156085;40.7971;40.7363;18.4665
1573142156335;40.8471;40.7719;18.3810
1573142156585;40.8952;40.8358;18.2690
1573142156835;40.9274;40.9228;18.1498
1573142157085;40.9260;41.0224;18.0517
1573142157335;40.7881;41.2475;17.9644
1573142157585;41.0810;41.0011;17.9178
1573142157835;41.4559;40.7546;17.7895
1573142158085;42.0945;40.4075;17.4980
1573142158335;42.8157;40.0572;17.1271
1573142158585;43.6045;39.6987;16.6968
1573142158835;44.3358;39.3722;16.2920
1573142159085;45.0876;39.0210;15.8914
1573142159335;45.8224;38.6312;15.5464
1573142159585;46.5032;38.1945;15.3024
1573142159835;47.1325;37.6805;15.1870
1573142160085;47.6468;37.1275;15.2257
1573142160335;47.6817;37.0863;15.2320
1573142160585;47.7192;37.0470;15.2339
1573142160835;47.7589;37.0101;15.2310
1573142161085;47.7997;36.9759;15.2244
1573142161335;46.5734;37.6840;15.7426
1573142161585;44.9280;38.2495;16.8225
1573142161835;43.0273;38.7304;18.2422
1573142162085;40.9969;39.2244;19.7787
1573142162335;39.0377;39.8063;21.1560
1573142162585;37.2534;40.5430;22.2036
1573142162835;35.5560;41.5332;22.9109
1573142163085;35.4451;41.6401;22.9148
1573142163335;35.3756;41.7739;22.8505
1573142163585;35.3386;41.9232;22.7382
1573142163835;35.3324;41.9832;22.6844
1573142164085;35.3300;42.0374;22.6326
1573142164335;35.3255;42.1000;22.5746
1573142164585;35.3158;42.1429;22.5413
1573142164835;35.2909;42.1772;22.5319
1573142165085;35.2571;42.1846;22.5583
1573142165335;35.2186;42.1724;22.6090
1573142165585;35.1802;42.1493;22.6705
1573142165835;35.1450;42.1222;22.7328
1573142166085;35.1157;42.0972;22.7872
1573142166335;35.0915;42.0764;22.8321
1573142166585;35.0577;42.0503;22.8919
1573142166835;35.0193;42.0258;22.9549
1573142167085;34.9703;41.9997;23.0300
1573142167335;34.9192;41.9764;23.1045
1573142167585;34.8565;41.9524;23.1910
1573142167835;34.8978;41.9640;23.1382
1573142168085;34.9782;41.9742;23.0477
1573142168335;35.0557;41.9679;22.9764
1573142168585;35.1293;41.9437;22.9270
1573142168835;35.1998;41.9031;22.8971
1573142169085;35.2508;41.8648;22.8844
1573142169335;35.3048;41.8215;22.8738
1573142169585;35.3640;41.7763;22.8596
1573142169835;35.4188;41.7393;22.8419
1573142170085;35.4789;41.7035;22.8176
1573142170335;35.5428;41.6682;22.7890
1573142170585;35.6084;41.6319;22.7597
1573142170835;35.6733;41.5928;22.7340
1573142171085;35.0341;41.9512;23.0147
1573142171335;34.2916;42.2920;23.4164
1573142171585;33.4797;42.6338;23.8866
1573142171835;32.4740;43.0583;24.4676
1573142172085;31.4525;43.5262;25.0214
1573142172335;30.8760;43.8571;25.2670
1573142172585;30.3943;44.2353;25.3705
1573142172835;29.9717;44.6773;25.3510
1573142173085;29.9480;44.7111;25.3408
1573142173335;29.9295;44.7476;25.3230
1573142173585;29.9117;44.7897;25.2986
1573142173835;29.8955;44.8278;25.2768
1573142174085;29.9118;44.7967;25.2915
1573142174335;29.9143;44.7936;25.2922
1573142174585;29.9171;44.7917;25.2911
1573142174835;29.9202;44.7912;25.2886
1573142175085;29.9681;44.7970;25.2349
1573142175335;30.0148;44.8111;25.1741
1573142175585;30.0162;44.8118;25.1720
1573142175835;29.9472;44.7796;25.2732
1573142176085;29.8793;44.7473;25.3734
1573142176335;29.8112;44.7161;25.4727
1573142176585;29.7180;44.6761;25.6059
1573142176835;29.7026;44.6699;25.6275
1573142177085;29.6862;44.6642;25.6496
1573142177335;29.7509;44.6830;25.5661
1573142177585;29.8060;44.6936;25.5003
1573142177835;29.8605;44.6961;25.4434
1573142178085;29.9123;44.6866;25.4011
1573142178335;29.9329;44.6758;25.3913
1573142178585;29.9407;44.6678;25.3915
1573142178835;29.9474;44.6565;25.3961
1573142179085;29.9797;44.5756;25.4447
1573142179335;29.9833;44.5648;25.4519
1573142179585;30.0414;44.3971;25.5615
1573142179835;30.1117;44.2391;25.6492
1573142180085;30.2033;44.1053;25.6914
1573142180335;30.3225;44.0053;25.6721
1573142180585;30.8101;43.7718;25.4181
1573142180835;31.3448;43.6184;25.0369
1573142181085;31.9061;43.5145;24.5794
1573142181335;32.4672;43.4220;24.1108
1573142181585;32.6770;43.3818;23.9412
1573142181835;32.8834;43.3290;23.7877
1573142182085;33.0805;43.2549;23.6646
1573142182335;33.4614;43.0385;23.5001
1573142182585;33.7984;42.7607;23.4409
1573142182835;34.1033;42.4375;23.4592
1573142183085;34.3918;42.0895;23.5187
1573142183335;7.93152;27.8265;64.2419
1573142183585;7.93152;27.8265;64.2419
1573142183835;8.23050;28.6754;63.0941
1573142184085;8.69369;29.9943;61.3120
1573142184335;9.35869;31.8587;58.7826
1573142184585;10.2431;34.2786;55.4783
1573142184835;11.3594;37.2331;51.4075
1573142185085;12.5896;40.3515;47.0589
1573142185335;14.0846;43.9376;41.9778
1573142185585;15.7903;47.7367;36.4730
1573142185835;17.6105;51.3993;30.9902
1573142186085;19.4722;54.6435;25.8843
1573142186335;21.2749;57.1860;21.5391
1573142186585;22.9657;58.9106;18.1237
1573142186835;24.5361;59.8576;15.6063
1573142187085;26.0268;60.1890;13.7842
1573142187335;27.3305;60.1597;12.5098
1573142187585;28.7405;59.9758;11.2837
1573142187835;30.2758;59.6705;10.0538
1573142188085;31.9198;59.2138;8.86637
1573142188335;8.02865;27.6687;64.3026
1573142188585;8.02865;27.6687;64.3026
1573142188835;8.28333;28.6127;63.1040
1573142189085;8.73539;29.9714;61.2932
1573142189335;9.44474;31.9987;58.5565
1573142189585;10.2994;34.3542;55.3464
1573142189835;11.3460;37.1324;51.5216
1573142190085;12.5984;40.3129;47.0887
1573142190335;14.0507;43.8023;42.1470
1573142190585;15.6702;47.4244;36.9054
1573142190835;17.4019;50.9465;31.6516
1573142191085;19.1722;54.1118;26.7160
1573142191335;20.9174;56.7202;22.3624
1573142191585;22.5901;58.6589;18.7510
1573142191835;24.1722;59.9326;15.8952
1573142192085;25.7003;60.6533;13.6463
1573142192335;27.2149;60.9470;11.8382
1573142192585;28.7517;60.9237;10.3246
1573142192835;30.3324;60.6556;9.01199
1573142193085;31.9625;60.1696;7.86795
1573142193335;33.6241;59.4602;6.91574
1573142193585;34.9227;58.8188;6.25853
1573142193835;36.3389;58.0784;5.58269
1573142194085;37.8309;57.1902;4.97894
1573142194335;7.90518;27.9560;64.1388
1573142194585;7.90518;27.9560;64.1388
1573142194835;8.22072;28.7540;63.0252
1573142195085;8.69166;30.0634;61.2449
1573142195335;9.35842;31.9177;58.7238
1573142195585;10.2386;34.3179;55.4434
1573142195835;11.3501;37.2551;51.3948
1573142196085;12.6936;40.6557;46.6508
1573142196335;8.02247;28.1757;63.8018
1573142196585;8.02247;28.1757;63.8018
1573142196835;8.27674;28.8541;62.8691
1573142197085;8.72865;30.1256;61.1458
1573142197335;9.43827;32.1041;58.4576
1573142197585;10.2927;34.4316;55.2757
1573142197835;11.3375;37.1877;51.4747
1573142198085;12.5895;40.3552;47.0553
1573142198335;13.7112;43.0525;43.2362
1573142198585;15.1213;46.2417;38.6370
1573142198835;16.7581;49.6483;33.5936
1573142199085;18.5026;52.8823;28.6151
1573142199335;20.2971;55.6990;24.0040
1573142199585;22.0522;57.8416;20.1063
1573142199835;23.5575;59.0870;17.3555
1573142200085;25.0151;59.7219;15.2630
1573142200335;7.84120;27.9799;64.1789
1573142200585;7.84120;27.9799;64.1789
1573142200835;8.18591;28.7558;63.0583
1573142201085;8.66071;30.0444;61.2949
1573142201335;9.33574;31.9069;58.7573
1573142201585;10.2302;34.3374;55.4325
1573142201835;11.3589;37.3140;51.3270
1573142202085;12.7209;40.7551;46.5240
1573142202335;14.4363;44.8400;40.7237
1573142202585;16.2343;48.7819;34.9838
1573142202835;18.0527;52.3413;29.6059
1573142203085;19.8207;55.2951;24.8841
1573142203335;21.5592;57.6028;20.8381
1573142203585;23.1456;59.0941;17.7603
1573142203835;24.6199;59.9291;15.4510
1573142204085;26.0518;60.3119;13.6363
1573142204335;27.5027;60.4123;12.0851
1573142204585;29.0220;60.3319;10.6461
1573142204835;30.6150;60.1022;9.28274
1573142205085;32.2656;59.7058;8.02854
1573142205335;7.98248;28.1293;63.8882
1573142205585;7.98248;28.1293;63.8882
1573142205835;8.25962;28.8345;62.9059
1573142206085;8.71596;30.1065;61.1775
1573142206335;9.37763;31.9471;58.6753
1573142206585;10.2593;34.3499;55.3908
1573142206835;11.3750;37.2954;51.3296
1573142207085;12.7247;40.7075;46.5678
1573142207335;14.2865;44.4346;41.2790
1573142207585;NaN;NaN;NaN
1573142207835;NaN;NaN;NaN
1573142208085;NaN;NaN;NaN
1573142208335;NaN;NaN;NaN
1573142208585;NaN;NaN;NaN
1573142208835;NaN;NaN;NaN
1573142209085;NaN;NaN;NaN
1573142209335;NaN;NaN;NaN
1573142209585;NaN;NaN;NaN
1573142209835;NaN;NaN;NaN
1573142210085;NaN;NaN;NaN
1573142210335;NaN;NaN;NaN
1573142210585;NaN;NaN;NaN
1573142210835;NaN;NaN;NaN
1573142211085;NaN;NaN;NaN
1573142211335;NaN;NaN;NaN
1573142211585;NaN;NaN;NaN
1573142211835;NaN;NaN;NaN
1573142212085;NaN;NaN;NaN
1573142212335;NaN;NaN;NaN
1573142212585;NaN;NaN;NaN
1573142212835;NaN;NaN;NaN
1573142213085;NaN;NaN;NaN
1573142213335;NaN;NaN;NaN
1573142213585;NaN;NaN;NaN
1573142213835;NaN;NaN;NaN
1573142214085;NaN;NaN;NaN
1573142214335;NaN;NaN;NaN
1573142214585;NaN;NaN;NaN
1573142214835;NaN;NaN;NaN
1573142215085;NaN;NaN;NaN
1573142215335;NaN;NaN;NaN
1573142215585;NaN;NaN;NaN
1573142215835;NaN;NaN;NaN
1573142216085;NaN;NaN;NaN
1573142216335;NaN;NaN;NaN
1573142216585;NaN;NaN;NaN
1573142216835;NaN;NaN;NaN
1573142217085;NaN;NaN;NaN
1573142217335;NaN;NaN;NaN
1573142217585;NaN;NaN;NaN
1573142217835;NaN;NaN;NaN
1573142218085;NaN;NaN;NaN
1573142218335;NaN;NaN;NaN
1573142218585;NaN;NaN;NaN
1573142218835;NaN;NaN;NaN
1573142219085;NaN;NaN;NaN
1573142219335;NaN;NaN;NaN
1573142219585;NaN;NaN;NaN
1573142219835;NaN;NaN;NaN
1573142220085;NaN;NaN;NaN
1573142220335;NaN;NaN;NaN
1573142220585;NaN;NaN;NaN
1573142220835;NaN;NaN;NaN
1573142221085;NaN;NaN;NaN
1573142221335;NaN;NaN;NaN
1573142221585;NaN;NaN;NaN
1573142221835;NaN;NaN;NaN
1573142222085;NaN;NaN;NaN
1573142222335;NaN;NaN;NaN
1573142222585;NaN;NaN;NaN
1573142222835;NaN;NaN;NaN
1573142223085;NaN;NaN;NaN
1573142223335;NaN;NaN;NaN
1573142223585;NaN;NaN;NaN
1573142223835;NaN;NaN;NaN
1573142224085;NaN;NaN;NaN
1573142224335;NaN;NaN;NaN
1573142224585;NaN;NaN;NaN
1573142224835;NaN;NaN;NaN
1573142225085;NaN;NaN;NaN
1573142225335;NaN;NaN;NaN
1573142225585;NaN;NaN;NaN
1573142225835;NaN;NaN;NaN
1573142226085;NaN;NaN;NaN
1573142226335;NaN;NaN;NaN
1573142226585;NaN;NaN;NaN
1573142226835;NaN;NaN;NaN
1573142227085;NaN;NaN;NaN
1573142227335;NaN;NaN;NaN
1573142227585;NaN;NaN;NaN
1573142227835;NaN;NaN;NaN
1573142228085;NaN;NaN;NaN
1573142228335;NaN;NaN;NaN
1573142228585;NaN;NaN;NaN
1573142228835;NaN;NaN;NaN
1573142229085;NaN;NaN;NaN
1573142229335;NaN;NaN;NaN
1573142229585;NaN;NaN;NaN
1573142229835;NaN;NaN;NaN
1573142230085;NaN;NaN;NaN
1573142230335;NaN;NaN;NaN
1573142230585;NaN;NaN;NaN
1573142230835;NaN;NaN;NaN
1573142231085;NaN;NaN;NaN
1573142231335;NaN;NaN;NaN
1573142231585;NaN;NaN;NaN
1573142231835;NaN;NaN;NaN
1573142232085;NaN;NaN;NaN
1573142232335;NaN;NaN;NaN
1573142232585;NaN;NaN;NaN
1573142232835;NaN;NaN;NaN
1573142233085;NaN;NaN;NaN
1573142233335;NaN;NaN;NaN
1573142233585;NaN;NaN;NaN
1573142233835;NaN;NaN;NaN
1573142234085;NaN;NaN;NaN
1573142234335;NaN;NaN;NaN
1573142234585;NaN;NaN;NaN
1573142234835;NaN;NaN;NaN
1573142235085;NaN;NaN;NaN
1573142235335;NaN;NaN;NaN
1573142235585;NaN;NaN;NaN
1573142235835;NaN;NaN;NaN
1573142236085;NaN;NaN;NaN
1573142236335;NaN;NaN;NaN
1573142236585;NaN;NaN;NaN
1573142236835;NaN;NaN;NaN
1573142237085;NaN;NaN;NaN
1573142237335;NaN;NaN;NaN
1573142237585;NaN;NaN;NaN
1573142237835;NaN;NaN;NaN
1573142238085;NaN;NaN;NaN
1573142238335;NaN;NaN;NaN
1573142238585;NaN;NaN;NaN
1573142238835;NaN;NaN;NaN
1573142239085;NaN;NaN;NaN
1573142239335;NaN;NaN;NaN
1573142239585;NaN;NaN;NaN
1573142239835;NaN;NaN;NaN
1573142240085;NaN;NaN;NaN
1573142240335;NaN;NaN;NaN
1573142240585;NaN;NaN;NaN
1573142240835;NaN;NaN;NaN
1573142241085;NaN;NaN;NaN
1573142241335;NaN;NaN;NaN
1573142241585;NaN;NaN;NaN
1573142241835;NaN;NaN;NaN
1573142242085;NaN;NaN;NaN
1573142242335;NaN;NaN;NaN
1573142242585;NaN;NaN;NaN
1573142242835;NaN;NaN;NaN
1573142243085;NaN;NaN;NaN
1573142243335;NaN;NaN;NaN
1573142243585;NaN;NaN;NaN
1573142243835;NaN;NaN;NaN
1573142244085;NaN;NaN;NaN
1573142244335;7.92367;27.7243;64.3520
1573142244585;7.92367;27.7243;64.3520
1573142244835;8.23323;28.6496;63.1171
1573142245085;8.70337;30.0041;61.2925
1573142245335;9.40899;31.9911;58.5999
1573142245585;10.2802;34.3780;55.3418
1573142245835;11.3521;37.2162;51.4317
1573142246085;12.6364;40.4728;46.8909
1573142246335;13.8701;43.4386;42.6913
1573142246585;15.3679;46.8108;37.8213
1573142246835;17.0671;50.3129;32.6200
1573142247085;18.8526;53.5680;27.5794
1573142247335;20.6585;56.3284;23.0131
1573142247585;22.4040;58.3760;19.2200
1573142247835;24.0474;59.6409;16.3117
1573142248085;25.6779;60.2049;14.1173
1573142248335;27.2105;60.1401;12.6494
1573142248585;28.7076;59.6605;11.6318
1573142248835;30.2314;58.9314;10.8372
1573142249085;31.7635;58.0891;10.1474
1573142249335;33.3761;57.1315;9.49244
1573142249585;35.0340;56.0357;8.93030
1573142249835;36.6970;54.7637;8.53934
1573142250085;38.3217;53.2976;8.38067
1573142250335;39.8769;51.6602;8.46296
1573142250585;41.2968;50.0057;8.69750
1573142250835;42.7004;48.3117;8.98781
1573142251085;44.1099;46.6384;9.25171
1573142251335;45.5418;45.0343;9.42396
1573142251585;47.0078;43.5177;9.47450
1573142251835;48.4976;42.0927;9.40971
1573142252085;49.8009;40.9578;9.24122
1573142252335;51.1484;39.8877;8.96392
1573142252585;52.5104;38.8546;8.63494
1573142252835;53.8539;37.8417;8.30444
1573142253085;55.1586;36.8399;8.00146
1573142253335;56.8483;35.3871;7.76463
1573142253585;58.2125;33.9616;7.82590
1573142253835;59.3288;32.6159;8.05522
1573142254085;60.1569;31.6681;8.17496
1573142254335;61.0842;30.8233;8.09243
1573142254585;62.1303;30.0668;7.80286
