STR.time;STR.data
1573142083574;25.05863
1573142083640;25.05957
1573142083707;25.056648
1573142083774;25.043415
1573142083840;25.0366
1573142083907;25.036459
1573142083974;25.033104
1573142084040;25.024246
1573142084107;24.997166
1573142084174;24.992311
1573142084240;24.995546
1573142084307;24.99393
1573142084374;24.984224
1573142084440;25.226612
1573142084507;25.413294
1573142084574;25.413294
1573142084640;25.039692
1573142084707;24.940348
1573142084774;24.933453
1573142084840;24.92493
1573142084907;24.915792
1573142084974;24.914312
1573142085040;24.913483
1573142085107;24.91792
1573142085174;24.883692
1573142085240;24.8395
1573142085307;24.796926
1573142085374;24.755924
1573142085440;24.712044
1573142085507;24.65998
1573142085574;24.604622
1573142085640;24.550808
1573142085707;24.498753
1573142085774;24.439564
1573142085840;24.382132
1573142085907;24.322031
1573142085974;24.2524
1573142086040;24.193237
1573142086107;24.145763
1573142086174;24.121244
1573142086240;24.094667
1573142086307;24.068422
1573142086374;24.05467
1573142086440;24.048273
1573142086507;24.052374
1573142086574;24.063667
1573142086640;24.087376
1573142086707;24.118351
1573142086774;24.165659
1573142086840;24.220486
1573142086907;24.277285
1573142086974;24.335796
1573142087040;24.398064
1573142087107;24.467562
1573142087174;24.542334
1573142087240;24.628593
1573142087307;24.717323
1573142087374;24.802588
1573142087440;24.887943
1573142087507;24.971819
1573142087574;25.05782
1573142087640;25.13519
1573142087707;25.207256
1573142087774;25.27048
1573142087840;25.32985
1573142087907;25.38744
1573142087974;25.45092
1573142088040;25.511045
1573142088107;25.712217
1573142088174;25.943262
1573142088240;26.159014
1573142088307;26.370508
1573142088374;26.600237
1573142088440;26.846958
1573142088507;27.039255
1573142088574;27.208843
1573142088640;27.402569
1573142088707;27.610203
1573142088774;27.859373
1573142088840;28.081526
1573142088907;28.289015
1573142088974;28.467537
1573142089040;28.622437
1573142089107;28.78212
1573142089174;28.95151
1573142089240;29.088821
1573142089307;29.226036
1573142089374;29.350658
1573142089440;29.395939
1573142089507;29.480387
1573142089574;29.601849
1573142089640;29.787868
