TEMP.time;TEMP.data
1573142083574;29.88931
1573142083640;29.88931
1573142083707;29.88931
1573142083774;29.88931
1573142083840;29.88931
1573142083907;29.88931
1573142083974;29.88931
1573142084040;29.88931
1573142084107;29.911718
1573142084174;29.88931
1573142084240;29.88931
1573142084307;29.88931
1573142084374;29.88931
1573142084440;29.88931
1573142084507;29.88931
1573142084574;29.93413
1573142084640;29.911718
1573142084707;29.93413
1573142084774;29.93413
1573142084840;29.93413
1573142084907;29.911718
1573142084974;29.911718
1573142085040;29.911718
1573142085107;29.911718
1573142085174;29.93413
1573142085240;29.93413
1573142085307;29.911718
1573142085374;29.911718
1573142085440;29.93413
1573142085507;29.911718
1573142085574;29.93413
1573142085640;29.93413
1573142085707;29.93413
1573142085774;29.911718
1573142085840;29.93413
1573142085907;29.93413
1573142085974;29.911718
1573142086040;29.93413
1573142086107;29.93413
1573142086174;29.93413
1573142086240;29.93413
1573142086307;29.93413
1573142086374;29.911718
1573142086440;29.93413
1573142086507;29.911718
1573142086574;29.93413
1573142086640;29.911718
1573142086707;29.911718
1573142086774;29.93413
1573142086840;29.911718
1573142086907;29.93413
1573142086974;29.911718
1573142087040;29.93413
1573142087107;29.93413
1573142087174;29.93413
1573142087240;29.93413
1573142087307;29.911718
1573142087374;29.93413
1573142087440;29.93413
1573142087507;29.93413
1573142087574;29.93413
1573142087640;29.93413
1573142087707;29.93413
1573142087774;29.93413
1573142087840;29.93413
1573142087907;29.93413
1573142087974;29.93413
1573142088040;29.93413
1573142088107;29.93413
1573142088174;29.93413
1573142088240;29.93413
1573142088307;29.93413
1573142088374;29.93413
1573142088440;29.93413
1573142088507;29.93413
1573142088574;29.93413
1573142088640;29.93413
1573142088707;29.93413
1573142088774;29.93413
1573142088840;29.93413
1573142088907;29.93413
1573142088974;29.93413
1573142089040;29.911718
1573142089107;29.93413
1573142089174;29.93413
1573142089240;29.93413
1573142089307;29.93413
1573142089374;29.911718
1573142089440;29.911718
1573142089507;29.93413
1573142089574;29.93413
1573142089640;29.93413
1573142089707;29.911718
1573142089774;29.93413
1573142089840;29.93413
1573142089907;29.93413
1573142089974;29.93413
1573142090040;29.911718
1573142090107;29.93413
1573142090174;29.93413
1573142090240;29.93413
1573142090307;29.93413
1573142090374;29.911718
1573142090440;29.93413
1573142090507;29.93413
1573142090574;29.93413
1573142090640;29.911718
1573142090707;29.93413
1573142090774;29.93413
1573142090840;29.93413
1573142090907;29.93413
1573142090974;29.93413
1573142091040;29.93413
1573142091107;29.93413
1573142091174;29.93413
1573142091240;29.93413
1573142091307;29.93413
1573142091374;29.911718
1573142091440;29.93413
1573142091507;29.911718
1573142091574;29.93413
1573142091640;29.93413
1573142091707;29.911718
1573142091774;29.911718
1573142091840;29.93413
1573142091907;29.93413
1573142091974;29.93413
1573142092040;29.93413
1573142092107;29.88931
1573142092174;29.88931
1573142092240;29.911718
1573142092307;29.88931
1573142092374;29.93413
1573142092440;29.93413
1573142092507;29.93413
1573142092574;29.93413
1573142092640;29.93413
1573142092707;29.93413
1573142092774;29.911718
1573142092840;29.93413
1573142092907;29.93413
1573142092974;29.93413
1573142093040;29.93413
1573142093107;29.911718
1573142093174;29.93413
1573142093240;29.93413
1573142093307;29.911718
1573142093374;29.93413
1573142093440;29.93413
1573142093507;29.911718
1573142093574;29.911718
1573142093640;29.911718
1573142093707;29.88931
1573142093774;29.911718
1573142093840;29.911718
1573142093907;29.911718
1573142093974;29.911718
1573142094040;29.93413
1573142094107;29.93413
1573142094174;29.911718
1573142094240;29.911718
1573142094307;29.911718
1573142094374;29.911718
1573142094440;29.93413
1573142094507;29.911718
1573142094574;29.93413
1573142094640;29.93413
1573142094707;29.93413
1573142094774;29.93413
1573142094840;29.911718
1573142094907;29.93413
1573142094974;29.93413
1573142095040;29.93413
1573142095107;29.911718
1573142095174;29.911718
1573142095240;29.93413
1573142095307;29.911718
1573142095374;29.911718
1573142095440;29.911718
1573142095507;29.93413
1573142095574;29.911718
1573142095640;29.911718
1573142095707;29.911718
1573142095774;29.88931
1573142095840;29.911718
1573142095907;29.88931
1573142095974;29.88931
1573142096040;29.911718
1573142096107;29.911718
1573142096174;29.88931
1573142096240;29.88931
1573142096307;29.88931
1573142096374;29.88931
1573142096440;29.88931
1573142096507;29.88931
1573142096574;29.911718
1573142096640;29.911718
1573142096707;29.911718
1573142096774;29.911718
1573142096840;29.911718
1573142096907;29.88931
1573142096974;29.911718
1573142097040;29.911718
1573142097107;29.911718
1573142097174;29.88931
1573142097240;29.911718
1573142097307;29.911718
1573142097374;29.88931
1573142097440;29.88931
1573142097507;29.88931
1573142097574;29.88931
1573142097640;29.88931
1573142097707;29.88931
1573142097774;29.88931
1573142097840;29.88931
1573142097907;29.88931
1573142097974;29.88931
1573142098040;29.88931
1573142098107;29.88931
1573142098174;29.88931
1573142098240;29.88931
1573142098307;29.88931
1573142098374;29.88931
1573142098440;29.88931
1573142098507;29.88931
1573142098574;29.911718
1573142098640;29.911718
1573142098707;29.88931
1573142098774;29.88931
1573142098840;29.88931
1573142098907;29.911718
1573142098974;29.88931
1573142099040;29.911718
1573142099107;29.911718
1573142099174;29.88931
1573142099240;29.911718
1573142099307;29.911718
1573142099374;29.88931
1573142099440;29.88931
1573142099507;29.88931
1573142099574;29.88931
1573142099640;29.88931
1573142099707;29.88931
1573142099774;29.88931
1573142099840;29.88931
1573142099907;29.88931
1573142099974;29.88931
1573142100040;29.88931
1573142100107;29.88931
1573142100174;29.88931
1573142100240;29.88931
1573142100307;29.88931
1573142100374;29.88931
1573142100440;29.88931
1573142100507;29.88931
1573142100574;29.88931
1573142100640;29.88931
1573142100707;29.88931
1573142100774;29.88931
1573142100840;29.88931
1573142100907;29.88931
1573142100974;29.88931
1573142101040;29.88931
1573142101107;29.88931
1573142101174;29.88931
1573142101240;29.88931
1573142101307;29.88931
1573142101374;29.88931
1573142101440;29.88931
1573142101507;29.88931
1573142101574;29.88931
1573142101640;29.88931
1573142101707;29.88931
1573142101774;29.88931
1573142101840;29.88931
1573142101907;29.88931
1573142101974;29.88931
1573142102040;29.88931
1573142102107;29.88931
1573142102174;29.88931
1573142102240;29.88931
1573142102307;29.88931
1573142102374;29.88931
1573142102440;29.88931
1573142102507;29.88931
1573142102574;29.88931
1573142102640;29.88931
1573142102707;29.88931
1573142102774;29.88931
1573142102840;29.88931
1573142102907;29.88931
1573142102974;29.88931
1573142103040;29.88931
1573142103107;29.88931
1573142103174;29.88931
1573142103240;29.88931
1573142103307;29.88931
1573142103374;29.88931
1573142103440;29.88931
1573142103507;29.88931
1573142103574;29.88931
1573142103640;29.88931
1573142103707;29.88931
1573142103774;29.88931
1573142103840;29.88931
1573142103907;29.88931
1573142103974;29.88931
1573142104040;29.88931
1573142104107;29.88931
1573142104174;29.88931
1573142104240;29.88931
1573142104307;29.88931
1573142104374;29.88931
1573142104440;29.88931
1573142104507;29.88931
1573142104574;29.88931
1573142104640;29.88931
1573142104707;29.88931
1573142104774;29.88931
1573142104840;29.88931
1573142104907;29.88931
1573142104974;29.88931
1573142105040;29.88931
1573142105107;29.88931
1573142105174;29.88931
1573142105240;29.88931
1573142105307;29.88931
1573142105374;29.88931
1573142105440;29.88931
1573142105507;29.88931
1573142105574;29.88931
1573142105640;29.88931
1573142105707;29.88931
1573142105774;29.88931
1573142105840;29.88931
1573142105907;29.88931
1573142105974;29.88931
1573142106040;29.88931
1573142106107;29.88931
1573142106174;29.88931
1573142106240;29.88931
1573142106307;29.88931
1573142106374;29.88931
1573142106440;29.88931
1573142106507;29.88931
1573142106574;29.88931
1573142106640;29.88931
1573142106707;29.88931
1573142106774;29.88931
1573142106840;29.88931
1573142106907;29.88931
1573142106974;29.88931
1573142107040;29.88931
1573142107107;29.88931
1573142107174;29.88931
1573142107240;29.88931
1573142107307;29.88931
1573142107374;29.88931
1573142107440;29.88931
1573142107507;29.88931
1573142107574;29.88931
1573142107640;29.88931
1573142107707;29.88931
1573142107774;29.88931
1573142107840;29.88931
1573142107907;29.88931
1573142107974;29.88931
1573142108040;29.88931
1573142108107;29.88931
1573142108174;29.88931
1573142108240;29.88931
1573142108307;29.88931
1573142108374;29.88931
1573142108440;29.88931
1573142108507;29.88931
1573142108574;29.88931
1573142108640;29.88931
1573142108707;29.88931
1573142108774;29.88931
1573142108840;29.88931
1573142108907;29.88931
1573142108974;29.88931
1573142109040;29.88931
1573142109107;29.88931
1573142109174;29.88931
1573142109240;29.88931
1573142109307;29.88931
1573142109374;29.88931
1573142109440;29.911718
1573142109507;29.911718
1573142109574;29.88931
1573142109640;29.88931
1573142109707;29.88931
1573142109774;29.88931
1573142109840;29.88931
1573142109907;29.88931
1573142109974;29.88931
1573142110040;29.88931
1573142110107;29.88931
1573142110174;29.911718
1573142110240;29.88931
1573142110307;29.911718
1573142110374;29.88931
1573142110440;29.88931
1573142110507;29.88931
1573142110574;29.911718
1573142110640;29.911718
1573142110707;29.911718
1573142110774;29.93413
1573142110840;29.93413
1573142110907;29.93413
1573142110974;29.93413
1573142111040;29.88931
1573142111107;29.93413
1573142111174;29.911718
1573142111240;29.93413
1573142111307;29.93413
1573142111374;29.93413
1573142111440;29.93413
1573142111507;29.911718
1573142111574;29.911718
1573142111640;29.911718
