HRV.time;HRV.x;HRV.y;HRV.z
1573142480574;0.515014;18.8964;80.5886
1573142480824;0.590438;19.1161;80.2934
1573142481074;0.670354;19.3559;79.9737
1573142481324;0.705206;19.4630;79.8318
1573142481574;0.679054;19.3787;79.9423
1573142481824;0.653317;19.2901;80.0566
1573142482074;0.709911;19.4924;79.7976
1573142482324;0.769050;19.7041;79.5268
1573142482574;0.830759;19.9199;79.2494
1573142482824;0.945810;20.2956;78.7586
1573142483074;1.06768;20.6481;78.2842
1573142483324;1.19541;20.9586;77.8460
1573142483574;1.27535;21.1120;77.6127
1573142483824;1.35626;21.2238;77.4199
1573142484074;1.43791;21.2941;77.2680
1573142484324;1.53223;21.3327;77.1350
1573142484574;1.62802;21.3401;77.0319
1573142484824;1.72573;21.3284;76.9459
1573142485074;1.75676;21.3220;76.9212
1573142485324;1.78809;21.3152;76.8967
1573142485574;1.81965;21.3092;76.8712
1573142485824;1.86396;21.3023;76.8338
1573142486074;1.90810;21.2962;76.7957
1573142486324;1.95173;21.2907;76.7576
1573142486574;1.97002;21.2888;76.7412
1573142486824;1.98782;21.2882;76.7240
1573142487074;2.00516;21.2904;76.7045
1573142487324;1.83578;21.2285;76.9357
1573142487574;1.68232;21.1228;77.1948
1573142487824;1.54636;20.9745;77.4791
1573142488074;1.55433;20.9864;77.4593
1573142488324;1.56183;20.9997;77.4384
1573142488574;1.56876;21.0129;77.4183
1573142488824;1.55020;20.9782;77.4716
1573142489074;1.53425;20.9513;77.5145
1573142489324;1.52083;20.9332;77.5460
1573142489574;1.49388;20.9094;77.5967
1573142489824;1.47366;20.9036;77.6227
1573142490074;1.45949;20.9110;77.6295
1573142490324;1.45340;20.9218;77.6248
1573142490574;1.44776;20.9598;77.5925
1573142490824;1.45224;21.0163;77.5314
1573142491074;1.45327;21.0233;77.5234
1573142491324;1.46623;21.1027;77.4311
1573142491574;1.48571;21.2137;77.3006
1573142491824;1.51203;21.3614;77.1265
1573142492074;1.43866;20.8801;77.6812
1573142492324;1.37621;20.3242;78.2996
1573142492574;1.32676;19.7221;78.9511
1573142492824;1.32355;19.6774;78.9990
1573142493074;1.33882;19.8589;78.8023
1573142493324;1.35734;20.0376;78.6051
1573142493574;1.37893;20.2097;78.4114
1573142493824;1.40580;20.3884;78.2058
1573142494074;1.43641;20.5610;78.0026
1573142494324;1.47097;20.7299;77.7992
1573142494574;1.48270;20.7812;77.7361
1573142494824;1.43976;20.6044;77.9558
1573142495074;1.39639;20.4334;78.1702
1573142495324;1.35295;20.2721;78.3750
1573142495574;1.34979;20.2615;78.3887
1573142495824;1.34653;20.2521;78.4014
1573142496074;1.34318;20.2440;78.4128
1573142496324;1.18375;19.9114;78.9048
1573142496574;1.05361;19.6822;79.2642
1573142496824;0.955593;19.5654;79.4790
1573142497074;0.887509;19.5734;79.5390
1573142497324;0.945479;19.4812;79.5733
1573142497574;1.03626;19.3570;79.6067
1573142497824;1.15824;19.2388;79.6030
1573142498074;1.16110;19.2372;79.6017
1573142498324;1.16412;19.2370;79.5989
1573142498574;1.16735;19.2391;79.5936
1573142498824;1.23152;19.3215;79.4470
1573142499074;1.41958;19.6368;78.9436
1573142499324;1.64179;20.0299;78.3283
1573142499574;1.80793;20.3051;77.8870
1573142499824;1.96248;20.5204;77.5172
1573142500074;2.12520;20.6873;77.1875
1573142500324;2.42342;20.8743;76.7023
1573142500574;2.63361;20.9308;76.4356
1573142500824;2.85481;20.9265;76.2187
1573142501074;2.99491;20.8935;76.1116
1573142501324;3.14287;20.8322;76.0249
1573142501574;3.14287;20.8322;76.0249
1573142501824;3.14287;20.8322;76.0249
1573142502074;3.14287;20.8322;76.0249
1573142502324;3.17744;20.7707;76.0518
1573142502574;3.21104;20.6914;76.0976
1573142502824;3.24345;20.5954;76.1611
1573142503074;3.21220;20.7040;76.0838
1573142503324;3.19443;20.7713;76.0343
1573142503574;3.17678;20.8385;75.9847
1573142503824;3.18949;20.7931;76.0174
1573142504074;3.20497;20.7438;76.0512
1573142504324;3.22055;20.7002;76.0793
1573142504574;3.38477;20.2986;76.3167
1573142504824;3.63605;19.7641;76.5999
1573142505074;3.88485;19.3074;76.8077
1573142505324;4.02129;19.1003;76.8784
1573142505574;4.09555;19.0194;76.8851
1573142505824;4.17048;18.9826;76.8469
1573142506074;4.22523;18.9942;76.7806
1573142506324;4.43553;19.1818;76.3826
1573142506574;4.66395;19.5091;75.8269
1573142506824;4.90588;19.9391;75.1550
1573142507074;5.18934;20.4842;74.3264
1573142507324;5.45579;20.9806;73.5636
1573142507574;5.68321;21.3319;72.9849
1573142507824;5.77902;21.4094;72.8116
1573142508074;5.84522;21.3646;72.7902
1573142508324;5.42355;23.0835;71.4930
1573142508574;5.16208;26.0845;68.7534
1573142508824;5.00631;29.8897;65.1040
1573142509074;5.04129;29.0941;65.8646
1573142509324;5.10203;28.3789;66.5191
1573142509574;5.24850;27.3593;67.3922
1573142509824;5.43819;26.4624;68.0994
1573142510074;5.65487;25.6447;68.7004
1573142510324;5.94457;24.6484;69.4071
1573142510574;6.22453;23.7168;70.0586
1573142510824;6.48742;22.9328;70.5798
1573142511074;6.70861;22.5065;70.7849
1573142511324;6.93812;22.4426;70.6193
1573142511574;7.23269;22.8086;69.9587
1573142511824;7.51823;23.4485;69.0333
1573142512074;7.51823;23.4485;69.0333
1573142512324;7.51823;23.4485;69.0333
1573142512574;7.92006;24.8090;67.2710
1573142512824;8.29331;26.1695;65.5372
1573142513074;8.59044;27.3651;64.0444
1573142513324;8.76071;28.2053;63.0340
1573142513574;8.80941;28.9661;62.2245
1573142513824;9.28455;29.0745;61.6410
1573142514074;10.4079;30.9325;58.6596
1573142514324;12.1785;34.6184;53.2031
1573142514574;14.1170;39.1119;46.7711
1573142514824;15.4632;42.5888;41.9481
1573142515074;15.1299;41.6377;43.2324
1573142515324;15.0131;41.3379;43.6490
1573142515574;14.9549;41.2671;43.7779
1573142515824;14.9245;41.3820;43.6934
1573142516074;14.8920;41.6500;43.4579
1573142516324;14.8370;42.0423;43.1206
1573142516574;14.7498;42.5533;42.6969
1573142516824;14.7888;42.2428;42.9684
1573142517074;14.8168;41.8276;43.3555
1573142517324;14.8449;41.3404;43.8147
1573142517574;14.7406;42.2277;43.0317
1573142517824;14.5330;42.9877;42.4792
1573142518074;14.2182;43.5539;42.2279
1573142518324;14.4279;43.3219;42.2502
1573142518574;13.9432;43.7036;42.3531
1573142518824;13.4467;44.0046;42.5487
1573142519074;12.9915;44.3369;42.6716
1573142519324;13.4405;43.6327;42.9268
1573142519574;13.7229;42.4594;43.8177
1573142519824;13.8298;40.9548;45.2154
1573142520074;13.8212;39.9267;46.2521
1573142520324;13.7888;39.0489;47.1623
1573142520574;13.7813;38.4722;47.7465
1573142520824;13.8635;38.1120;48.0245
1573142521074;14.0549;38.5034;47.4417
1573142521324;14.3501;39.5876;46.0623
1573142521574;14.6676;40.9941;44.3383
1573142521824;15.0144;42.7312;42.2543
1573142522074;15.2149;43.8496;40.9356
1573142522324;15.3382;44.6098;40.0520
1573142522574;15.4463;45.3516;39.2020
1573142522824;15.5227;45.9381;38.5391
1573142523074;15.4062;45.0322;39.5616
1573142523324;15.2788;44.1410;40.5802
1573142523574;15.1954;43.6248;41.1798
1573142523824;15.2939;44.1858;40.5203
1573142524074;15.3679;44.5783;40.0537
1573142524324;15.3483;44.4976;40.1541
1573142524574;15.3318;44.4697;40.1985
1573142524824;15.3168;44.4918;40.1914
1573142525074;15.2873;44.6039;40.1089
1573142525324;15.2471;44.7677;39.9852
1573142525574;15.1896;44.9594;39.8510
1573142525824;14.8921;45.6158;39.4921
1573142526074;14.4868;46.1547;39.3585
1573142526324;14.0041;46.5650;39.4308
1573142526574;13.4909;46.8925;39.6165
1573142526824;13.7575;46.6654;39.5771
1573142527074;13.9913;46.2995;39.7091
1573142527324;14.1804;45.7923;40.0273
1573142527574;14.1279;45.9985;39.8737
1573142527824;13.6244;47.9022;38.4734
1573142528074;13.1081;49.1939;37.6980
1573142528324;12.6214;49.8870;37.4916
1573142528574;12.6373;49.8652;37.4975
1573142528824;12.6456;49.8328;37.5215
1573142529074;12.6451;49.7858;37.5691
1573142529324;12.5886;49.4261;37.9853
1573142529574;12.4959;49.0439;38.4601
1573142529824;12.3736;48.6444;38.9821
1573142530074;12.5778;49.1742;38.2480
1573142530324;12.9024;49.7416;37.3559
1573142530574;13.1756;49.8928;36.9316
1573142530824;13.2913;49.7874;36.9213
1573142531074;13.3945;49.5622;37.0432
1573142531324;13.5114;49.2304;37.2582
1573142531574;13.6011;48.9942;37.4047
1573142531824;13.3557;49.3753;37.2690
1573142532074;13.0390;49.5557;37.4053
1573142532324;12.6757;49.5819;37.7424
1573142532574;12.2326;49.5298;38.2376
1573142532824;11.8134;49.5056;38.6809
1573142533074;11.4484;49.6057;38.9459
1573142533324;11.2800;49.7808;38.9392
1573142533574;11.1559;50.0910;38.7531
1573142533824;11.0719;50.5123;38.4158
1573142534074;10.9921;51.2439;37.7640
1573142534324;10.9479;51.9854;37.0667
1573142534574;10.9475;50.6954;38.3570
1573142534824;10.8632;49.0585;40.0783
1573142535074;10.7259;47.3426;41.9315
1573142535324;10.5794;45.7686;43.6520
1573142535574;10.4520;44.3632;45.1848
1573142535824;10.3996;43.4579;46.1425
1573142536074;10.4465;43.1172;46.4363
1573142536324;10.6048;43.3366;46.0586
1573142536574;10.9169;44.1804;44.9026
1573142536824;11.3178;45.4257;43.2565
1573142537074;11.7664;46.8728;41.3607
1573142537324;12.2467;48.4088;39.3445
1573142537574;12.7416;49.9304;37.3280
1573142537824;13.2311;51.3504;35.4185
1573142538074;13.7467;52.7512;33.5021
1573142538324;14.3039;54.1713;31.5248
1573142538574;14.8353;55.4535;29.7112
1573142538824;15.4227;56.7935;27.7838
1573142539074;16.0434;58.0936;25.8630
1573142539324;16.6551;59.1952;24.1497
1573142539574;17.0122;59.6844;23.3034
1573142539824;17.3234;59.9054;22.7712
1573142540074;18.0986;58.7349;23.1665
1573142540324;18.1314;55.5836;26.2850
1573142540574;17.8811;52.3722;29.7467
1573142540824;17.6819;49.6589;32.6593
1573142541074;17.7220;47.8617;34.4163
1573142541324;18.0327;47.3119;34.6554
1573142541574;18.6793;47.5670;33.7537
1573142541824;20.1767;48.9469;30.8764
1573142542074;21.8915;50.7650;27.3435
1573142542324;23.6862;52.6210;23.6928
1573142542574;25.2405;54.0043;20.7551
1573142542824;26.6871;54.9303;18.3826
1573142543074;27.9689;55.2912;16.7400
1573142543324;28.3220;55.3100;16.3680
1573142543574;28.7579;55.3287;15.9134
1573142543824;29.2813;55.3463;15.3724
1573142544074;29.8871;55.3458;14.7671
1573142544324;31.4772;55.1381;13.3847
1573142544574;33.0463;54.5531;12.4006
1573142544824;34.8031;53.2985;11.8984
1573142545074;36.3434;51.4873;12.1693
1573142545324;36.9208;50.6248;12.4544
1573142545574;37.3810;49.9420;12.6770
1573142545824;37.8916;49.2453;12.8631
1573142546074;38.6461;48.3015;13.0524
1573142546324;39.4518;47.3562;13.1920
1573142546574;40.2934;46.4080;13.2986
1573142546824;40.9485;45.6856;13.3659
1573142547074;41.6067;44.9604;13.4330
1573142547324;42.2505;44.2304;13.5190
1573142547574;44.0238;41.8996;14.0767
1573142547824;45.4283;39.5080;15.0637
1573142548074;46.5108;37.2152;16.2740
1573142548324;47.3636;35.2430;17.3934
1573142548574;48.1564;33.6298;18.2138
1573142548824;49.2757;31.6698;19.0545
1573142549074;50.0908;30.4634;19.4457
1573142549324;50.7706;29.8676;19.3618
1573142549574;51.3441;29.7917;18.8642
1573142549824;51.8071;30.1053;18.0875
1573142550074;52.1717;30.6808;17.1474
1573142550324;52.3445;31.5508;16.1047
1573142550574;52.1767;32.4145;15.4087
1573142550824;51.8009;33.2322;14.9669
1573142551074;51.3460;33.9785;14.6756
1573142551324;51.0315;34.5859;14.3826
1573142551574;50.9158;35.1593;13.9249
1573142551824;51.0033;35.7097;13.2871
1573142552074;51.2578;36.2183;12.5239
1573142552324;51.6140;36.6124;11.7735
1573142552574;52.0447;36.8750;11.0803
1573142552824;52.5311;37.0038;10.4651
1573142553074;52.9915;36.9812;10.0273
1573142553324;53.4400;36.8568;9.70327
1573142553574;53.9552;36.6749;9.36988
1573142553824;54.5637;36.4460;8.99030
1573142554074;55.2297;36.1688;8.60152
1573142554324;55.9003;35.8323;8.26741
1573142554574;56.5008;35.4532;8.04599
1573142554824;57.0719;34.9626;7.96549
1573142555074;57.5083;34.4061;8.08564
1573142555324;57.8353;33.8598;8.30495
1573142555574;58.1555;33.3310;8.51348
1573142555824;58.5295;32.8618;8.60868
1573142556074;58.9913;32.5152;8.49355
1573142556324;59.6124;32.2626;8.12495
1573142556574;60.3723;32.0890;7.53870
1573142556824;61.2106;31.9581;6.83127
1573142557074;61.9884;31.8328;6.17889
1573142557324;62.7044;31.6545;5.64115
1573142557574;63.2811;31.3840;5.33492
1573142557824;63.6462;31.0599;5.29392
1573142558074;63.9146;30.6480;5.43737
1573142558324;64.0054;30.5116;5.48309
1573142558574;64.1536;30.3636;5.48271
1573142558824;64.4545;30.1394;5.40615
1573142559074;64.8329;29.9079;5.25916
1573142559324;65.2773;29.6682;5.05452
1573142559574;66.1604;29.1868;4.65278
1573142559824;66.9893;28.6677;4.34298
1573142560074;67.7182;28.1086;4.17321
1573142560324;68.5054;27.2735;4.22110
1573142560574;68.9892;26.4200;4.59074
1573142560824;69.2107;25.5915;5.19777
1573142561074;69.0524;24.3524;6.59516
1573142561324;68.7596;23.7495;7.49087
1573142561574;68.5029;23.2990;8.19811
1573142561824;68.3467;23.0144;8.63891
1573142562074;68.1771;22.8446;8.97828
1573142562324;67.9427;22.9035;9.15384
1573142562574;67.6340;23.1531;9.21293
1573142562824;67.6304;23.1769;9.19266
1573142563074;67.5996;23.1513;9.24909
1573142563324;67.5389;23.1261;9.33491
1573142563574;67.4583;23.1060;9.43561
1573142563824;67.3965;23.0987;9.50475
1573142564074;67.3356;23.1005;9.56387
1573142564324;67.2802;23.1131;9.60674
1573142564574;67.3114;23.0973;9.59125
1573142564824;67.3367;23.0747;9.58864
1573142565074;67.3577;23.0462;9.59610
1573142565324;67.3683;23.0280;9.60365
1573142565574;67.4357;22.9016;9.66264
1573142565824;67.5052;22.7704;9.72433
1573142566074;67.5793;22.6383;9.78241
1573142566324;67.8231;22.1820;9.99490
1573142566574;68.0125;21.7434;10.2441
1573142566824;68.1401;21.3319;10.5280
1573142567074;68.2074;20.9179;10.8747
1573142567324;68.2037;20.5576;11.2387
1573142567574;68.1452;20.2624;11.5924
1573142567824;68.0586;20.0524;11.8890
1573142568074;67.9613;19.9191;12.1196
1573142568324;67.8652;19.8647;12.2701
1573142568574;67.8055;19.8804;12.3141
1573142568824;67.7648;19.9473;12.2880
1573142569074;67.7348;20.0578;12.2073
1573142569324;67.6904;20.2382;12.0714
1573142569574;67.5765;20.5294;11.8942
1573142569824;67.3860;20.8588;11.7551
1573142570074;67.1201;21.2282;11.6517
1573142570324;66.8040;21.6211;11.5750
1573142570574;66.4629;22.0328;11.5042
1573142570824;66.1184;22.4589;11.4228
1573142571074;65.2417;23.3816;11.3768
1573142571324;64.0730;24.3341;11.5929
1573142571574;62.6909;25.3038;12.0053
1573142571824;61.0830;26.3502;12.5669
1573142572074;NaN;NaN;NaN
1573142572324;NaN;NaN;NaN
1573142572574;NaN;NaN;NaN
1573142572824;NaN;NaN;NaN
1573142573074;NaN;NaN;NaN
1573142573324;NaN;NaN;NaN
1573142573574;NaN;NaN;NaN
1573142573824;NaN;NaN;NaN
1573142574074;NaN;NaN;NaN
1573142574324;NaN;NaN;NaN
1573142574574;NaN;NaN;NaN
1573142574824;NaN;NaN;NaN
1573142575074;NaN;NaN;NaN
1573142575324;NaN;NaN;NaN
1573142575574;NaN;NaN;NaN
1573142575824;NaN;NaN;NaN
1573142576074;NaN;NaN;NaN
1573142576324;NaN;NaN;NaN
1573142576574;NaN;NaN;NaN
1573142576824;NaN;NaN;NaN
1573142577074;NaN;NaN;NaN
1573142577324;NaN;NaN;NaN
1573142577574;NaN;NaN;NaN
1573142577824;NaN;NaN;NaN
1573142578074;NaN;NaN;NaN
1573142578324;NaN;NaN;NaN
1573142578574;NaN;NaN;NaN
1573142578824;NaN;NaN;NaN
1573142579074;NaN;NaN;NaN
1573142579324;NaN;NaN;NaN
1573142579574;NaN;NaN;NaN
1573142579824;NaN;NaN;NaN
1573142580074;NaN;NaN;NaN
1573142580324;NaN;NaN;NaN
1573142580574;NaN;NaN;NaN
1573142580824;NaN;NaN;NaN
1573142581074;NaN;NaN;NaN
1573142581324;NaN;NaN;NaN
1573142581574;NaN;NaN;NaN
1573142581824;NaN;NaN;NaN
1573142582074;NaN;NaN;NaN
1573142582324;NaN;NaN;NaN
1573142582574;NaN;NaN;NaN
1573142582824;NaN;NaN;NaN
1573142583074;NaN;NaN;NaN
1573142583324;NaN;NaN;NaN
1573142583574;NaN;NaN;NaN
1573142583824;NaN;NaN;NaN
1573142584074;NaN;NaN;NaN
1573142584324;NaN;NaN;NaN
1573142584574;NaN;NaN;NaN
1573142584824;NaN;NaN;NaN
1573142585074;NaN;NaN;NaN
1573142585324;NaN;NaN;NaN
1573142585574;NaN;NaN;NaN
1573142585824;NaN;NaN;NaN
1573142586074;NaN;NaN;NaN
1573142586324;NaN;NaN;NaN
1573142586574;NaN;NaN;NaN
1573142586824;NaN;NaN;NaN
1573142587074;NaN;NaN;NaN
1573142587324;NaN;NaN;NaN
1573142587574;NaN;NaN;NaN
1573142587824;NaN;NaN;NaN
1573142588074;NaN;NaN;NaN
1573142588324;NaN;NaN;NaN
1573142588574;NaN;NaN;NaN
1573142588824;NaN;NaN;NaN
1573142589074;NaN;NaN;NaN
1573142589324;NaN;NaN;NaN
1573142589574;NaN;NaN;NaN
1573142589824;NaN;NaN;NaN
1573142590074;NaN;NaN;NaN
1573142590324;NaN;NaN;NaN
1573142590574;NaN;NaN;NaN
1573142590824;NaN;NaN;NaN
1573142591074;NaN;NaN;NaN
1573142591324;NaN;NaN;NaN
1573142591574;NaN;NaN;NaN
1573142591824;NaN;NaN;NaN
1573142592074;NaN;NaN;NaN
1573142592324;NaN;NaN;NaN
1573142592574;NaN;NaN;NaN
1573142592824;NaN;NaN;NaN
1573142593074;NaN;NaN;NaN
1573142593324;NaN;NaN;NaN
1573142593574;NaN;NaN;NaN
1573142593824;NaN;NaN;NaN
1573142594074;NaN;NaN;NaN
1573142594324;NaN;NaN;NaN
1573142594574;NaN;NaN;NaN
1573142594824;NaN;NaN;NaN
1573142595074;NaN;NaN;NaN
1573142595324;NaN;NaN;NaN
1573142595574;NaN;NaN;NaN
1573142595824;NaN;NaN;NaN
1573142596074;NaN;NaN;NaN
1573142596324;NaN;NaN;NaN
1573142596574;NaN;NaN;NaN
1573142596824;NaN;NaN;NaN
1573142597074;NaN;NaN;NaN
1573142597324;NaN;NaN;NaN
1573142597574;NaN;NaN;NaN
1573142597824;NaN;NaN;NaN
1573142598074;NaN;NaN;NaN
1573142598324;NaN;NaN;NaN
1573142598574;NaN;NaN;NaN
1573142598824;NaN;NaN;NaN
1573142599074;NaN;NaN;NaN
1573142599324;NaN;NaN;NaN
1573142599574;NaN;NaN;NaN
1573142599824;NaN;NaN;NaN
1573142600074;7.90004;27.9020;64.1979
1573142600324;7.90004;27.9020;64.1979
1573142600574;8.21987;28.7386;63.0415
1573142600824;8.69224;30.0615;61.2462
1573142601074;9.35825;31.9193;58.7224
1573142601324;10.2396;34.3267;55.4338
1573142601574;11.2118;36.9015;51.8868
1573142601824;12.4839;40.1365;47.3796
1573142602074;14.0252;43.8459;42.1289
1573142602324;15.7806;47.7648;36.4546
1573142602574;17.7852;51.7888;30.4260
1573142602824;19.7532;55.1622;25.0846
1573142603074;21.5798;57.6203;20.7999
1573142603324;23.2301;59.1258;17.6441
1573142603574;24.7336;59.8245;15.4419
1573142603824;26.1576;59.9558;13.8866
1573142604074;27.5852;59.7564;12.6584
1573142604324;29.1084;59.3686;11.5230
1573142604574;30.7124;58.8625;10.4251
1573142604824;32.3943;58.2326;9.37316
1573142605074;34.1169;57.4276;8.45552
1573142605324;35.8280;56.3900;7.78198
1573142605574;38.0047;54.3165;7.67883
1573142605824;39.5732;51.7502;8.67667
1573142606074;40.6869;49.0427;10.2704
1573142606324;41.5685;46.4961;11.9354
1573142606574;42.4194;44.3109;13.2697
1573142606824;NaN;NaN;NaN
1573142607074;NaN;NaN;NaN
1573142607324;NaN;NaN;NaN
1573142607574;NaN;NaN;NaN
1573142607824;NaN;NaN;NaN
1573142608074;NaN;NaN;NaN
1573142608324;NaN;NaN;NaN
1573142608574;NaN;NaN;NaN
1573142608824;NaN;NaN;NaN
1573142609074;NaN;NaN;NaN
1573142609324;NaN;NaN;NaN
1573142609574;NaN;NaN;NaN
1573142609824;NaN;NaN;NaN
1573142610074;NaN;NaN;NaN
1573142610324;NaN;NaN;NaN
1573142610574;NaN;NaN;NaN
1573142610824;NaN;NaN;NaN
1573142611074;NaN;NaN;NaN
1573142611324;NaN;NaN;NaN
1573142611574;NaN;NaN;NaN
1573142611824;NaN;NaN;NaN
1573142612074;NaN;NaN;NaN
1573142612324;NaN;NaN;NaN
1573142612574;NaN;NaN;NaN
1573142612824;NaN;NaN;NaN
1573142613074;NaN;NaN;NaN
1573142613324;NaN;NaN;NaN
1573142613574;NaN;NaN;NaN
1573142613824;NaN;NaN;NaN
1573142614074;NaN;NaN;NaN
1573142614324;NaN;NaN;NaN
1573142614574;NaN;NaN;NaN
1573142614824;NaN;NaN;NaN
1573142615074;NaN;NaN;NaN
1573142615324;NaN;NaN;NaN
1573142615574;NaN;NaN;NaN
1573142615824;NaN;NaN;NaN
1573142616074;NaN;NaN;NaN
1573142616324;NaN;NaN;NaN
1573142616574;NaN;NaN;NaN
1573142616824;NaN;NaN;NaN
1573142617074;NaN;NaN;NaN
1573142617324;NaN;NaN;NaN
1573142617574;NaN;NaN;NaN
1573142617824;NaN;NaN;NaN
1573142618074;NaN;NaN;NaN
1573142618324;NaN;NaN;NaN
1573142618574;NaN;NaN;NaN
1573142618824;NaN;NaN;NaN
1573142619074;NaN;NaN;NaN
1573142619324;NaN;NaN;NaN
1573142619574;NaN;NaN;NaN
1573142619824;NaN;NaN;NaN
1573142620074;NaN;NaN;NaN
1573142620324;NaN;NaN;NaN
1573142620574;NaN;NaN;NaN
1573142620824;NaN;NaN;NaN
1573142621074;NaN;NaN;NaN
1573142621324;NaN;NaN;NaN
1573142621574;NaN;NaN;NaN
1573142621824;NaN;NaN;NaN
1573142622074;NaN;NaN;NaN
1573142622324;NaN;NaN;NaN
1573142622574;NaN;NaN;NaN
1573142622824;NaN;NaN;NaN
1573142623074;NaN;NaN;NaN
1573142623324;NaN;NaN;NaN
1573142623574;NaN;NaN;NaN
1573142623824;NaN;NaN;NaN
1573142624074;7.85821;27.9219;64.2199
1573142624324;7.85821;27.9219;64.2199
1573142624574;8.19554;28.7366;63.0678
1573142624824;8.67391;30.0536;61.2725
1573142625074;9.35077;31.9304;58.7188
1573142625324;10.2336;34.3351;55.4313
1573142625574;11.0843;36.5865;52.3292
1573142625824;12.2591;39.5794;48.1615
1573142626074;13.7320;43.1383;43.1297
1573142626324;15.4496;46.9945;37.5559
1573142626574;17.5524;51.2409;31.2066
1573142626824;19.6095;54.7737;25.6168
1573142627074;21.4950;57.2746;21.2303
1573142627324;23.1498;58.6842;18.1661
1573142627574;24.6231;59.2056;16.1713
1573142627824;26.0011;59.1366;14.8622
1573142628074;27.2365;58.8545;13.9090
1573142628324;28.6192;58.5306;12.8502
1573142628574;30.1650;58.1903;11.6447
1573142628824;32.0077;57.6967;10.2956
1573142629074;33.8738;56.9545;9.17174
1573142629324;35.6817;55.8779;8.44039
1573142629574;37.2938;54.5264;8.17978
1573142629824;38.7932;52.8967;8.31013
1573142630074;40.1977;51.0786;8.72370
1573142630324;41.5546;49.1835;9.26183
1573142630574;42.9139;47.3255;9.76052
1573142630824;44.2396;45.7094;10.0509
1573142631074;45.6644;44.2325;10.1031
1573142631324;47.1750;42.8770;9.94800
1573142631574;48.6013;41.7326;9.66608
1573142631824;50.0537;40.6351;9.31128
1573142632074;51.5795;39.4522;8.96832
1573142632324;52.9936;38.2593;8.74708
1573142632574;54.2880;37.0687;8.64335
1573142632824;55.4913;35.9060;8.60269
1573142633074;56.6529;34.7981;8.54893
1573142633324;57.8159;33.7698;8.41430
1573142633574;58.9924;32.8454;8.16225
1573142633824;60.2134;31.9939;7.79273
1573142634074;61.5195;31.1388;7.34169
1573142634324;62.7792;30.3018;6.91891
1573142634574;63.9547;29.4581;6.58722
1573142634824;64.9310;28.6925;6.37649
1573142635074;65.8731;27.9027;6.22418
1573142635324;66.7915;27.0933;6.11524
1573142635574;67.7062;26.2702;6.02361
1573142635824;68.6341;25.4396;5.92630
1573142636074;69.5802;24.6058;5.81394
1573142636324;70.5352;23.7698;5.69506
1573142636574;71.4789;22.9278;5.59329
1573142636824;72.3816;22.0800;5.53844
1573142637074;73.2190;21.2276;5.55334
1573142637324;74.0041;20.3365;5.65940
1573142637574;74.6863;19.4660;5.84773
1573142637824;75.2884;18.6362;6.07541
1573142638074;75.8475;17.8612;6.29122
1573142638324;76.3950;17.1566;6.44836
1573142638574;76.9255;16.5773;6.49717
1573142638824;77.5043;16.0604;6.43526
1573142639074;78.1090;15.6023;6.28873
1573142639324;78.7050;15.1958;6.09917
1573142639574;79.2573;14.8330;5.90968
1573142639824;79.8043;14.2677;5.92802
1573142640074;79.4617;13.9388;6.59958
1573142640324;78.4801;13.8507;7.66913
1573142640574;77.1856;14.0007;8.81379
1573142640824;75.8742;14.3774;9.74837
1573142641074;74.7506;14.9597;10.2897
1573142641324;73.9067;15.7162;10.3771
1573142641574;73.3370;16.6051;10.0579
1573142641824;72.9699;17.5756;9.45446
1573142642074;72.7061;18.5706;8.72333
1573142642324;72.4524;19.5382;8.00942
1573142642574;72.1520;20.4326;7.41542
1573142642824;71.7942;21.2288;6.97693
1573142643074;71.4095;21.9174;6.67310
1573142643324;71.0490;22.5041;6.44685
1573142643574;70.9748;22.8104;6.21483
1573142643824;71.1584;23.0519;5.78970
1573142644074;71.5553;23.2212;5.22349
1573142644324;72.0910;23.3027;4.60625
1573142644574;72.6744;23.2777;4.04787
1573142644824;73.2222;23.1330;3.64479
1573142645074;73.6761;22.8681;3.45579
1573142645324;74.0185;22.4964;3.48516
1573142645574;74.2697;21.9223;3.80798
1573142645824;74.3295;21.3083;4.36212
1573142646074;74.2918;20.7070;5.00121
1573142646324;74.2436;20.1609;5.59546
1573142646574;74.2424;19.7004;6.05719
1573142646824;74.3500;19.4447;6.20531
1573142647074;74.6095;19.2359;6.15458
1573142647324;74.9704;19.0645;5.96510
1573142647574;75.3716;18.9163;5.71211
1573142647824;75.7565;18.7786;5.46489
1573142648074;76.1515;18.5572;5.29132
1573142648324;76.0195;18.4028;5.57771
1573142648574;75.4893;18.3335;6.17720
1573142648824;75.1241;18.3423;6.53357
1573142649074;74.9258;18.3989;6.67529
1573142649324;74.9327;18.5021;6.56525
1573142649574;75.1289;18.6410;6.23011
1573142649824;75.4522;18.7914;5.75641
1573142650074;75.8184;18.9246;5.25703
1573142650324;76.1383;19.0069;4.85477
1573142650574;76.3971;19.0292;4.57368
1573142650824;76.5750;18.9865;4.43850
1573142651074;76.7053;18.8827;4.41206
1573142651324;76.8181;18.7287;4.45315
1573142651574;76.9470;18.5308;4.52217
1573142651824;77.1061;18.3076;4.58633
1573142652074;77.3009;18.0676;4.63143
1573142652324;77.5217;17.7998;4.67849
1573142652574;77.7170;17.5261;4.75695
1573142652824;77.8624;17.2505;4.88709
1573142653074;77.9495;16.9902;5.06025
