edr.peak_time;edr.peak_dat;edr.rise_time;edr.max_deriv;edr.amplitude;edr.max_deriv2
1573142560321;2.24183;533;0.0486452;-0.00530577;0.0462256
1573142564188;2.22651;2667;0.0660818;0.108589;0.203616
1573142567188;2.12217;467;0.000412286;0.00144458;0.0500087
1573142601455;2.21450;1400;0.135867;0.149931;0.0182875
1573142604321;2.08122;133;0.00122193;-0.00351429;-0.0112651
1573142605655;2.05488;400;0.00876176;-0.00517178;-0.212165
1573142624721;2.06141;600;0.0586611;0.00863290;0.0263879
1573142624788;2.05527;67;0.00249832;-0.00613546;0.0766552
1573142625255;2.05994;67;0.0114305;0.000329494;0.0484321
1573142627055;2.15121;1600;0.0862689;0.0900736;0.0709910
1573142627321;2.14355;66;8.78628e-05;-0.000421047;-0.0294978
1573142632455;2.08908;534;0.00958796;0.00170231;0.0116693
1573142635121;2.09125;1333;0.0319333;0.0255227;0.0507261
1573142637921;2.14047;1733;0.0507503;0.0696032;0.0661112
1573142640588;2.32602;2667;0.117917;0.185546;0.0554932
1573142646055;2.25367;1934;0.0278734;0.0301158;0.0393519
1573142646988;2.25399;533;0.000650051;-0.000204325;-0.00345884
1573142649588;2.27487;1600;0.0257551;0.0247662;0.0260493
1573142655655;2.17079;200;0.00262984;-0.000290155;-0.0361517
1573142659455;2.17283;2200;0.0881923;0.117359;0.150170
1573142661121;2.21867;1666;0.0379166;0.0458329;0.0125766
1573142663455;2.22640;1334;0.0202215;0.0160859;0.0256574
1573142666121;2.21811;66;0.000221655;-0.000813961;-0.0608272
1573142669588;2.21099;2200;0.0597235;0.0510921;0.0976313
1573142672121;2.22525;1600;0.0184069;0.0175600;0.0173752
1573142675321;2.26995;1866;0.0516026;0.0567229;0.0495522
1573142678188;2.25300;867;0.0131649;0.00438023;0.0214319
1573142681588;2.42531;2333;0.146492;0.190839;0.120237
1573142684521;2.39474;1000;0.0786835;0.0319884;0.0806147
1573142686055;2.31246;334;0.00212398;-0.00404716;0.0674611
1573142689788;2.46195;2933;0.0893455;0.162939;0.0841614
1573142695255;2.36395;1200;0.0170113;0.0116246;0.0287025
1573142700988;2.38040;1933;0.0778564;0.0857770;0.0675591
1573142703855;2.32070;867;0.0112416;0.00481129;0.0322154
1573142707188;2.37638;2600;0.0454590;0.0587101;0.0433425
1573142712988;2.31856;1333;0.0227581;0.0183141;0.0288588
1573142716455;2.42836;1934;0.118033;0.131690;0.0991362
1573142721521;2.39820;1400;0.0619711;0.0517600;0.0586686
1573142725188;2.49347;2000;0.113840;0.130671;0.0973142
1573142734121;2.40205;2600;0.0610480;0.100085;0.0585569
1573142744455;2.24144;667;0.00343332;0.000964165;0.00670897
1573142748988;2.25334;2067;0.0586446;0.0765781;0.0885904
1573142764988;2.15447;1733;0.0159237;0.0164244;0.0151376
1573142774521;2.10277;466;0.00224424;0.00388765;-0.00996559
1573142777588;2.15889;1533;0.246857;0.241153;0.366266
1573142781055;2.25227;2467;0.103976;0.135783;0.127698
1573142839255;1.84261;1600;0.00726292;0.00712478;0.0113406
1573142845055;1.81713;400;0.00344349;-0.000317097;0.00466190
1573142845121;1.81648;66;0.000653007;-0.000651956;0.00486168
1573142849588;2.09653;3933;0.135234;0.280802;0.0580721
1573142853521;2.05096;1000;0.00104521;0.000728607;0.00693180
1573142859188;2.10246;2000;0.0696025;0.0798876;0.0632420
1573142866655;2.44581;4267;0.245628;0.400468;0.155748
1573142874055;2.31897;1734;0.0513398;0.0502219;0.0545385
1573142877388;2.28091;1200;0.0151787;0.0110703;0.0316903
1573142880788;2.26691;1267;0.0134848;0.0105255;0.0212354
1573142890055;2.38489;3667;0.106562;0.179667;0.0565414
1573142892855;2.35264;600;0.00484156;0.000374794;0.0133177
1573142898121;2.29374;1266;0.00983742;0.00777912;0.0150068
1573142910655;2.27441;3867;0.0333978;0.0540075;0.0204678
1573142917788;2.32854;4000;0.0848318;0.152334;0.100873
1573142921521;2.61095;3066;0.145068;0.286024;0.114736
1573142929455;2.56731;2334;0.137349;0.177291;0.106988
1573142931455;2.58807;1200;0.0415409;0.0282660;0.0397858
1573142934721;2.37011;733;0.0624354;0.0309670;0.220464
1573142938121;2.39842;1600;0.0811977;0.0764675;0.0729464
1573142938655;2.40374;334;0.00259645;0.00380826;-0.0926722
1573142944521;2.54350;4266;0.192837;0.447689;0.395028
1573142945721;2.58632;1200;0.0707236;0.0428209;0.0301893
1573142947455;2.41843;267;0.00820900;0.00328445;0.135718
1573142949121;2.42179;1066;0.0112110;0.00831461;0.0360522
1573142953855;2.52979;1867;0.168932;0.182140;0.140169
1573142955921;2.57476;1400;0.0672366;0.0529709;0.0578584
1573142960588;2.54291;1733;0.0942196;0.111785;0.134033
1573142963188;2.76623;2600;0.152477;0.223311;0.0777320
1573142966788;2.60667;867;0.0347728;0.0151148;0.0389288
1573142969788;2.64331;1533;0.0684321;0.0646386;0.0715207
1573142971321;2.71781;1533;0.0803898;0.0745006;0.0336220
1573142974655;2.59113;400;0.00395800;-0.00270319;-0.0127553
1573142976521;2.53703;800;0.0714302;0.0280666;0.120819
1573142978588;2.48732;533;0.0125871;0.0155964;0.0225402
1573142982721;2.37463;2000;0.245370;0.310051;0.348672
1573142985988;2.41591;2533;0.0388241;0.0653813;0.0641199
1573142987588;2.39689;400;0.000963023;0.000391722;0.0179147
1573142992255;2.32924;800;0.0255744;0.00577950;0.0264969
1573142994055;2.34460;1067;0.0282712;0.0168550;0.0199830
1573142996121;2.33055;933;0.0580182;0.0255604;0.0694898
1573143000255;2.57794;3134;0.168784;0.273991;0.110001
1573143004921;2.62658;2600;0.358023;0.349015;0.350458
1573143006655;2.62760;800;0.0427325;0.0132782;0.0451833
1573143010055;2.61720;1467;0.0812671;0.0708950;0.115478
1573143011855;2.59365;534;0.0207756;0.00167036;0.0318459
1573143014188;2.68815;1533;0.0936091;0.102711;0.0936576
1573143015321;2.75290;1133;0.0694746;0.0647566;0.000649970
1573143017788;2.58814;600;0.0106303;0.00218415;0.0839758
1573143022588;2.55790;1800;0.0367031;0.0376656;0.0476968
1573143024855;2.44318;934;0.102143;0.0585833;0.228772
1573143027521;2.39882;933;0.0496681;0.0267074;0.0867666
1573143029055;2.39285;800;0.0102903;0.00232506;0.0163823
1573143034988;2.33961;1067;0.00291362;0.00224686;0.00977732
1573143044055;2.26516;934;0.0147279;0.00619912;0.0166596
1573143046788;2.20067;133;0.00112141;0.000540972;0.0270152
1573143048188;2.20165;533;0.0136908;0.00439668;0.0117660
1573143050588;2.22494;1400;0.0791883;0.0610588;0.0981771
1573143051255;2.24399;667;0.0332003;0.0190513;0.000876173
1573143051988;2.26094;733;0.0316881;0.0169530;5.21306e-05
1573143053855;2.30400;1067;0.0597342;0.0563836;0.0817783
1573143055988;2.49495;2133;0.152722;0.190950;0.0869259
1573143060255;2.41404;1400;0.0268760;0.0217326;0.0368067
1573143070855;2.25050;734;0.0171820;0.00981355;0.0426906
1573143071121;2.25041;133;0.00275295;0.000747204;-0.0117254
1573143073855;2.26692;1267;0.0327403;0.0234540;0.0321313
1573143075588;2.26512;933;0.00558923;0.00355840;0.0119764
1573143078255;2.24939;1067;0.0440707;0.0236106;0.0690712
1573143079388;2.24821;533;0.0118028;-0.00116324;0.00440644
1573143084121;2.50786;3733;0.175890;0.281717;0.103256
1573143089855;2.33509;1134;0.0357316;0.0231981;0.0438028
1573143099188;2.26399;1067;0.0768858;0.0352068;0.0697441
1573143101721;2.25601;1000;0.0673748;0.0449560;0.0853504
1573143102788;2.26571;933;0.0183823;0.00969434;-0.00845082
1573143105588;2.27388;1467;0.0803825;0.0637691;0.116765
1573143108588;2.21472;1333;0.657850;0.539275;1.08875
1573143110988;2.25655;2133;0.0481340;0.0534129;-0.0175386
1573143118055;2.13884;1000;0.00576662;0.00336337;0.0139291
1573143122188;2.06201;267;0.00190087;0.000261784;0.0214808
1573143124988;2.16166;2400;0.0707838;0.100338;0.0537600
1573143128121;2.16289;2000;0.108495;0.0870488;0.166604
1573143134921;2.12145;400;0.000567855;0.00374246;-0.0162536
1573143138388;2.11495;2200;0.0729324;0.0988832;0.172199
1573143141055;2.05075;1334;0.201767;0.154823;0.377159
1573143141921;2.04929;466;0.00891015;0.000425816;-0.0182971
1573143143988;2.07863;1267;0.0330986;0.0352671;0.0414921
1573143146855;2.24945;2867;0.0931165;0.170823;0.0542649
1573143149655;2.20490;467;0.00261223;0.000379801;0.0134774
1573143153855;2.26366;2734;0.0598609;0.0754769;0.0439415
1573143157721;2.23293;1133;0.00828623;0.00532103;0.00834290
1573143170055;2.12874;934;0.00497492;0.00213957;0.00910412
1573143173388;2.13370;1400;0.00940201;0.0108972;0.0118475
1573143175321;2.15153;1933;0.0146472;0.0178299;0.00642133
1573143184321;2.21368;2666;0.0513534;0.100087;0.0504676
1573143187655;2.20192;1334;0.0340395;0.0250313;0.0305821
1573143195388;2.16717;2133;0.0146736;0.0169034;0.0270569
1573143198321;2.13829;466;0.00282849;-0.000528336;0.00759023
1573143202855;2.07299;734;0.00345105;0.000978947;0.00639115
1573143203788;2.07643;533;0.00941268;0.00326705;0.00950080
1573143206455;2.14490;2667;0.0393124;0.0684729;0.0298801
1573143207788;2.18256;1333;0.0342555;0.0376565;0.00123812
1573143210121;2.16893;1133;0.0184397;0.0214028;0.0555515
1573143211588;2.19819;1467;0.0301393;0.0292590;0.00956340
1573143217588;2.14204;867;0.00609602;0.00305891;0.0122858
1573143222388;2.11251;1867;0.0224879;0.0278294;0.0398649
1573143222455;2.11309;67;0.000700941;0.000580788;0.00689131
1573143224388;2.17290;1800;0.0604914;0.0587583;0.0434329
1573143225588;2.16782;400;0.00219330;-0.00196195;-0.00300711
1573143227521;2.16082;866;0.0128700;0.00507212;0.0232512
1573143231121;2.14541;933;0.00751525;0.00319839;0.0133225
1573143233188;2.13868;400;0.00124955;0.00713372;-0.0291604
1573143236055;2.05592;1534;0.107266;0.127758;0.319211
1573143237521;2.15612;1466;0.0863964;0.100204;0.0745583
1573143239455;2.19528;1067;0.132774;0.0854354;0.178108
1573143242321;2.31916;2400;0.0975655;0.129558;0.0658287
1573143248788;2.20750;2267;0.0438374;0.0471151;0.114273
1573143252121;2.44428;2866;0.122918;0.237263;0.0998885
1573143254255;2.51095;1467;0.0863362;0.0733898;0.0764125
1573143260055;2.40773;2400;0.0279101;0.0405023;0.0349209
1573143263388;2.46284;2400;0.0485162;0.0644412;0.0449781
1573143267255;2.47644;1800;0.0588535;0.0585196;0.0869938
1573143271521;2.48172;1466;0.0526838;0.0443740;0.0738034
1573143280188;2.35679;1200;0.0493053;0.0313590;0.0709417
1573143282655;2.39722;1400;0.0999385;0.0759306;0.120438
1573143283988;2.40542;867;0.0225178;0.00907469;0.00829286
1573143285455;2.37614;334;0.0115161;-0.00606132;-0.0340088
1573143288321;1.78775;600;0.0563640;0.0313822;0.549547
1573143288388;1.78366;67;0.00395873;-0.00409400;0.0701642
1573143289455;1.84871;734;0.103375;0.0516996;0.156370
1573143289855;1.88999;400;0.0882719;0.0412871;0.0351909
1573143291521;1.95481;1066;0.150995;0.0886298;0.181289
1573143293321;2.31063;1200;0.512957;0.338841;0.296906
1573143294788;2.26923;800;0.00319509;0.00592065;0.0483907
1573143296321;2.30889;1133;0.0609006;0.0353513;0.0495689
1573143303455;2.25134;1534;0.0148650;0.0135846;0.0186744
1573143305855;2.22762;400;0.00166559;-0.000286102;0.00473867
1573143307588;2.22488;533;0.00269348;0.000216484;0.00231015
1573143312855;2.29157;2734;0.0509379;0.0883539;0.0362753
1573143317655;2.65385;4800;0.172621;0.362286;0.113113
1573143320921;2.54139;533;0.00503508;0.00191832;0.0453550
1573143324588;2.25368;333;0.00659813;0.00347042;0.118545
1573143327921;2.33207;2266;0.0930847;0.103462;0.112368
1573143331855;2.34333;1667;0.0342501;0.0313389;0.0310879
1573143335188;2.37046;1533;0.0610151;0.0545056;0.0581540
1573143339521;2.28342;1533;0.0372677;0.0276852;0.0360521
1573143340855;2.27396;400;0.00367455;-0.00120020;0.00743356
1573143344188;2.46440;2267;0.166289;0.199650;0.128663
1573143346988;2.50676;1600;0.0794351;0.0776269;0.0993078
1573143353388;2.25291;333;0.00502781;0.00247526;0.0680921
1573143356321;2.26234;1400;0.0392189;0.0309126;0.0455998
1573143356388;2.26259;67;4.69082e-05;0.000258446;0.0120334
1573143358921;2.42713;2400;0.133415;0.164040;0.101537
1573143361321;2.35736;266;0.000899713;-0.00154185;-0.0584873
1573143365721;2.64619;2866;0.497738;0.558333;0.358412
1573143367655;2.50369;734;0.0576659;0.0274704;0.177938
1573143370121;2.42712;333;0.000504172;0.00486064;-0.0241205
1573143374321;2.34636;1866;0.155597;0.278050;0.450547
1573143375788;2.30927;267;0.00156102;-0.00177169;-0.0211581
1573143380521;2.40209;3400;0.136923;0.188753;0.216872
1573143385521;2.34545;1200;0.0116945;0.0101690;0.0299272
1573143390655;2.41691;2534;0.227373;0.362357;0.345383
1573143395188;2.32382;133;0.000681147;-0.000255585;0.0205719
1573143398055;2.28065;200;0.000859334;-0.00101161;0.00504629
1573143400121;2.26616;666;0.0116444;0.00468230;0.0290557
1573143401388;2.27483;1267;0.00763080;0.00867105;0.000259545
1573143403121;2.23943;466;0.0224085;-0.00187230;0.0209195
1573143405455;2.22749;1200;0.0406850;0.0303650;0.0877662
1573143409588;2.27977;2000;0.0631391;0.0711262;0.0564653
1573143411721;2.29966;1466;0.0256203;0.0239165;0.0271335
1573143414055;2.26158;600;0.00308377;-0.000164747;0.0216378
1573143426321;2.19471;1866;0.0103594;0.0115461;0.0118753
1573143427788;2.18625;133;0.00224180;-0.000836372;0.00102363
1573143428055;2.18461;267;0.00132906;-0.00163865;0.00313914
1573143430655;2.22209;1934;0.0310484;0.0375855;0.0245592
1573143436921;2.13930;2133;0.0510438;0.0674698;0.0718338
1573143441921;2.09919;2200;0.0164225;0.0167153;0.0114479
1573143444388;2.10944;1733;0.0103279;0.0108168;0.00797650
1573143448855;2.09284;667;0.0163631;0.00476646;0.0168418
1573143451055;2.05741;867;0.00239733;0.00244117;0.0476640
1573143453188;2.07262;1400;0.0208279;0.0162253;0.0186785
1573143487521;1.93382;466;0.000469017;0.00171316;-0.00630314
1573143489255;1.92610;734;0.0876317;0.0262825;0.0999534
1573143493788;2.46405;3467;0.533043;0.707494;0.662563
1573143497455;2.35906;600;0.0125314;0.00252390;0.0465030
1573143505521;2.20476;1333;0.00953046;0.00961924;0.0583169
1573143507788;2.19395;533;0.0100416;0.000425577;0.00871377
1573143511921;2.14756;1200;0.0585917;0.0368314;0.0727393
1573143514655;2.13792;867;0.0290604;0.0104527;0.0236887
1573143519521;2.23584;3800;0.0513273;0.111571;0.0325998
1573143525855;2.16215;734;0.00481472;0.00151396;0.0122363
1573143528521;2.17283;1800;0.0128064;0.0127428;0.0124583
1573143533255;2.25517;3934;0.0503754;0.0842378;0.0325688
1573143541921;2.15709;333;0.000325420;0.000587463;-0.00249947
1573143545988;2.23734;2600;0.0872131;0.122872;0.0882481
1573143549788;2.25074;1800;0.0537936;0.0579810;0.0558891
1573143566255;2.16200;2334;0.0362888;0.0476091;0.0322174
1573143568721;2.17769;1133;0.119947;0.0833704;0.155312
1573143569655;2.17482;734;0.00863722;0.000817537;-0.0144206
1573143576321;2.28659;2533;0.109247;0.160399;0.0809505
1573143579721;2.21926;1200;0.0394431;0.0310054;0.0915911
1573143590788;2.03557;600;0.0100001;-0.000859976;0.0575554
1573143592255;2.03339;667;0.00227297;0.00182223;0.0361761
1573143593321;2.06042;1000;0.0451580;0.0248678;0.0346633
1573143594655;2.05709;600;0.0323475;0.000723362;0.00876647
1573143597521;2.07488;1600;0.0921810;0.0851990;0.145724
1573143597788;2.07382;200;4.17977e-05;-0.000467300;-0.0184449
1573143598921;2.07299;533;0.000325765;-0.000165701;-0.00108113
1573143603321;2.06386;1066;0.00459564;0.00223494;0.00380234
1573143607121;2.05092;933;0.0147678;0.0117660;0.0182843
1573143609855;2.04043;1467;0.0818442;0.0867996;0.164368
1573143612721;2.03409;1466;0.393402;0.362721;0.686361
1573143613855;2.02161;334;0.0214678;0.000592470;0.000322786
1573143615788;2.09902;1333;0.0888428;0.0797741;0.0684814
1573143620588;2.04519;1133;0.0334239;0.0198207;0.0329119
1573143621721;2.04419;466;0.000600164;-0.000528097;-0.00415048
1573143624588;2.17353;1600;0.119565;0.152019;0.125413
1573143627321;2.38499;2733;0.145431;0.211457;0.0352833
1573143633455;2.22590;1267;0.0168354;0.0128865;0.0371040
1573143637588;2.19834;1267;0.0160017;0.0115209;0.0241778
1573143646255;2.11924;1134;0.00342884;0.00236630;0.00531628
1573143665188;2.04241;533;0.00159045;0.000376940;0.00229602
1573143667388;2.03534;800;0.00350857;0.00128651;0.00851947
1573143669055;2.03055;134;3.45718e-06;-0.000247002;-0.00221032
1573143671388;2.02251;800;0.00242620;0.00129271;0.00981944
1573143675321;2.00539;466;0.00237380;-0.000137329;0.00496165
1573143679788;1.99055;1200;0.00672471;0.00469184;0.00918958
1573143682455;1.97389;734;0.000831725;0.000669837;0.00731349
1573143686188;1.97295;1000;0.00779402;0.00392294;0.00850738
1573143688121;1.97565;1066;0.00918231;0.00493884;0.00941770
1573143691588;1.99738;1867;0.0353985;0.0458623;0.0433929
1573143693855;2.05381;2267;0.0370837;0.0564296;0.0152456
1573143697921;1.75011;1933;0.166065;0.179208;0.296349
1573143700921;1.96426;3000;0.141273;0.214145;0.0841966
1573143715521;1.89614;1066;0.00495559;0.00253093;0.00756854
1573143721255;1.88597;2134;0.00884387;0.00890040;0.00846647
1573143726455;1.87132;2734;0.0702378;0.0628030;0.116948
1573143736988;1.82779;2333;0.0156392;0.0185326;0.0244322
1573143737921;1.83021;933;0.00448809;0.00241590;0.000360359
1573143740521;1.82764;1000;0.00321495;0.00158560;0.00437958
1573143752921;1.79147;400;0.00847777;0.00910866;-0.0232313
1573143755255;1.72183;1067;0.214958;0.0935396;0.283154
1573143755388;1.73039;133;0.0159778;0.00856006;0.0434052
1573143755588;1.74928;67;0.0547361;0.000103354;0.0292950
1573143756588;1.84458;1000;0.177836;0.0953047;0.0327418
1573143756788;1.87016;200;0.146567;0.0255754;0.00854128
1573143757055;1.90095;267;0.107991;0.0307885;0.0540964
1573143757321;1.93683;266;0.171107;0.0358824;0.0540964
1573143757988;2.00151;667;0.240051;0.0646845;0.0140149
1573143759388;1.96884;333;0.00682965;0.00579059;0.0771365
1573143760188;1.98003;733;0.0530119;0.0132524;0.0604853
1573143760321;1.98505;66;0.0169306;-0.000455379;-0.0901229
1573143762455;2.00411;1267;0.0751116;0.0614921;0.127995
1573143764255;1.90263;534;0.111037;0.0287446;0.197693
1573143766121;1.86286;733;0.0295766;0.0352043;0.137634
1573143769388;2.14581;3267;0.167364;0.282957;0.0957162
1573143775455;1.99464;1000;0.0185307;0.0119158;0.0503527
1573143781255;1.97234;2400;0.0133303;0.0129203;0.00967425
1573143784721;2.01348;2466;0.0362638;0.0476177;0.0286472
1573143788055;1.99051;1000;0.0351167;0.0232065;0.0660983
1573143790188;1.98884;600;0.00599001;-0.000521541;0.00408795
1573143791855;1.98467;667;0.0248209;0.00612545;0.0259931
1573143793588;1.95695;467;0.00206534;-0.000430226;0.0202658
1573143796721;1.94664;733;0.00232246;0.000137687;0.00206630
1573143800255;1.93857;934;0.0137033;0.00689852;0.0207629
1573143804055;1.93646;1200;0.0147967;0.00999987;0.0151137
1573143808388;1.89098;200;8.98847e-05;-0.000484109;0.00725202
1573143810655;1.89036;934;0.00802455;0.00652099;0.0159224
1573143813588;1.96682;2933;0.0550880;0.0764631;0.0376330
