HR.time;HR.data
1573142205771;87.37864
1573142206695;57.877815
1573142208072;48.12834
1573142209293;55.214725
1573142212437;59.60265
1573142213283;46.99739
1573142214540;89.330025
1573142216460;51.136364
1573142217498;59.800663
1573142218123;66.17647
1573142219202;59.40594
1573142220852;64.86487
1573142221726;62.068966
1573142223293;53.412464
1573142224737;62.93706
1573142225613;87.37864
1573142226112;91.83673
1573142226803;50.139275
1573142228101;46.153847
1573142229927;65.57377
1573142231646;65.81353
1573142233717;57.507988
1573142235040;46.153847
1573142236378;87.16707
1573142237113;90.0
1573142238417;44.444443
1573142240804;53.097343
1573142242252;82.94931
1573142243230;58.252426
1573142244502;50.139275
1573142246087;49.18033
1573142248236;70.95927
1573142249626;44.665012
1573142251882;77.032814
1573142253926;59.800663
1573142255125;46.272495
1573142256345;48.12834
1573142258323;62.283737
1573142259562;47.61905
1573142260840;46.511627
1573142262793;46.632126
1573142263507;45.68528
1573142264342;71.14625
1573142267985;63.60424
1573142269676;64.17112
1573142270825;56.42633
1573142272112;64.51613
1573142272822;47.87234
1573142273393;54.545456
1573142274927;75.313805
1573142277065;56.42633
1573142278578;78.947365
1573142279828;49.18033
1573142281133;45.11278
1573142282692;41.474655
1573142283974;43.79562
1573142285876;64.28571
1573142287040;50.704224
1573142288298;47.12042
1573142289636;44.77612
1573142292141;46.511627
1573142293254;47.12042
1573142294042;65.93407
1573142294803;72.8745
1573142296461;80.35714
1573142298464;78.77462
1573142298886;92.30769
1573142299676;88.66995
1573142300489;46.272495
1573142301658;54.711246
1573142302657;61.643837
1573142305698;56.42633
1573142307231;43.583534
1573142310077;49.45055
1573142313478;77.75378
1573142315604;84.50704
1573142316155;75.63025
1573142336100;70.03891
1573142336852;67.92453
1573142338051;76.59574
1573142340131;72.0
1573142340834;61.01695
1573142342030;62.283737
1573142342526;73.17073
1573142343033;67.92453
1573142343607;64.51613
1573142343994;76.27119
1573142345330;70.588234
1573142345623;72.0
1573142346418;78.60262
1573142347208;84.11215
1573142348042;73.46939
1573142348862;66.17647
1573142349645;74.380165
1573142350866;77.92208
1573142351289;69.76744
1573142352016;72.8745
1573142352813;80.71749
1573142353544;77.92208
1573142354439;70.3125
1573142356359;85.30806
1573142358819;84.309135
1573142359246;95.74468
1573142361220;84.11215
1573142362179;85.71429
1573142362491;77.92208
1573142363680;74.07407
1573142363913;82.94931
1573142364067;77.586205
1573142364450;75.313805
1573142365151;74.07407
1573142365988;88.45209
1573142366800;86.53846
1573142367377;92.78351
1573142368073;78.60262
1573142368824;85.30806
1573142369600;74.07407
1573142370459;75.0
1573142371200;76.92308
1573142371961;82.19178
1573142372718;73.77049
1573142373579;88.23529
