EDA.time;EDA.data
1573142099174;1.4776256
1573142099240;1.4776256
1573142099307;1.4776256
1573142099374;1.4776256
1573142099440;1.4701009
1573142099507;1.4670981
1573142099574;1.4670981
1573142099640;1.4640995
1573142099707;1.4640995
1573142099774;1.4506555
1573142099840;1.459609
1573142099907;1.4581143
1573142099974;1.4581143
1573142100040;1.4566205
1573142100107;1.4551277
1573142100174;1.4551277
1573142100240;1.4521452
1573142100307;1.4491668
1573142100374;1.4491668
1573142100440;1.4551277
1573142100507;1.4521452
1573142100574;1.4536359
1573142100640;1.4566205
1573142100707;1.4521452
1573142100774;1.4491668
1573142100840;1.4491668
1573142100907;1.4491668
1573142100974;1.4491668
1573142101040;1.4491668
1573142101107;1.4506555
1573142101174;1.4491668
1573142101240;1.4491668
1573142101307;1.447679
1573142101374;1.447679
1573142101440;1.4461923
1573142101507;1.4461923
1573142101574;1.4432218
1573142101640;1.4432218
1573142101707;1.4432218
1573142101774;1.4432218
1573142101840;1.4432218
1573142101907;1.4432218
1573142101974;1.4432218
1573142102040;1.4432218
1573142102107;1.4432218
1573142102174;1.4432218
1573142102240;1.4432218
1573142102307;1.4432218
1573142102374;1.441738
1573142102440;1.441738
1573142102507;1.441738
1573142102574;1.4402553
1573142102640;1.4402553
1573142102707;1.4387736
1573142102774;1.4387736
1573142102840;1.4387736
1573142102907;1.4387736
1573142102974;1.4372928
1573142103040;1.4387736
1573142103107;1.4358131
1573142103174;1.4358131
1573142103240;1.4358131
1573142103307;1.4343344
1573142103374;1.4328567
1573142103440;1.4343344
1573142103507;1.4358131
1573142103574;1.4343344
1573142103640;1.4328567
1573142103707;1.4328567
1573142103774;1.4343344
1573142103840;1.4343344
1573142103907;1.4343344
1573142103974;1.4328567
1573142104040;1.4328567
1573142104107;1.4328567
1573142104174;1.4328567
1573142104240;1.4313799
1573142104307;1.4328567
1573142104374;1.4313799
1573142104440;1.4328567
1573142104507;1.4313799
1573142104574;1.4299041
1573142104640;1.4299041
1573142104707;1.4299041
1573142104774;1.4299041
1573142104840;1.4284294
1573142104907;1.4284294
1573142104974;1.4269556
1573142105040;1.4269556
1573142105107;1.4269556
1573142105174;1.4269556
1573142105240;1.4269556
1573142105307;1.4240109
1573142105374;1.4240109
1573142105440;1.4240109
1573142105507;1.4240109
1573142105574;1.4240109
1573142105640;1.4240109
1573142105707;1.4225401
1573142105774;1.4210702
1573142105840;1.4210702
1573142105907;1.4210702
1573142105974;1.4210702
1573142106040;1.4196014
1573142106107;1.4181335
1573142106174;1.4196014
1573142106240;1.4196014
1573142106307;1.4181335
1573142106374;1.4181335
1573142106440;1.4181335
1573142106507;1.4166666
1573142106574;1.4152007
1573142106640;1.4166666
1573142106707;1.4166666
1573142106774;1.4152007
1573142106840;1.4152007
1573142106907;1.4137359
1573142106974;1.4137359
1573142107040;1.4137359
1573142107107;1.4122719
1573142107174;1.4122719
1573142107240;1.4122719
1573142107307;1.4122719
1573142107374;1.4122719
1573142107440;1.4122719
1573142107507;1.4122719
1573142107574;1.4108089
1573142107640;1.4108089
1573142107707;1.4093469
1573142107774;1.4108089
1573142107840;1.4093469
1573142107907;1.4108089
1573142107974;1.4108089
1573142108040;1.4093469
1573142108107;1.4093469
1573142108174;1.4108089
1573142108240;1.4108089
1573142108307;1.4108089
1573142108374;1.4108089
1573142108440;1.4122719
1573142108507;1.4122719
1573142108574;1.4122719
1573142108640;1.4137359
1573142108707;1.4137359
1573142108774;1.4137359
1573142108840;1.4152007
1573142108907;1.4166666
1573142108974;1.4152007
1573142109040;1.4152007
1573142109107;1.4152007
1573142109174;1.4152007
1573142109240;1.4166666
1573142109307;1.4166666
1573142109374;1.4166666
1573142109440;1.4181335
1573142109507;1.4166666
1573142109574;1.4166666
1573142109640;1.4166666
1573142109707;1.4152007
1573142109774;1.4152007
1573142109840;1.4166666
1573142109907;1.4152007
1573142109974;1.4166666
1573142110040;1.4152007
1573142110107;1.4152007
1573142110174;1.4152007
1573142110240;1.4152007
1573142110307;1.4137359
1573142110374;1.4137359
1573142110440;1.4137359
1573142110507;1.4137359
1573142110574;1.4122719
1573142110640;1.4122719
1573142110707;1.4122719
1573142110774;1.4108089
1573142110840;1.4108089
1573142110907;1.4108089
1573142110974;1.4108089
1573142111040;1.4093469
1573142111107;1.4078859
1573142111174;1.4078859
1573142111240;1.4078859
1573142111307;1.4078859
1573142111374;1.4078859
1573142111440;1.4078859
1573142111507;1.406426
1573142111574;1.4049668
1573142111640;1.4049668
1573142111707;1.4049668
1573142111774;1.406426
1573142111840;1.406426
1573142111907;1.4049668
1573142111974;1.4078859
1573142112040;1.4078859
1573142112107;1.4108089
1573142112174;1.4108089
1573142112240;1.4122719
1573142112307;1.4137359
1573142112374;1.4166666
1573142112440;1.4181335
1573142112507;1.4210702
1573142112574;1.4210702
1573142112640;1.4225401
1573142112707;1.4210702
1573142112774;1.4225401
1573142112840;1.4225401
1573142112907;1.4269556
1573142112974;1.4299041
1573142113040;1.4269556
1573142113107;1.4225401
1573142113174;1.4254827
1573142113240;1.4284294
1573142113307;1.4240109
1573142113374;1.4269556
1573142113440;1.4284294
1573142113507;1.4269556
1573142113574;1.4328567
1573142113640;1.4358131
1573142113707;1.4358131
1573142113774;1.4387736
1573142113840;1.4372928
1573142113907;1.4402553
1573142113974;1.4387736
1573142114040;1.4402553
1573142114107;1.4402553
1573142114174;1.4372928
1573142114240;1.4372928
1573142114307;1.4372928
1573142114374;1.4372928
1573142114440;1.4372928
1573142114507;1.4372928
1573142114574;1.4372928
1573142114640;1.4372928
1573142114707;1.4372928
1573142114774;1.4372928
